Year,Month,Day,Hour,Minute,Second,HYY_META.RHTd
2022,03,21,04,00,00,59.25033
2022,03,21,04,30,00,57.81167
2022,03,21,05,00,00,58.27769
2022,03,21,05,30,00,60.64989
2022,03,21,06,00,00,63.61719
2022,03,21,06,30,00,66.35244
2022,03,21,07,00,00,67.52989
2022,03,21,07,30,00,64.85619
2022,03,21,08,00,00,61.07203
2022,03,21,08,30,00,56.61356
2022,03,21,09,00,00,53.20369
2022,03,21,09,30,00,49.84022
2022,03,21,10,00,00,45.89414
2022,03,21,10,30,00,41.32994
2022,03,21,11,00,00,36.28436
2022,03,21,11,30,00,32.16972
2022,03,21,12,00,00,31.19114
2022,03,21,12,30,00,29.59775
2022,03,21,13,00,00,29.03039
2022,03,21,13,30,00,26.89811
2022,03,21,14,00,00,26.42544
2022,03,21,14,30,00,26.48203
2022,03,21,15,00,00,28.52339
2022,03,21,15,30,00,27.96167
2022,03,21,16,00,00,26.87406
2022,03,21,16,30,00,28.05417
2022,03,21,17,00,00,29.79506
2022,03,21,17,30,00,29.67786
2022,03,21,18,00,00,29.04706
2022,03,21,18,30,00,31.29136
2022,03,21,19,00,00,34.10981
2022,03,21,19,30,00,37.47172
2022,03,21,20,00,00,41.07706
2022,03,21,20,30,00,44.48078
2022,03,21,21,00,00,48.66495
2022,03,21,21,30,00,53.00269
2022,03,21,22,00,00,56.17294
2022,03,21,22,30,00,59.58142
2022,03,21,23,00,00,61.95825
2022,03,21,23,30,00,63.35517
2022,03,22,00,00,00,65.04406
2022,03,22,00,30,00,66.61725
2022,03,22,01,00,00,68.20011
2022,03,22,01,30,00,69.63433
2022,03,22,02,00,00,72.06194
2022,03,22,02,30,00,73.05669
2022,03,22,03,00,00,75.04172
2022,03,22,03,30,00,75.46503
2022,03,22,04,00,00,75.6995
2022,03,22,04,30,00,76.15931
2022,03,22,05,00,00,76.35383
2022,03,22,05,30,00,76.27881
2022,03,22,06,00,00,77.9505
2022,03,22,06,30,00,79.53994
2022,03,22,07,00,00,80.12542
2022,03,22,07,30,00,78.67194
2022,03,22,08,00,00,75.35639
2022,03,22,08,30,00,70.01036
2022,03,22,09,00,00,62.88142
2022,03,22,09,30,00,55.56622
2022,03,22,10,00,00,48.98944
2022,03,22,10,30,00,45.06128
2022,03,22,11,00,00,41.32983
2022,03,22,11,30,00,38.15317
2022,03,22,12,00,00,36.20983
2022,03,22,12,30,00,35.21711
2022,03,22,13,00,00,34.12294
2022,03,22,13,30,00,33.77517
2022,03,22,14,00,00,32.58644
2022,03,22,14,30,00,31.50895
2022,03,22,15,00,00,32.17036
2022,03,22,15,30,00,32.23742
2022,03,22,16,00,00,32.69753
2022,03,22,16,30,00,32.96925
2022,03,22,17,00,00,34.66264
2022,03,22,17,30,00,36.69061
2022,03,22,18,00,00,38.65219
2022,03,22,18,30,00,40.68917
2022,03,22,19,00,00,43.08497
2022,03,22,19,30,00,46.23306
2022,03,22,20,00,00,50.452
2022,03,22,20,30,00,55.16478
2022,03,22,21,00,00,58.17511
2022,03,22,21,30,00,60.85969
2022,03,22,22,00,00,61.77422
2022,03,22,22,30,00,62.98705
2022,03,22,23,00,00,63.96717
