Year,Month,Day,Hour,Minute,Second,HYY_META.T336
2011,09,03,18,00,00,12.65
2011,09,03,18,30,00,12.54533
2011,09,03,19,00,00,12.48633
2011,09,03,19,30,00,12.53967
2011,09,03,20,00,00,12.303
2011,09,03,20,30,00,12.10067
2011,09,03,21,00,00,11.77767
2011,09,03,21,30,00,11.49133
2011,09,03,22,00,00,11.311
2011,09,03,22,30,00,11.08433
2011,09,03,23,00,00,10.896
2011,09,03,23,30,00,10.53567
2011,09,04,00,00,00,10.40333
2011,09,04,00,30,00,10.24933
2011,09,04,01,00,00,9.94867
2011,09,04,01,30,00,10.07767
2011,09,04,02,00,00,10.24167
2011,09,04,02,30,00,10.195
2011,09,04,03,00,00,9.87167
2011,09,04,03,30,00,9.975
2011,09,04,04,00,00,9.55433
2011,09,04,04,30,00,9.789
2011,09,04,05,00,00,9.75533
2011,09,04,05,30,00,9.33133
2011,09,04,06,00,00,9.25967
2011,09,04,06,30,00,9.27733
2011,09,04,07,00,00,9.482
2011,09,04,07,30,00,9.75467
2011,09,04,08,00,00,10.12567
2011,09,04,08,30,00,10.63033
2011,09,04,09,00,00,11.32133
2011,09,04,09,30,00,11.75733
2011,09,04,10,00,00,12.196
2011,09,04,10,30,00,12.502
2011,09,04,11,00,00,13.03467
2011,09,04,11,30,00,13.503
2011,09,04,12,00,00,13.88533
2011,09,04,12,30,00,14.343
2011,09,04,13,00,00,14.684
2011,09,04,13,30,00,15.18367
2011,09,04,14,00,00,15.25233
2011,09,04,14,30,00,15.339
2011,09,04,15,00,00,15.764
2011,09,04,15,30,00,16.03633
2011,09,04,16,00,00,15.83233
2011,09,04,16,30,00,15.98867
2011,09,04,17,00,00,15.60133
2011,09,04,17,30,00,15.35133
2011,09,04,18,00,00,15.401
2011,09,04,18,30,00,15.26867
2011,09,04,19,00,00,14.757
2011,09,04,19,30,00,14.01767
2011,09,04,20,00,00,13.05933
2011,09,04,20,30,00,12.53133
2011,09,04,21,00,00,12.16
2011,09,04,21,30,00,12.09433
2011,09,04,22,00,00,12.35167
2011,09,04,22,30,00,11.98967
2011,09,04,23,00,00,11.60267
2011,09,04,23,30,00,11.47233
2011,09,05,00,00,00,11.248
2011,09,05,00,30,00,10.873
2011,09,05,01,00,00,10.59467
2011,09,05,01,30,00,10.98633
2011,09,05,02,00,00,11.18
2011,09,05,02,30,00,11.02033
2011,09,05,03,00,00,11.239
2011,09,05,03,30,00,11.384
2011,09,05,04,00,00,11.38767
2011,09,05,04,30,00,11.38767
2011,09,05,05,00,00,11.38967
2011,09,05,05,30,00,11.45367
2011,09,05,06,00,00,11.382
2011,09,05,06,30,00,11.35867
2011,09,05,07,00,00,11.353
2011,09,05,07,30,00,11.713
2011,09,05,08,00,00,12.07667
2011,09,05,08,30,00,12.89633
2011,09,05,09,00,00,13.968
2011,09,05,09,30,00,14.74033
2011,09,05,10,00,00,15.524
2011,09,05,10,30,00,16.13633
2011,09,05,11,00,00,16.82
2011,09,05,11,30,00,17.22033
2011,09,05,12,00,00,17.309
2011,09,05,12,30,00,17.82533
2011,09,05,13,00,00,18.00767
2011,09,05,13,30,00,18.113
2011,09,05,14,00,00,18.02267
2011,09,05,14,30,00,18.36367
2011,09,05,15,00,00,18.33267
2011,09,05,15,30,00,18.71967
2011,09,05,16,00,00,18.369
2011,09,05,16,30,00,18.22567
2011,09,05,17,00,00,18.36667
2011,09,05,17,30,00,18.23433
2011,09,05,18,00,00,17.75667
2011,09,05,18,30,00,17.10567
2011,09,05,19,00,00,16.48167
2011,09,05,19,30,00,15.892
2011,09,05,20,00,00,15.306
2011,09,05,20,30,00,14.92867
2011,09,05,21,00,00,14.557
2011,09,05,21,30,00,14.21367
2011,09,05,22,00,00,13.85133
2011,09,05,22,30,00,13.442
2011,09,05,23,00,00,13.21367
2011,09,05,23,30,00,12.86133
2011,09,06,00,00,00,12.486
2011,09,06,00,30,00,12.35333
2011,09,06,01,00,00,12.109
2011,09,06,01,30,00,12.149
2011,09,06,02,00,00,11.97967
2011,09,06,02,30,00,11.79633
2011,09,06,03,00,00,11.67
2011,09,06,03,30,00,11.54133
2011,09,06,04,00,00,11.59533
2011,09,06,04,30,00,11.53767
2011,09,06,05,00,00,11.50567
2011,09,06,05,30,00,11.66833
2011,09,06,06,00,00,12.04
2011,09,06,06,30,00,12.48533
2011,09,06,07,00,00,13.03067
2011,09,06,07,30,00,13.80167
2011,09,06,08,00,00,14.743
2011,09,06,08,30,00,15.44633
2011,09,06,09,00,00,16.17433
2011,09,06,09,30,00,16.849
2011,09,06,10,00,00,17.454
2011,09,06,10,30,00,17.90833
2011,09,06,11,00,00,17.747
2011,09,06,11,30,00,16.78067
2011,09,06,12,00,00,14.357
2011,09,06,12,30,00,13.84
2011,09,06,13,00,00,13.51033
2011,09,06,13,30,00,13.32
2011,09,06,14,00,00,13.25533
2011,09,06,14,30,00,13.30633
2011,09,06,15,00,00,13.32633
2011,09,06,15,30,00,13.30867
2011,09,06,16,00,00,13.45467
2011,09,06,16,30,00,13.69967
2011,09,06,17,00,00,13.944
2011,09,06,17,30,00,13.829
2011,09,06,18,00,00,13.78067
2011,09,06,18,30,00,13.43467
2011,09,06,19,00,00,13.197
2011,09,06,19,30,00,12.964
2011,09,06,20,00,00,12.66933
2011,09,06,20,30,00,12.47033
2011,09,06,21,00,00,12.258
2011,09,06,21,30,00,12.24933
2011,09,06,22,00,00,12.15367
2011,09,06,22,30,00,11.91367
2011,09,06,23,00,00,11.54267
2011,09,06,23,30,00,11.152
2011,09,07,00,00,00,11.025
2011,09,07,00,30,00,10.81033
2011,09,07,01,00,00,10.69867
2011,09,07,01,30,00,10.62333
2011,09,07,02,00,00,10.54033
2011,09,07,02,30,00,10.64833
2011,09,07,03,00,00,10.83
2011,09,07,03,30,00,10.78533
2011,09,07,04,00,00,10.72167
2011,09,07,04,30,00,10.72667
2011,09,07,05,00,00,10.91567
2011,09,07,05,30,00,11.01167
2011,09,07,06,00,00,11.1
2011,09,07,06,30,00,11.18433
2011,09,07,07,00,00,11.31933
2011,09,07,07,30,00,11.48633
2011,09,07,08,00,00,11.67067
2011,09,07,08,30,00,11.67567
2011,09,07,09,00,00,11.761
2011,09,07,09,30,00,11.809
2011,09,07,10,00,00,12.34067
2011,09,07,10,30,00,13.027
2011,09,07,11,00,00,13.497
2011,09,07,11,30,00,13.79667
2011,09,07,12,00,00,14.419
2011,09,07,12,30,00,14.61033
2011,09,07,13,00,00,14.87733
2011,09,07,13,30,00,14.51233
2011,09,07,14,00,00,14.925
2011,09,07,14,30,00,15.12667
2011,09,07,15,00,00,15.18367
2011,09,07,15,30,00,15.17567
2011,09,07,16,00,00,15.05767
2011,09,07,16,30,00,14.75667
2011,09,07,17,00,00,14.63167
2011,09,07,17,30,00,14.46167
2011,09,07,18,00,00,14.20567
2011,09,07,18,30,00,13.91
2011,09,07,19,00,00,13.76
2011,09,07,19,30,00,13.47333
2011,09,07,20,00,00,13.38933
2011,09,07,20,30,00,12.82733
2011,09,07,21,00,00,12.06367
2011,09,07,21,30,00,11.87933
2011,09,07,22,00,00,11.82767
2011,09,07,22,30,00,12.019
2011,09,07,23,00,00,11.93267
2011,09,07,23,30,00,11.90833
2011,09,08,00,00,00,11.84833
2011,09,08,00,30,00,11.85433
2011,09,08,01,00,00,11.825
2011,09,08,01,30,00,11.79533
2011,09,08,02,00,00,11.77567
2011,09,08,02,30,00,11.711
2011,09,08,03,00,00,11.71433
2011,09,08,03,30,00,11.63933
2011,09,08,04,00,00,11.52233
2011,09,08,04,30,00,11.47533
2011,09,08,05,00,00,11.47567
2011,09,08,05,30,00,11.563
2011,09,08,06,00,00,11.658
2011,09,08,06,30,00,11.653
2011,09,08,07,00,00,11.67633
2011,09,08,07,30,00,11.76
2011,09,08,08,00,00,11.876
2011,09,08,08,30,00,12.10533
2011,09,08,09,00,00,12.39667
2011,09,08,09,30,00,12.672
2011,09,08,10,00,00,12.90167
2011,09,08,10,30,00,13.35
2011,09,08,11,00,00,13.47
2011,09,08,11,30,00,13.625
2011,09,08,12,00,00,13.82567
2011,09,08,12,30,00,14.17233
2011,09,08,13,00,00,14.27533
2011,09,08,13,30,00,14.26633
2011,09,08,14,00,00,14.28967
2011,09,08,14,30,00,14.344
2011,09,08,15,00,00,14.29
2011,09,08,15,30,00,14.247
2011,09,08,16,00,00,13.98733
2011,09,08,16,30,00,13.65633
2011,09,08,17,00,00,13.33567
2011,09,08,17,30,00,13.01933
2011,09,08,18,00,00,12.561
2011,09,08,18,30,00,12.217
2011,09,08,19,00,00,12.03933
2011,09,08,19,30,00,11.822
2011,09,08,20,00,00,11.643
2011,09,08,20,30,00,11.47533
2011,09,08,21,00,00,11.335
2011,09,08,21,30,00,11.22067
2011,09,08,22,00,00,11.13967
2011,09,08,22,30,00,11.07267
2011,09,08,23,00,00,11.06
2011,09,08,23,30,00,11.03967
2011,09,09,00,00,00,10.99467
2011,09,09,00,30,00,10.936
2011,09,09,01,00,00,10.86033
2011,09,09,01,30,00,10.798
2011,09,09,02,00,00,10.734
2011,09,09,02,30,00,10.71633
2011,09,09,03,00,00,10.673
2011,09,09,03,30,00,10.64933
2011,09,09,04,00,00,10.70533
2011,09,09,04,30,00,10.74467
2011,09,09,05,00,00,10.759
2011,09,09,05,30,00,10.77667
2011,09,09,06,00,00,10.77433
2011,09,09,06,30,00,10.766
2011,09,09,07,00,00,10.828
2011,09,09,07,30,00,10.92433
2011,09,09,08,00,00,11.06
2011,09,09,08,30,00,NaN
2011,09,09,09,00,00,NaN
2011,09,09,09,30,00,NaN
2011,09,09,10,00,00,NaN
2011,09,09,10,30,00,NaN
2011,09,09,11,00,00,NaN
2011,09,09,11,30,00,NaN
2011,09,09,12,00,00,NaN
2011,09,09,12,30,00,NaN
2011,09,09,13,00,00,NaN
2011,09,09,13,30,00,NaN
2011,09,09,14,00,00,NaN
2011,09,09,14,30,00,NaN
2011,09,09,15,00,00,NaN
2011,09,09,15,30,00,NaN
2011,09,09,16,00,00,12.70633
2011,09,09,16,30,00,12.72733
2011,09,09,17,00,00,12.83933
2011,09,09,17,30,00,12.654
2011,09,09,18,00,00,12.60633
2011,09,09,18,30,00,12.53367
2011,09,09,19,00,00,12.42433
2011,09,09,19,30,00,12.14733
2011,09,09,20,00,00,11.99133
2011,09,09,20,30,00,11.90333
2011,09,09,21,00,00,11.71533
2011,09,09,21,30,00,11.54867
2011,09,09,22,00,00,11.42567
2011,09,09,22,30,00,11.16
2011,09,09,23,00,00,11.182
2011,09,09,23,30,00,11.13
2011,09,10,00,00,00,11.40367
2011,09,10,00,30,00,11.38233
2011,09,10,01,00,00,11.26267
2011,09,10,01,30,00,10.91333
2011,09,10,02,00,00,10.50867
2011,09,10,02,30,00,10.20933
2011,09,10,03,00,00,10.51867
2011,09,10,03,30,00,10.35267
2011,09,10,04,00,00,10.312
2011,09,10,04,30,00,10.333
2011,09,10,05,00,00,10.155
2011,09,10,05,30,00,10.111
2011,09,10,06,00,00,10.00967
2011,09,10,06,30,00,10.07167
2011,09,10,07,00,00,10.12767
2011,09,10,07,30,00,10.33733
2011,09,10,08,00,00,10.57633
2011,09,10,08,30,00,10.921
2011,09,10,09,00,00,11.09567
2011,09,10,09,30,00,11.31567
2011,09,10,10,00,00,11.55567
2011,09,10,10,30,00,11.87167
2011,09,10,11,00,00,12.105
2011,09,10,11,30,00,12.90433
2011,09,10,12,00,00,13.09233
2011,09,10,12,30,00,13.11833
2011,09,10,13,00,00,14.33867
2011,09,10,13,30,00,13.55033
2011,09,10,14,00,00,13.64467
2011,09,10,14,30,00,13.97033
2011,09,10,15,00,00,14.29533
2011,09,10,15,30,00,14.33333
2011,09,10,16,00,00,13.99833
2011,09,10,16,30,00,13.70267
2011,09,10,17,00,00,13.61333
2011,09,10,17,30,00,13.505
2011,09,10,18,00,00,13.155
2011,09,10,18,30,00,12.5
2011,09,10,19,00,00,12.505
2011,09,10,19,30,00,12.071
2011,09,10,20,00,00,11.845
2011,09,10,20,30,00,11.92367
2011,09,10,21,00,00,11.51333
2011,09,10,21,30,00,11.14767
2011,09,10,22,00,00,10.789
2011,09,10,22,30,00,10.679
2011,09,10,23,00,00,10.52067
2011,09,10,23,30,00,10.45367
2011,09,11,00,00,00,10.27567
2011,09,11,00,30,00,9.73267
2011,09,11,01,00,00,8.98667
2011,09,11,01,30,00,9.11133
2011,09,11,02,00,00,9.069
2011,09,11,02,30,00,9.093
2011,09,11,03,00,00,9.27433
2011,09,11,03,30,00,9.326
2011,09,11,04,00,00,9.214
2011,09,11,04,30,00,9.21833
2011,09,11,05,00,00,9.35267
2011,09,11,05,30,00,9.559
2011,09,11,06,00,00,9.73897
2011,09,11,06,30,00,9.847
2011,09,11,07,00,00,9.978
2011,09,11,07,30,00,10.092
2011,09,11,08,00,00,10.391
2011,09,11,08,30,00,10.608
2011,09,11,09,00,00,11.013
2011,09,11,09,30,00,11.51138
2011,09,11,10,00,00,11.86367
2011,09,11,10,30,00,12.22633
2011,09,11,11,00,00,12.87333
2011,09,11,11,30,00,13.35033
2011,09,11,12,00,00,13.86767
2011,09,11,12,30,00,13.756
2011,09,11,13,00,00,14.19933
2011,09,11,13,30,00,14.857
2011,09,11,14,00,00,15.264
2011,09,11,14,30,00,15.11
2011,09,11,15,00,00,15.65433
2011,09,11,15,30,00,15.546
2011,09,11,16,00,00,15.482
2011,09,11,16,30,00,15.76167
2011,09,11,17,00,00,15.57833
2011,09,11,17,30,00,15.40767
2011,09,11,18,00,00,15.16133
2011,09,11,18,30,00,14.908
2011,09,11,19,00,00,14.719
2011,09,11,19,30,00,14.11733
2011,09,11,20,00,00,13.45333
2011,09,11,20,30,00,13.064
2011,09,11,21,00,00,12.54933
2011,09,11,21,30,00,11.51967
2011,09,11,22,00,00,11.19033
2011,09,11,22,30,00,10.90867
2011,09,11,23,00,00,10.85667
2011,09,11,23,30,00,10.671
2011,09,12,00,00,00,10.906
2011,09,12,00,30,00,10.59
2011,09,12,01,00,00,10.374
2011,09,12,01,30,00,10.20167
2011,09,12,02,00,00,9.89933
2011,09,12,02,30,00,10.03533
2011,09,12,03,00,00,9.73633
2011,09,12,03,30,00,10.151
2011,09,12,04,00,00,10.091
2011,09,12,04,30,00,9.74633
2011,09,12,05,00,00,9.74067
2011,09,12,05,30,00,9.80933
2011,09,12,06,00,00,10.05867
2011,09,12,06,30,00,10.32667
2011,09,12,07,00,00,10.78133
2011,09,12,07,30,00,11.305
2011,09,12,08,00,00,11.55767
2011,09,12,08,30,00,11.79833
2011,09,12,09,00,00,12.13733
2011,09,12,09,30,00,12.527
2011,09,12,10,00,00,13.03567
2011,09,12,10,30,00,13.55033
2011,09,12,11,00,00,13.90767
2011,09,12,11,30,00,14.448
2011,09,12,12,00,00,13.658
2011,09,12,12,30,00,12.542
2011,09,12,13,00,00,12.74067
2011,09,12,13,30,00,12.846
2011,09,12,14,00,00,13.07633
2011,09,12,14,30,00,12.97533
2011,09,12,15,00,00,13.015
2011,09,12,15,30,00,12.56417
2011,09,12,16,00,00,12.48733
2011,09,12,16,30,00,12.54467
2011,09,12,17,00,00,12.56067
2011,09,12,17,30,00,12.53133
2011,09,12,18,00,00,12.54867
2011,09,12,18,30,00,12.56333
2011,09,12,19,00,00,12.54
2011,09,12,19,30,00,12.64567
2011,09,12,20,00,00,12.83733
2011,09,12,20,30,00,12.96
2011,09,12,21,00,00,13.11867
2011,09,12,21,30,00,13.354
2011,09,12,22,00,00,13.604
2011,09,12,22,30,00,13.75
2011,09,12,23,00,00,13.80133
2011,09,12,23,30,00,13.41
2011,09,13,00,00,00,12.87833
2011,09,13,00,30,00,12.468
2011,09,13,01,00,00,12.266
2011,09,13,01,30,00,12.25133
2011,09,13,02,00,00,12.441
2011,09,13,02,30,00,12.35167
2011,09,13,03,00,00,12.06067
2011,09,13,03,30,00,11.64433
2011,09,13,04,00,00,11.24833
2011,09,13,04,30,00,11.34367
2011,09,13,05,00,00,11.40267
2011,09,13,05,30,00,11.48333
2011,09,13,06,00,00,11.50333
2011,09,13,06,30,00,11.681
2011,09,13,07,00,00,11.86433
2011,09,13,07,30,00,12.01733
2011,09,13,08,00,00,12.18033
2011,09,13,08,30,00,12.32533
2011,09,13,09,00,00,12.55933
2011,09,13,09,30,00,12.71067
2011,09,13,10,00,00,12.671
2011,09,13,10,30,00,12.63633
2011,09,13,11,00,00,12.45633
2011,09,13,11,30,00,12.34
2011,09,13,12,00,00,12.139
2011,09,13,12,30,00,12.12867
2011,09,13,13,00,00,12.40867
2011,09,13,13,30,00,12.81067
2011,09,13,14,00,00,13.50933
2011,09,13,14,30,00,13.73933
2011,09,13,15,00,00,13.81433
2011,09,13,15,30,00,13.55567
2011,09,13,16,00,00,13.23467
2011,09,13,16,30,00,13.081
2011,09,13,17,00,00,12.98433
2011,09,13,17,30,00,12.81733
2011,09,13,18,00,00,12.76567
2011,09,13,18,30,00,12.649
2011,09,13,19,00,00,12.64733
2011,09,13,19,30,00,12.57533
2011,09,13,20,00,00,12.398
2011,09,13,20,30,00,12.391
2011,09,13,21,00,00,12.309
2011,09,13,21,30,00,12.217
2011,09,13,22,00,00,12.06367
2011,09,13,22,30,00,12.00167
2011,09,13,23,00,00,11.97067
2011,09,13,23,30,00,11.882
2011,09,14,00,00,00,11.64633
2011,09,14,00,30,00,11.59967
2011,09,14,01,00,00,11.585
2011,09,14,01,30,00,11.43433
2011,09,14,02,00,00,11.38667
2011,09,14,02,30,00,11.286
2011,09,14,03,00,00,11.23067
2011,09,14,03,30,00,11.189
2011,09,14,04,00,00,11.17833
2011,09,14,04,30,00,11.163
2011,09,14,05,00,00,11.14033
2011,09,14,05,30,00,11.084
2011,09,14,06,00,00,11.09733
2011,09,14,06,30,00,11.044
2011,09,14,07,00,00,11.06867
2011,09,14,07,30,00,11.24933
2011,09,14,08,00,00,11.3
2011,09,14,08,30,00,11.38767
2011,09,14,09,00,00,11.55467
2011,09,14,09,30,00,11.70467
2011,09,14,10,00,00,11.77167
2011,09,14,10,30,00,11.96633
2011,09,14,11,00,00,12.31167
2011,09,14,11,30,00,12.20533
2011,09,14,12,00,00,12.423
2011,09,14,12,30,00,12.43033
2011,09,14,13,00,00,12.19367
2011,09,14,13,30,00,12.06133
2011,09,14,14,00,00,12.223
2011,09,14,14,30,00,11.98233
2011,09,14,15,00,00,11.89567
2011,09,14,15,30,00,11.94933
2011,09,14,16,00,00,11.93933
2011,09,14,16,30,00,11.54833
2011,09,14,17,00,00,11.37467
2011,09,14,17,30,00,11.24033
2011,09,14,18,00,00,11.13533
2011,09,14,18,30,00,11.065
2011,09,14,19,00,00,11.11667
2011,09,14,19,30,00,11.244
2011,09,14,20,00,00,11.35533
2011,09,14,20,30,00,11.494
2011,09,14,21,00,00,11.62667
2011,09,14,21,30,00,11.68933
2011,09,14,22,00,00,11.61633
2011,09,14,22,30,00,11.61767
2011,09,14,23,00,00,11.77033
2011,09,14,23,30,00,11.912
2011,09,15,00,00,00,11.91667
2011,09,15,00,30,00,11.991
2011,09,15,01,00,00,12.096
2011,09,15,01,30,00,12.09567
2011,09,15,02,00,00,12.07067
2011,09,15,02,30,00,12.147
2011,09,15,03,00,00,12.14167
2011,09,15,03,30,00,12.092
2011,09,15,04,00,00,12.03367
2011,09,15,04,30,00,12.02067
2011,09,15,05,00,00,12.011
2011,09,15,05,30,00,12.00167
2011,09,15,06,00,00,11.876
2011,09,15,06,30,00,11.82767
2011,09,15,07,00,00,11.872
2011,09,15,07,30,00,11.93167
2011,09,15,08,00,00,12.016
2011,09,15,08,30,00,12.03367
2011,09,15,09,00,00,11.93667
2011,09,15,09,30,00,11.98867
2011,09,15,10,00,00,12.247
2011,09,15,10,30,00,12.45233
2011,09,15,11,00,00,12.52767
2011,09,15,11,30,00,13.076
2011,09,15,12,00,00,13.37267
2011,09,15,12,30,00,13.21167
2011,09,15,13,00,00,13.15633
2011,09,15,13,30,00,12.89233
2011,09,15,14,00,00,12.937
2011,09,15,14,30,00,12.81567
2011,09,15,15,00,00,12.97967
2011,09,15,15,30,00,12.673
2011,09,15,16,00,00,12.449
2011,09,15,16,30,00,12.116
2011,09,15,17,00,00,11.974
2011,09,15,17,30,00,11.94967
2011,09,15,18,00,00,11.71933
2011,09,15,18,30,00,11.65367
2011,09,15,19,00,00,11.282
2011,09,15,19,30,00,11.13833
2011,09,15,20,00,00,10.75267
2011,09,15,20,30,00,10.69767
2011,09,15,21,00,00,10.564
2011,09,15,21,30,00,10.42233
2011,09,15,22,00,00,10.29567
2011,09,15,22,30,00,10.279
2011,09,15,23,00,00,10.30167
2011,09,15,23,30,00,10.31067
2011,09,16,00,00,00,10.23
2011,09,16,00,30,00,10.306
2011,09,16,01,00,00,10.12233
2011,09,16,01,30,00,10.10267
2011,09,16,02,00,00,9.998
2011,09,16,02,30,00,9.9
2011,09,16,03,00,00,9.89067
2011,09,16,03,30,00,9.86433
2011,09,16,04,00,00,9.80833
2011,09,16,04,30,00,9.678
2011,09,16,05,00,00,9.58767
2011,09,16,05,30,00,9.56767
2011,09,16,06,00,00,9.599
2011,09,16,06,30,00,9.749
2011,09,16,07,00,00,9.73433
2011,09,16,07,30,00,9.58033
2011,09,16,08,00,00,9.56833
2011,09,16,08,30,00,9.64267
2011,09,16,09,00,00,9.84933
2011,09,16,09,30,00,10.03033
2011,09,16,10,00,00,10.049
2011,09,16,10,30,00,10.03833
2011,09,16,11,00,00,9.97833
2011,09,16,11,30,00,10.15967
2011,09,16,12,00,00,10.212
2011,09,16,12,30,00,10.29733
2011,09,16,13,00,00,10.42133
2011,09,16,13,30,00,10.675
2011,09,16,14,00,00,10.73033
2011,09,16,14,30,00,10.977
2011,09,16,15,00,00,11.148
2011,09,16,15,30,00,11.18667
2011,09,16,16,00,00,11.185
2011,09,16,16,30,00,11.24167
2011,09,16,17,00,00,11.24433
2011,09,16,17,30,00,11.329
2011,09,16,18,00,00,11.311
2011,09,16,18,30,00,11.08767
2011,09,16,19,00,00,11.05533
2011,09,16,19,30,00,10.979
2011,09,16,20,00,00,10.75533
2011,09,16,20,30,00,10.60567
2011,09,16,21,00,00,10.39667
2011,09,16,21,30,00,10.176
2011,09,16,22,00,00,9.849
2011,09,16,22,30,00,9.622
2011,09,16,23,00,00,9.395
2011,09,16,23,30,00,9.143
2011,09,17,00,00,00,9.03
2011,09,17,00,30,00,8.91167
2011,09,17,01,00,00,8.78867
2011,09,17,01,30,00,8.643
2011,09,17,02,00,00,8.56933
2011,09,17,02,30,00,8.54467
2011,09,17,03,00,00,8.463
2011,09,17,03,30,00,8.435
2011,09,17,04,00,00,8.39933
2011,09,17,04,30,00,8.418
2011,09,17,05,00,00,8.36767
2011,09,17,05,30,00,8.50733
2011,09,17,06,00,00,8.55667
2011,09,17,06,30,00,8.53067
2011,09,17,07,00,00,8.60867
2011,09,17,07,30,00,8.84933
2011,09,17,08,00,00,9.212
2011,09,17,08,30,00,9.56467
2011,09,17,09,00,00,9.802
2011,09,17,09,30,00,9.84767
2011,09,17,10,00,00,9.88933
2011,09,17,10,30,00,10.35533
2011,09,17,11,00,00,10.95867
2011,09,17,11,30,00,11.57167
2011,09,17,12,00,00,11.83
2011,09,17,12,30,00,12.16167
2011,09,17,13,00,00,12.74267
2011,09,17,13,30,00,13.05867
2011,09,17,14,00,00,13.489
2011,09,17,14,30,00,13.474
2011,09,17,15,00,00,13.504
2011,09,17,15,30,00,13.38367
2011,09,17,16,00,00,12.935
2011,09,17,16,30,00,11.157
2011,09,17,17,00,00,10.81633
2011,09,17,17,30,00,11.205
2011,09,17,18,00,00,11.04033
2011,09,17,18,30,00,10.727
2011,09,17,19,00,00,10.406
2011,09,17,19,30,00,10.489
2011,09,17,20,00,00,10.26467
2011,09,17,20,30,00,10.056
2011,09,17,21,00,00,9.902
2011,09,17,21,30,00,9.73033
2011,09,17,22,00,00,9.892
2011,09,17,22,30,00,8.65767
2011,09,17,23,00,00,8.80167
2011,09,17,23,30,00,9.002
2011,09,18,00,00,00,8.83133
2011,09,18,00,30,00,8.319
2011,09,18,01,00,00,7.95379
2011,09,18,01,30,00,7.913
2011,09,18,02,00,00,7.37867
2011,09,18,02,30,00,7.231
2011,09,18,03,00,00,7.28567
2011,09,18,03,30,00,7.268
2011,09,18,04,00,00,6.85967
2011,09,18,04,30,00,6.78133
2011,09,18,05,00,00,6.74533
2011,09,18,05,30,00,6.011
2011,09,18,06,00,00,6.356
2011,09,18,06,30,00,6.12567
2011,09,18,07,00,00,5.90333
2011,09,18,07,30,00,6.32367
2011,09,18,08,00,00,6.87233
2011,09,18,08,30,00,7.704
2011,09,18,09,00,00,8.72067
2011,09,18,09,30,00,9.20267
2011,09,18,10,00,00,9.74033
2011,09,18,10,30,00,10.08267
2011,09,18,11,00,00,10.395
2011,09,18,11,30,00,10.692
2011,09,18,12,00,00,10.86167
2011,09,18,12,30,00,10.95967
2011,09,18,13,00,00,10.97267
2011,09,18,13,30,00,11.22433
2011,09,18,14,00,00,11.20567
2011,09,18,14,30,00,11.44
2011,09,18,15,00,00,11.731
2011,09,18,15,30,00,11.627
2011,09,18,16,00,00,11.48467
2011,09,18,16,30,00,11.405
2011,09,18,17,00,00,11.52233
2011,09,18,17,30,00,11.23467
2011,09,18,18,00,00,10.865
2011,09,18,18,30,00,10.365
2011,09,18,19,00,00,9.87667
2011,09,18,19,30,00,9.755
2011,09,18,20,00,00,9.67133
2011,09,18,20,30,00,9.417
2011,09,18,21,00,00,9.12333
2011,09,18,21,30,00,8.85667
2011,09,18,22,00,00,8.89867
2011,09,18,22,30,00,8.69633
2011,09,18,23,00,00,8.553
2011,09,18,23,30,00,8.53767
2011,09,19,00,00,00,8.49667
2011,09,19,00,30,00,8.39
2011,09,19,01,00,00,8.17667
2011,09,19,01,30,00,8.10033
2011,09,19,02,00,00,7.936
2011,09,19,02,30,00,7.96667
2011,09,19,03,00,00,8.04167
2011,09,19,03,30,00,8.17233
2011,09,19,04,00,00,8.36833
2011,09,19,04,30,00,8.54733
2011,09,19,05,00,00,8.39533
2011,09,19,05,30,00,7.83033
2011,09,19,06,00,00,7.58267
2011,09,19,06,30,00,7.49067
2011,09,19,07,00,00,7.29233
2011,09,19,07,30,00,7.40333
2011,09,19,08,00,00,8.06933
2011,09,19,08,30,00,8.818
2011,09,19,09,00,00,9.30633
2011,09,19,09,30,00,9.83133
2011,09,19,10,00,00,10.54533
2011,09,19,10,30,00,11.20767
2011,09,19,11,00,00,11.73333
2011,09,19,11,30,00,11.74233
2011,09,19,12,00,00,11.78467
2011,09,19,12,30,00,11.80467
2011,09,19,13,00,00,11.709
2011,09,19,13,30,00,11.14433
2011,09,19,14,00,00,11.11333
2011,09,19,14,30,00,11.40767
2011,09,19,15,00,00,11.51667
2011,09,19,15,30,00,11.47133
2011,09,19,16,00,00,11.19233
2011,09,19,16,30,00,10.608
2011,09,19,17,00,00,10.142
2011,09,19,17,30,00,9.943
2011,09,19,18,00,00,9.83033
2011,09,19,18,30,00,9.711
2011,09,19,19,00,00,9.60133
2011,09,19,19,30,00,9.392
2011,09,19,20,00,00,9.20567
2011,09,19,20,30,00,9.17633
2011,09,19,21,00,00,9.16567
2011,09,19,21,30,00,9.179
2011,09,19,22,00,00,9.16633
2011,09,19,22,30,00,9.20133
2011,09,19,23,00,00,9.28
2011,09,19,23,30,00,9.367
2011,09,20,00,00,00,9.48233
2011,09,20,00,30,00,9.604
2011,09,20,01,00,00,9.77467
2011,09,20,01,30,00,9.95667
2011,09,20,02,00,00,10.11567
2011,09,20,02,30,00,10.32333
2011,09,20,03,00,00,10.504
2011,09,20,03,30,00,10.73133
2011,09,20,04,00,00,10.94467
2011,09,20,04,30,00,11.12567
2011,09,20,05,00,00,11.34067
2011,09,20,05,30,00,11.42433
