Year,Month,Day,Hour,Minute,Second,HYY_META.Pamb0
2022,06,07,17,00,00,994.25033
2022,06,07,17,30,00,994.046
2022,06,07,18,00,00,993.926
2022,06,07,18,30,00,993.84633
2022,06,07,19,00,00,993.766
2022,06,07,19,30,00,993.71033
2022,06,07,20,00,00,993.72833
2022,06,07,20,30,00,993.71133
2022,06,07,21,00,00,993.80467
2022,06,07,21,30,00,993.78
2022,06,07,22,00,00,993.78767
2022,06,07,22,30,00,993.81933
2022,06,07,23,00,00,993.78433
2022,06,07,23,30,00,993.939
2022,06,08,00,00,00,993.80633
2022,06,08,00,30,00,993.71133
2022,06,08,01,00,00,993.58467
2022,06,08,01,30,00,993.53867
2022,06,08,02,00,00,993.45567
2022,06,08,02,30,00,993.22633
2022,06,08,03,00,00,992.99533
2022,06,08,03,30,00,992.85933
2022,06,08,04,00,00,992.67933
2022,06,08,04,30,00,992.51267
2022,06,08,05,00,00,992.48667
2022,06,08,05,30,00,992.41833
2022,06,08,06,00,00,992.365
2022,06,08,06,30,00,992.24467
2022,06,08,07,00,00,992.10767
2022,06,08,07,30,00,991.99767
2022,06,08,08,00,00,991.826
2022,06,08,08,30,00,991.71433
2022,06,08,09,00,00,991.57067
2022,06,08,09,30,00,991.34867
2022,06,08,10,00,00,991.42167
2022,06,08,10,30,00,991.24567
2022,06,08,11,00,00,990.96667
2022,06,08,11,30,00,990.47133
2022,06,08,12,00,00,990.27667
2022,06,08,12,30,00,990.42867
2022,06,08,13,00,00,990.29
2022,06,08,13,30,00,989.997
2022,06,08,14,00,00,989.80367
2022,06,08,14,30,00,989.75033
2022,06,08,15,00,00,989.53267
2022,06,08,15,30,00,989.35067
2022,06,08,16,00,00,989.18333
2022,06,08,16,30,00,989.01033
2022,06,08,17,00,00,988.88733
2022,06,08,17,30,00,988.77567
2022,06,08,18,00,00,988.653
2022,06,08,18,30,00,988.59633
2022,06,08,19,00,00,988.68433
2022,06,08,19,30,00,988.61533
2022,06,08,20,00,00,988.428
2022,06,08,20,30,00,988.324
2022,06,08,21,00,00,988.35367
2022,06,08,21,30,00,988.44133
2022,06,08,22,00,00,988.37067
2022,06,08,22,30,00,988.304
2022,06,08,23,00,00,988.17667
2022,06,08,23,30,00,988.212
2022,06,09,00,00,00,988.13233
2022,06,09,00,30,00,988.04033
2022,06,09,01,00,00,987.94767
2022,06,09,01,30,00,987.84467
2022,06,09,02,00,00,987.82233
2022,06,09,02,30,00,987.82233
2022,06,09,03,00,00,987.83867
2022,06,09,03,30,00,987.86467
2022,06,09,04,00,00,987.971
2022,06,09,04,30,00,987.892
2022,06,09,05,00,00,987.86767
2022,06,09,05,30,00,987.85467
2022,06,09,06,00,00,987.955
2022,06,09,06,30,00,988.05667
2022,06,09,07,00,00,988.133
2022,06,09,07,30,00,988.187
2022,06,09,08,00,00,988.26367
2022,06,09,08,30,00,988.33133
2022,06,09,09,00,00,988.486
2022,06,09,09,30,00,988.50467
2022,06,09,10,00,00,988.61233
2022,06,09,10,30,00,988.754
2022,06,09,11,00,00,988.74667
2022,06,09,11,30,00,988.642
2022,06,09,12,00,00,988.60067
2022,06,09,12,30,00,988.68833
2022,06,09,13,00,00,988.99167
2022,06,09,13,30,00,989.22067
2022,06,09,14,00,00,989.58926
2022,06,09,14,30,00,989.89833
2022,06,09,15,00,00,989.83833
2022,06,09,15,30,00,989.87667
2022,06,09,16,00,00,990.031
2022,06,09,16,30,00,990.34767
2022,06,09,17,00,00,990.505
2022,06,09,17,30,00,990.55
2022,06,09,18,00,00,990.644
2022,06,09,18,30,00,990.93733
2022,06,09,19,00,00,991.19067
2022,06,09,19,30,00,991.28333
2022,06,09,20,00,00,991.51367
2022,06,09,20,30,00,991.768
2022,06,09,21,00,00,992.09933
2022,06,09,21,30,00,992.35067
2022,06,09,22,00,00,992.50333
2022,06,09,22,30,00,992.734
2022,06,09,23,00,00,992.99433
2022,06,09,23,30,00,993.288
2022,06,10,00,00,00,993.60067
2022,06,10,00,30,00,993.88267
2022,06,10,01,00,00,994.07633
2022,06,10,01,30,00,994.282
2022,06,10,02,00,00,994.46533
2022,06,10,02,30,00,994.57867
2022,06,10,03,00,00,994.85767
2022,06,10,03,30,00,995.082
2022,06,10,04,00,00,995.20033
2022,06,10,04,30,00,995.257
2022,06,10,05,00,00,995.45033
2022,06,10,05,30,00,995.72167
2022,06,10,06,00,00,995.935
2022,06,10,06,30,00,996.265
2022,06,10,07,00,00,996.47767
2022,06,10,07,30,00,996.641
2022,06,10,08,00,00,997.023
2022,06,10,08,30,00,997.219
2022,06,10,09,00,00,997.308
2022,06,10,09,30,00,997.49167
2022,06,10,10,00,00,997.52133
