   7.3539500000000000e+05   2.0713332812500000e+05   4.3781060000000000e+07   8.4557700000000000e+06
   7.3539502083333337e+05   1.1103972656250000e+05   3.0732698000000000e+07   5.6250695000000000e+06
   7.3539504166666663e+05   7.9741000000000000e+04   2.7637970000000000e+07   5.2469170000000000e+06
   7.3539506250000000e+05   1.3112900000000000e+05   3.0317492000000000e+07   5.8878630000000000e+06
   7.3539508333333337e+05   1.6168959375000000e+05   2.8372414000000000e+07   4.8420445000000000e+06
   7.3539510416666663e+05   1.5565182812500000e+05   3.1147166000000000e+07   5.6760150000000000e+06
   7.3539512500000000e+05   8.0773500000000000e+04   2.5046850000000000e+07   4.9650255000000000e+06
   7.3539514583333337e+05   1.2415257812500000e+05   2.7739362000000000e+07   5.8137795000000000e+06
   7.3539516666666663e+05   1.4858460937500000e+05   3.2159946000000000e+07   7.4145890000000000e+06
   7.3539518750000000e+05   9.3641031250000000e+04   2.6133462000000000e+07   5.8270020000000000e+06
   7.3539520833333337e+05   1.3879481250000000e+05   2.5026924000000000e+07   5.9693535000000000e+06
   7.3539522916666663e+05   1.1448478125000000e+05   3.1579942000000000e+07   7.3618310000000000e+06
   7.3539525000000000e+05   2.3266571875000000e+05   3.6938996000000000e+07   8.3311455000000000e+06
   7.3539527083333337e+05   2.8956959375000000e+05   4.1483580000000000e+07   9.2484780000000000e+06
   7.3539529166666663e+05   1.4176997500000000e+06   4.3913308000000000e+07   9.9881870000000000e+06
   7.3539531250000000e+05   6.9003245000000000e+06   5.8346852000000000e+07   1.1549894000000000e+07
   7.3539533333333337e+05   1.0395455000000000e+07   6.3960204000000000e+07   1.1372705000000000e+07
   7.3539535416666663e+05   8.1151840000000000e+06   7.2600312000000000e+07   1.2278183000000000e+07
   7.3539537500000000e+05   2.4968732500000000e+06   6.2695616000000000e+07   9.9031300000000000e+06
   7.3539539583333337e+05   1.5317162500000000e+06   5.6204456000000000e+07   8.2414055000000000e+06
   7.3539541666666663e+05   1.1056003750000000e+06   4.8619276000000000e+07   7.5774155000000000e+06
   7.3539543750000000e+05   1.5315146250000000e+06   5.1949472000000000e+07   1.0244073000000000e+07
   7.3539545833333337e+05   1.5778648750000000e+06   5.2053984000000000e+07   1.1701966000000000e+07
   7.3539547916666663e+05   8.2565481250000000e+05   4.4400384000000000e+07   8.8891250000000000e+06
   7.3539550000000000e+05   9.0047687500000000e+05   7.0537880000000000e+07   1.4703962000000000e+07
   7.3539552083333337e+05   8.8468900000000000e+05   5.9766120000000000e+07   1.2217984000000000e+07
   7.3539554166666663e+05   4.6285990625000000e+05   4.4852896000000000e+07   8.9750690000000000e+06
   7.3539556250000000e+05   3.3192753125000000e+05   3.3129018000000000e+07   6.5172900000000000e+06
   7.3539558333333337e+05   7.2613993750000000e+05   4.4298224000000000e+07   1.1192359000000000e+07
   7.3539560416666663e+05   6.2116512500000000e+05   4.9172520000000000e+07   1.0385417000000000e+07
   7.3539562500000000e+05   8.1690056250000000e+05   6.3482196000000000e+07   9.9436890000000000e+06
   7.3539564583333337e+05   4.9065737500000000e+05   5.7163232000000000e+07   1.3865251000000000e+07
   7.3539566666666663e+05   3.9153431250000000e+05   5.3131248000000000e+07   1.3105606000000000e+07
   7.3539568750000000e+05   2.7136690625000000e+05   4.5647988000000000e+07   8.6247010000000000e+06
   7.3539570833333337e+05   1.9104371875000000e+05   3.9923384000000000e+07   7.7262445000000000e+06
   7.3539572916666663e+05   3.0483190625000000e+05   3.7134364000000000e+07   9.8484400000000000e+06
   7.3539575000000000e+05   1.6160667187500000e+05   4.7086292000000000e+07   9.5481710000000000e+06
   7.3539577083333337e+05   1.3145271875000000e+05   3.9054712000000000e+07   8.4644090000000000e+06
   7.3539579166666663e+05   1.4031021875000000e+05   4.3487968000000000e+07   1.0488967000000000e+07
   7.3539581250000000e+05   1.3962567187500000e+05   4.1123108000000000e+07   8.6138870000000000e+06
   7.3539583333333337e+05   2.2097726562500000e+05   4.0624200000000000e+07   1.1342767000000000e+07
   7.3539585416666663e+05   1.8788189062500000e+05   3.9933020000000000e+07   9.3813310000000000e+06
   7.3539587500000000e+05   6.4962035156250000e+04   2.7506028000000000e+07   6.6634705000000000e+06
   7.3539589583333337e+05   7.7296312500000000e+04   2.8988854000000000e+07   6.8392840000000000e+06
   7.3539591666666663e+05   9.6994078125000000e+04   2.5909746000000000e+07   6.3342380000000000e+06
   7.3539593750000000e+05   1.5409110937500000e+05   2.6129456000000000e+07   5.6823360000000000e+06
   7.3539595833333337e+05   1.2958762500000000e+05   2.5158146000000000e+07   6.6336155000000000e+06
   7.3539597916666663e+05   6.5388082031250000e+04   1.9400588000000000e+07   4.4407220000000000e+06
   7.3539600000000000e+05   1.1030035156250000e+05   2.3200534000000000e+07   4.6040050000000000e+06
   7.3539602083333337e+05   6.1377242187500000e+04   2.1606482000000000e+07   4.3148875000000000e+06
   7.3539604166666663e+05   1.3793887500000000e+05   2.2768068000000000e+07   5.1395230000000000e+06
   7.3539606250000000e+05   1.1411111718750000e+05   1.9703462000000000e+07   4.2312155000000000e+06
   7.3539608333333337e+05   9.3234023437500000e+04   1.8197504000000000e+07   4.3417355000000000e+06
   7.3539610416666663e+05   8.8446062500000000e+04   1.6610113000000000e+07   4.0890842500000000e+06
   7.3539612500000000e+05   3.9467949218750000e+04   1.6756792000000000e+07   3.7844645000000000e+06
   7.3539614583333337e+05   5.4137875000000000e+04   1.5124113000000000e+07   3.4196117500000000e+06
   7.3539616666666663e+05   5.6476691406250000e+04   1.6698966000000000e+07   3.7595245000000000e+06
   7.3539618750000000e+05   3.0466244140625000e+04   1.6320283000000000e+07   3.7091012500000000e+06
   7.3539620833333337e+05   5.7952339843750000e+04   1.8876798000000000e+07   4.4734470000000000e+06
   7.3539622916666663e+05   7.8536304687500000e+04   2.0894640000000000e+07   4.5178375000000000e+06
   7.3539625000000000e+05   2.1459486328125000e+04   2.4042084000000000e+07   5.7409030000000000e+06
   7.3539627083333337e+05   1.6632417187500000e+05   2.5181852000000000e+07   6.0755905000000000e+06
   7.3539629166666663e+05   1.2854922656250000e+05   2.5645520000000000e+07   6.0085035000000000e+06
   7.3539631250000000e+05   2.2857762500000000e+05   3.0223286000000000e+07   6.9737820000000000e+06
   7.3539633333333337e+05   4.6571018750000000e+05   3.4860152000000000e+07   8.2837235000000000e+06
   7.3539635416666663e+05   5.4264062500000000e+05   3.5999352000000000e+07   7.7399545000000000e+06
   7.3539637500000000e+05   8.9640868750000000e+05   4.1617624000000000e+07   7.8860425000000000e+06
   7.3539639583333337e+05   1.5735107500000000e+06   4.6777728000000000e+07   9.5564490000000000e+06
   7.3539641666666663e+05   1.0982543750000000e+06   3.9325728000000000e+07   9.4976630000000000e+06
   7.3539643750000000e+05   1.5952491250000000e+06   4.0586976000000000e+07   9.3767810000000000e+06
   7.3539645833333337e+05   7.8988550000000000e+05   2.4627064000000000e+07   5.7468050000000000e+06
   7.3539647916666663e+05   5.4211343750000000e+05   1.8510544000000000e+07   4.6921740000000000e+06
   7.3539650000000000e+05   9.9119718750000000e+05   2.0219842000000000e+07   4.8146750000000000e+06
   7.3539652083333337e+05   1.6619537500000000e+06   2.3380758000000000e+07   5.2779030000000000e+06
