Year,Month,Day,Hour,Minute,Second,HYY_META.Glob
2018,01,04,04,30,00,-0.71485
2018,01,04,05,00,00,0.25169
2018,01,04,05,30,00,4.02972
2018,01,04,06,00,00,2.39514
2018,01,04,06,30,00,0.7864
2018,01,04,07,00,00,2.95793
2018,01,04,07,30,00,-0.24921
2018,01,04,08,00,00,-0.82771
2018,01,04,08,30,00,-0.81683
2018,01,04,09,00,00,-0.60336
2018,01,04,09,30,00,5.74919
2018,01,04,10,00,00,14.77998
2018,01,04,10,30,00,11.95762
2018,01,04,11,00,00,13.86749
2018,01,04,11,30,00,17.18399
2018,01,04,12,00,00,18.28618
2018,01,04,12,30,00,13.86974
2018,01,04,13,00,00,7.09861
2018,01,04,13,30,00,10.08105
2018,01,04,14,00,00,8.51512
2018,01,04,14,30,00,6.68676
2018,01,04,15,00,00,2.081
2018,01,04,15,30,00,0.71615
2018,01,04,16,00,00,2.01868
2018,01,04,16,30,00,1.55076
2018,01,04,17,00,00,0.00744
2018,01,04,17,30,00,-1.09616
2018,01,04,18,00,00,-1.22155
2018,01,04,18,30,00,0.69731
2018,01,04,19,00,00,0.62528
2018,01,04,19,30,00,0.63177
2018,01,04,20,00,00,-0.21299
2018,01,04,20,30,00,-0.69762
2018,01,04,21,00,00,0.41554
2018,01,04,21,30,00,0.47189
2018,01,04,22,00,00,0.44476
2018,01,04,22,30,00,1.65408
2018,01,04,23,00,00,2.04827
2018,01,04,23,30,00,2.44618
2018,01,05,00,00,00,2.86052
2018,01,05,00,30,00,3.08828
2018,01,05,01,00,00,4.16596
2018,01,05,01,30,00,3.86254
2018,01,05,02,00,00,2.92339
2018,01,05,02,30,00,2.81347
2018,01,05,03,00,00,3.63109
2018,01,05,03,30,00,2.80902
2018,01,05,04,00,00,3.95283
2018,01,05,04,30,00,3.59533
2018,01,05,05,00,00,3.76426
2018,01,05,05,30,00,3.04092
2018,01,05,06,00,00,3.87389
2018,01,05,06,30,00,4.22442
2018,01,05,07,00,00,4.79119
2018,01,05,07,30,00,5.43502
2018,01,05,08,00,00,4.56132
2018,01,05,08,30,00,5.20889
2018,01,05,09,00,00,6.34279
2018,01,05,09,30,00,7.696
2018,01,05,10,00,00,11.72435
2018,01,05,10,30,00,19.63638
2018,01,05,11,00,00,19.49773
2018,01,05,11,30,00,16.27053
2018,01,05,12,00,00,12.99665
2018,01,05,12,30,00,19.79539
2018,01,05,13,00,00,20.52573
2018,01,05,13,30,00,20.92817
2018,01,05,14,00,00,15.74973
2018,01,05,14,30,00,11.1344
2018,01,05,15,00,00,6.81624
2018,01,05,15,30,00,6.11788
2018,01,05,16,00,00,4.92334
2018,01,05,16,30,00,4.7374
2018,01,05,17,00,00,4.11109
2018,01,05,17,30,00,5.03841
2018,01,05,18,00,00,4.94757
2018,01,05,18,30,00,3.47655
2018,01,05,19,00,00,4.33089
2018,01,05,19,30,00,4.50634
2018,01,05,20,00,00,4.92115
2018,01,05,20,30,00,4.76808
2018,01,05,21,00,00,4.10834
2018,01,05,21,30,00,4.3514
2018,01,05,22,00,00,5.12951
2018,01,05,22,30,00,5.47537
2018,01,05,23,00,00,5.46466
2018,01,05,23,30,00,3.77355
2018,01,06,00,00,00,3.80449
2018,01,06,00,30,00,2.57602
2018,01,06,01,00,00,2.51834
2018,01,06,01,30,00,2.03534
2018,01,06,02,00,00,1.38419
2018,01,06,02,30,00,2.31441
2018,01,06,03,00,00,2.30917
2018,01,06,03,30,00,3.11466
2018,01,06,04,00,00,2.19676
2018,01,06,04,30,00,0.32727
2018,01,06,05,00,00,0.6339
2018,01,06,05,30,00,0.45886
2018,01,06,06,00,00,-0.09555
2018,01,06,06,30,00,-0.43558
2018,01,06,07,00,00,-1.09025
2018,01,06,07,30,00,-0.1248
2018,01,06,08,00,00,-1.00514
2018,01,06,08,30,00,-0.40844
2018,01,06,09,00,00,-0.27427
2018,01,06,09,30,00,0.11649
2018,01,06,10,00,00,-0.5433
2018,01,06,10,30,00,1.96371
2018,01,06,11,00,00,10.68741
2018,01,06,11,30,00,15.51083
2018,01,06,12,00,00,24.15836
2018,01,06,12,30,00,21.65666
2018,01,06,13,00,00,22.95272
2018,01,06,13,30,00,18.41246
2018,01,06,14,00,00,16.85486
2018,01,06,14,30,00,7.83211
2018,01,06,15,00,00,3.17991
2018,01,06,15,30,00,3.85654
2018,01,06,16,00,00,2.65212
2018,01,06,16,30,00,2.49242
2018,01,06,17,00,00,3.43511
2018,01,06,17,30,00,5.03193
2018,01,06,18,00,00,3.74666
2018,01,06,18,30,00,2.10514
2018,01,06,19,00,00,5.39922
2018,01,06,19,30,00,3.19831
2018,01,06,20,00,00,2.95365
2018,01,06,20,30,00,3.14516
2018,01,06,21,00,00,3.01547
2018,01,06,21,30,00,2.67461
2018,01,06,22,00,00,4.86801
2018,01,06,22,30,00,3.73292
2018,01,06,23,00,00,5.71666
2018,01,06,23,30,00,5.64128
2018,01,07,00,00,00,3.78823
2018,01,07,00,30,00,2.10093
2018,01,07,01,00,00,4.60519
2018,01,07,01,30,00,1.00891
2018,01,07,02,00,00,1.58448
2018,01,07,02,30,00,1.1798
2018,01,07,03,00,00,1.38373
2018,01,07,03,30,00,-0.19378
2018,01,07,04,00,00,0.74264
2018,01,07,04,30,00,-1.17117
2018,01,07,05,00,00,0.38885
2018,01,07,05,30,00,1.66683
2018,01,07,06,00,00,1.1563
2018,01,07,06,30,00,0.06043
2018,01,07,07,00,00,-0.31303
2018,01,07,07,30,00,-0.45674
2018,01,07,08,00,00,1.73441
2018,01,07,08,30,00,-0.22795
2018,01,07,09,00,00,3.36649
2018,01,07,09,30,00,9.20045
2018,01,07,10,00,00,27.2536
2018,01,07,10,30,00,49.31371
2018,01,07,11,00,00,74.55098
2018,01,07,11,30,00,89.08344
2018,01,07,12,00,00,98.28253
2018,01,07,12,30,00,84.61705
2018,01,07,13,00,00,80.42113
