Year,Month,Day,Hour,Minute,Second,HYY_META.UV_B
2018,03,14,04,30,00,-0.00024
2018,03,14,05,00,00,-0.00014
2018,03,14,05,30,00,-0.00034
2018,03,14,06,00,00,-0.00039
2018,03,14,06,30,00,0.00093
2018,03,14,07,00,00,0.00366
2018,03,14,07,30,00,0.00895
2018,03,14,08,00,00,0.01555
2018,03,14,08,30,00,0.02311
2018,03,14,09,00,00,0.04085
2018,03,14,09,30,00,0.05656
2018,03,14,10,00,00,0.12917
2018,03,14,10,30,00,0.20162
2018,03,14,11,00,00,0.21646
2018,03,14,11,30,00,0.18462
2018,03,14,12,00,00,0.14659
2018,03,14,12,30,00,0.13997
2018,03,14,13,00,00,0.11759
2018,03,14,13,30,00,0.16417
2018,03,14,14,00,00,0.16448
2018,03,14,14,30,00,0.11033
2018,03,14,15,00,00,0.06406
2018,03,14,15,30,00,0.0439
2018,03,14,16,00,00,0.04637
2018,03,14,16,30,00,0.03157
2018,03,14,17,00,00,0.0228
2018,03,14,17,30,00,0.01151
2018,03,14,18,00,00,0.00341
2018,03,14,18,30,00,-0.00062
2018,03,14,19,00,00,-0.00091
2018,03,14,19,30,00,-0.00089
2018,03,14,20,00,00,-0.00116
2018,03,14,20,30,00,-0.00105
2018,03,14,21,00,00,-0.00097
2018,03,14,21,30,00,-0.00125
2018,03,14,22,00,00,-0.00122
2018,03,14,22,30,00,-0.00113
2018,03,14,23,00,00,-0.00142
2018,03,14,23,30,00,-0.00146
2018,03,15,00,00,00,-0.00075
2018,03,15,00,30,00,-0.00091
2018,03,15,01,00,00,-0.00099
2018,03,15,01,30,00,-0.00085
2018,03,15,02,00,00,-0.00106
2018,03,15,02,30,00,-0.00116
2018,03,15,03,00,00,-0.00095
2018,03,15,03,30,00,-0.00114
2018,03,15,04,00,00,-0.00134
2018,03,15,04,30,00,-0.00121
2018,03,15,05,00,00,-0.00132
2018,03,15,05,30,00,-0.0015
2018,03,15,06,00,00,-0.00102
2018,03,15,06,30,00,0.00237
2018,03,15,07,00,00,0.01146
2018,03,15,07,30,00,0.02623
2018,03,15,08,00,00,0.04594
2018,03,15,08,30,00,0.0715
2018,03,15,09,00,00,0.10373
2018,03,15,09,30,00,0.13939
2018,03,15,10,00,00,0.17528
2018,03,15,10,30,00,0.20954
2018,03,15,11,00,00,0.23793
2018,03,15,11,30,00,0.25777
2018,03,15,12,00,00,0.26604
2018,03,15,12,30,00,0.26286
2018,03,15,13,00,00,0.2251
2018,03,15,13,30,00,0.23015
2018,03,15,14,00,00,0.20516
2018,03,15,14,30,00,0.1724
2018,03,15,15,00,00,0.13807
2018,03,15,15,30,00,0.10443
2018,03,15,16,00,00,0.07399
2018,03,15,16,30,00,0.04892
2018,03,15,17,00,00,0.02935
2018,03,15,17,30,00,0.01457
2018,03,15,18,00,00,0.00466
2018,03,15,18,30,00,0.00004
2018,03,15,19,00,00,-0.00074
2018,03,15,19,30,00,-0.00059
2018,03,15,20,00,00,-0.00073
2018,03,15,20,30,00,-0.00094
2018,03,15,21,00,00,-0.00081
2018,03,15,21,30,00,-0.00084
2018,03,15,22,00,00,-0.00111
2018,03,15,22,30,00,-0.00096
2018,03,15,23,00,00,-0.00096
2018,03,15,23,30,00,-0.00121
2018,03,16,00,00,00,-0.00087
2018,03,16,00,30,00,-0.00081
2018,03,16,01,00,00,-0.00109
2018,03,16,01,30,00,-0.0011
2018,03,16,02,00,00,-0.00097
2018,03,16,02,30,00,-0.0012
2018,03,16,03,00,00,-0.00135
2018,03,16,03,30,00,-0.00123
2018,03,16,04,00,00,-0.00129
2018,03,16,04,30,00,-0.00158
2018,03,16,05,00,00,-0.00148
2018,03,16,05,30,00,-0.00139
2018,03,16,06,00,00,-0.00121
2018,03,16,06,30,00,0.00274
2018,03,16,07,00,00,0.01277
2018,03,16,07,30,00,0.0278
2018,03,16,08,00,00,0.0474
2018,03,16,08,30,00,0.07351
2018,03,16,09,00,00,0.10589
2018,03,16,09,30,00,0.14089
2018,03,16,10,00,00,0.1754
2018,03,16,10,30,00,0.20709
2018,03,16,11,00,00,0.23354
2018,03,16,11,30,00,0.25237
2018,03,16,12,00,00,0.26232
2018,03,16,12,30,00,0.26093
2018,03,16,13,00,00,0.24924
2018,03,16,13,30,00,0.21869
2018,03,16,14,00,00,0.19895
2018,03,16,14,30,00,0.16635
2018,03,16,15,00,00,0.12276
2018,03,16,15,30,00,0.09776
2018,03,16,16,00,00,0.06436
2018,03,16,16,30,00,0.04505
2018,03,16,17,00,00,0.02814
2018,03,16,17,30,00,0.01521
2018,03,16,18,00,00,0.00538
2018,03,16,18,30,00,0.00068
2018,03,16,19,00,00,-0.00028
2018,03,16,19,30,00,-0.00026
2018,03,16,20,00,00,-0.00024
2018,03,16,20,30,00,-0.0005
2018,03,16,21,00,00,-0.0005
2018,03,16,21,30,00,-0.00036
2018,03,16,22,00,00,-0.00069
2018,03,16,22,30,00,-0.00066
2018,03,16,23,00,00,-0.00053
2018,03,16,23,30,00,-0.00077
2018,03,17,00,00,00,-0.0015
2018,03,17,00,30,00,-0.00132
2018,03,17,01,00,00,-0.00153
2018,03,17,01,30,00,-0.00166
2018,03,17,02,00,00,-0.00149
2018,03,17,02,30,00,-0.00159
2018,03,17,03,00,00,-0.00195
2018,03,17,03,30,00,-0.00179
2018,03,17,04,00,00,-0.0018
2018,03,17,04,30,00,-0.00209
2018,03,17,05,00,00,-0.00214
2018,03,17,05,30,00,-0.00186
2018,03,17,06,00,00,-0.00139
2018,03,17,06,30,00,0.00311
2018,03,17,07,00,00,0.014
2018,03,17,07,30,00,0.03014
2018,03,17,08,00,00,0.05179
2018,03,17,08,30,00,0.07574
2018,03,17,09,00,00,0.10754
2018,03,17,09,30,00,0.12183
2018,03,17,10,00,00,0.13894
2018,03,17,10,30,00,0.16384
2018,03,17,11,00,00,0.20548
2018,03,17,11,30,00,0.24336
2018,03,17,12,00,00,0.24472
2018,03,17,12,30,00,0.25027
2018,03,17,13,00,00,0.26551
2018,03,17,13,30,00,0.23614
2018,03,17,14,00,00,0.20386
2018,03,17,14,30,00,0.17435
2018,03,17,15,00,00,0.13925
2018,03,17,15,30,00,0.10658
2018,03,17,16,00,00,0.07982
2018,03,17,16,30,00,0.05289
2018,03,17,17,00,00,0.03253
2018,03,17,17,30,00,0.01711
2018,03,17,18,00,00,0.00601
2018,03,17,18,30,00,0.00063
2018,03,17,19,00,00,-0.00014
2018,03,17,19,30,00,-0.00037
2018,03,17,20,00,00,-0.00055
2018,03,17,20,30,00,-0.00043
2018,03,17,21,00,00,-0.0005
2018,03,17,21,30,00,-0.0007
2018,03,17,22,00,00,-0.00058
2018,03,17,22,30,00,-0.00046
2018,03,17,23,00,00,-0.00075
2018,03,17,23,30,00,-0.00071
2018,03,18,00,00,00,-0.00136
2018,03,18,00,30,00,-0.00152
2018,03,18,01,00,00,-0.00143
2018,03,18,01,30,00,-0.00113
2018,03,18,02,00,00,-0.0012
2018,03,18,02,30,00,-0.00127
2018,03,18,03,00,00,-0.00113
2018,03,18,03,30,00,-0.00114
2018,03,18,04,00,00,-0.00129
2018,03,18,04,30,00,-0.00103
2018,03,18,05,00,00,-0.00085
2018,03,18,05,30,00,-0.001
2018,03,18,06,00,00,-0.00049
2018,03,18,06,30,00,0.00307
2018,03,18,07,00,00,0.01097
2018,03,18,07,30,00,0.02383
2018,03,18,08,00,00,0.04317
2018,03,18,08,30,00,0.06098
2018,03,18,09,00,00,0.08774
2018,03,18,09,30,00,0.11698
2018,03,18,10,00,00,0.14756
2018,03,18,10,30,00,0.17607
2018,03,18,11,00,00,0.2359
2018,03,18,11,30,00,0.29601
2018,03,18,12,00,00,0.2961
2018,03,18,12,30,00,0.26801
2018,03,18,13,00,00,0.22119
2018,03,18,13,30,00,0.19298
2018,03,18,14,00,00,0.18917
2018,03,18,14,30,00,0.16862
2018,03,18,15,00,00,0.14282
2018,03,18,15,30,00,0.09699
2018,03,18,16,00,00,0.07408
2018,03,18,16,30,00,0.05174
2018,03,18,17,00,00,0.03018
2018,03,18,17,30,00,0.01673
2018,03,18,18,00,00,0.00631
2018,03,18,18,30,00,0.00107
2018,03,18,19,00,00,0.00014
2018,03,18,19,30,00,0.0001
2018,03,18,20,00,00,0.00009
2018,03,18,20,30,00,0.00001
2018,03,18,21,00,00,-0.00024
2018,03,18,21,30,00,-0.00018
2018,03,18,22,00,00,0.00002
2018,03,18,22,30,00,0.0001
2018,03,18,23,00,00,0.00015
2018,03,18,23,30,00,0.00015
2018,03,19,00,00,00,-0.00026
2018,03,19,00,30,00,-0.00045
2018,03,19,01,00,00,-0.00039
2018,03,19,01,30,00,-0.00028
2018,03,19,02,00,00,-0.0002
2018,03,19,02,30,00,-0.00017
2018,03,19,03,00,00,-0.00015
2018,03,19,03,30,00,-0.00017
2018,03,19,04,00,00,-0.0002
2018,03,19,04,30,00,-0.00046
2018,03,19,05,00,00,-0.00041
2018,03,19,05,30,00,-0.00029
2018,03,19,06,00,00,0.00078
2018,03,19,06,30,00,0.00553
2018,03,19,07,00,00,0.01449
2018,03,19,07,30,00,0.02691
2018,03,19,08,00,00,0.04438
2018,03,19,08,30,00,0.06729
2018,03,19,09,00,00,0.08511
2018,03,19,09,30,00,0.10638
2018,03,19,10,00,00,0.11658
2018,03,19,10,30,00,0.10249
2018,03,19,11,00,00,0.06797
2018,03,19,11,30,00,0.10893
2018,03,19,12,00,00,0.08783
2018,03,19,12,30,00,0.06408
2018,03,19,13,00,00,0.04513
2018,03,19,13,30,00,0.08276
2018,03,19,14,00,00,0.17122
2018,03,19,14,30,00,0.1636
2018,03,19,15,00,00,0.13596
2018,03,19,15,30,00,0.11299
2018,03,19,16,00,00,0.07464
2018,03,19,16,30,00,0.04291
2018,03,19,17,00,00,0.03054
2018,03,19,17,30,00,0.01631
2018,03,19,18,00,00,0.00662
2018,03,19,18,30,00,0.00118
2018,03,19,19,00,00,-0.00017
2018,03,19,19,30,00,-0.00032
2018,03,19,20,00,00,-0.00055
2018,03,19,20,30,00,-0.00047
2018,03,19,21,00,00,-0.00026
2018,03,19,21,30,00,-0.00011
2018,03,19,22,00,00,-0.0003
2018,03,19,22,30,00,-0.0006
2018,03,19,23,00,00,-0.00056
2018,03,19,23,30,00,-0.00037
2018,03,20,00,00,00,-0.00027
2018,03,20,00,30,00,-0.00052
2018,03,20,01,00,00,-0.00033
2018,03,20,01,30,00,-0.00015
2018,03,20,02,00,00,-0.00025
2018,03,20,02,30,00,-0.0004
2018,03,20,03,00,00,-0.00028
2018,03,20,03,30,00,-0.00014
2018,03,20,04,00,00,-0.00025
2018,03,20,04,30,00,-0.00052
2018,03,20,05,00,00,-0.00039
2018,03,20,05,30,00,-0.00026
2018,03,20,06,00,00,-0.00025
2018,03,20,06,30,00,0.00126
2018,03,20,07,00,00,0.00919
2018,03,20,07,30,00,0.02267
2018,03,20,08,00,00,0.03509
2018,03,20,08,30,00,0.05351
2018,03,20,09,00,00,0.08853
2018,03,20,09,30,00,0.09898
2018,03,20,10,00,00,0.16191
2018,03,20,10,30,00,0.21729
2018,03,20,11,00,00,0.21461
2018,03,20,11,30,00,0.22731
2018,03,20,12,00,00,0.22818
2018,03,20,12,30,00,0.22237
2018,03,20,13,00,00,0.24367
2018,03,20,13,30,00,0.24332
2018,03,20,14,00,00,0.22066
2018,03,20,14,30,00,0.17096
2018,03,20,15,00,00,0.14004
2018,03,20,15,30,00,0.11294
2018,03,20,16,00,00,0.08158
2018,03,20,16,30,00,0.05556
2018,03,20,17,00,00,0.03463
2018,03,20,17,30,00,0.01883
2018,03,20,18,00,00,0.00742
2018,03,20,18,30,00,0.00051
2018,03,20,19,00,00,-0.00155
2018,03,20,19,30,00,-0.00148
2018,03,20,20,00,00,-0.00143
2018,03,20,20,30,00,-0.00177
2018,03,20,21,00,00,-0.0018
2018,03,20,21,30,00,-0.00162
2018,03,20,22,00,00,-0.00199
2018,03,20,22,30,00,-0.00204
2018,03,20,23,00,00,-0.0018
2018,03,20,23,30,00,-0.00204
2018,03,21,00,00,00,-0.00182
2018,03,21,00,30,00,-0.00151
2018,03,21,01,00,00,-0.00143
2018,03,21,01,30,00,-0.00154
2018,03,21,02,00,00,-0.00143
2018,03,21,02,30,00,-0.00157
2018,03,21,03,00,00,-0.00185
2018,03,21,03,30,00,-0.00178
2018,03,21,04,00,00,-0.0019
2018,03,21,04,30,00,-0.00212
2018,03,21,05,00,00,-0.00199
2018,03,21,05,30,00,-0.00177
2018,03,21,06,00,00,-0.00055
2018,03,21,06,30,00,0.00588
2018,03,21,07,00,00,0.01438
2018,03,21,07,30,00,0.03135
2018,03,21,08,00,00,0.04413
2018,03,21,08,30,00,0.06409
2018,03,21,09,00,00,0.0851
2018,03,21,09,30,00,0.11983
2018,03,21,10,00,00,0.11283
2018,03,21,10,30,00,0.0965
2018,03,21,11,00,00,0.11012
2018,03,21,11,30,00,0.1368
2018,03,21,12,00,00,0.15829
2018,03,21,12,30,00,0.16391
2018,03,21,13,00,00,0.14947
2018,03,21,13,30,00,0.12127
2018,03,21,14,00,00,0.13177
2018,03,21,14,30,00,0.11378
2018,03,21,15,00,00,0.08898
2018,03,21,15,30,00,0.06024
2018,03,21,16,00,00,0.03691
2018,03,21,16,30,00,0.02856
2018,03,21,17,00,00,0.02007
2018,03,21,17,30,00,0.0123
2018,03,21,18,00,00,0.00654
2018,03,21,18,30,00,0.00115
2018,03,21,19,00,00,-0.00037
2018,03,21,19,30,00,-0.00036
2018,03,21,20,00,00,-0.0005
2018,03,21,20,30,00,-0.00065
2018,03,21,21,00,00,-0.00054
2018,03,21,21,30,00,-0.00044
2018,03,21,22,00,00,-0.00034
2018,03,21,22,30,00,-0.0004
2018,03,21,23,00,00,-0.00058
2018,03,21,23,30,00,-0.0005
2018,03,22,00,00,00,-0.00041
2018,03,22,00,30,00,-0.00035
2018,03,22,01,00,00,-0.00039
2018,03,22,01,30,00,-0.00058
2018,03,22,02,00,00,-0.00063
2018,03,22,02,30,00,-0.00052
2018,03,22,03,00,00,-0.00043
2018,03,22,03,30,00,-0.00042
2018,03,22,04,00,00,-0.00063
2018,03,22,04,30,00,-0.00065
2018,03,22,05,00,00,-0.0005
2018,03,22,05,30,00,-0.00032
2018,03,22,06,00,00,0.00122
2018,03,22,06,30,00,0.0055
2018,03,22,07,00,00,0.01403
2018,03,22,07,30,00,0.0206
2018,03,22,08,00,00,0.04278
2018,03,22,08,30,00,0.05495
2018,03,22,09,00,00,0.06048
2018,03,22,09,30,00,0.06607
2018,03,22,10,00,00,0.07893
2018,03,22,10,30,00,0.11403
2018,03,22,11,00,00,0.10068
2018,03,22,11,30,00,0.11536
2018,03,22,12,00,00,0.15281
2018,03,22,12,30,00,0.16808
2018,03,22,13,00,00,0.18434
2018,03,22,13,30,00,0.13071
2018,03,22,14,00,00,0.083
2018,03,22,14,30,00,0.162
2018,03,22,15,00,00,0.14918
2018,03,22,15,30,00,0.09691
2018,03,22,16,00,00,0.08187
2018,03,22,16,30,00,0.03749
2018,03,22,17,00,00,0.02326
2018,03,22,17,30,00,0.01225
2018,03,22,18,00,00,0.00516
2018,03,22,18,30,00,0.00097
2018,03,22,19,00,00,-0.00049
2018,03,22,19,30,00,-0.00079
2018,03,22,20,00,00,-0.00079
2018,03,22,20,30,00,-0.00062
2018,03,22,21,00,00,-0.0005
2018,03,22,21,30,00,-0.00056
2018,03,22,22,00,00,-0.00081
2018,03,22,22,30,00,-0.00075
2018,03,22,23,00,00,-0.00062
2018,03,22,23,30,00,-0.00053
2018,03,23,00,00,00,-0.00109
2018,03,23,00,30,00,-0.00116
2018,03,23,01,00,00,-0.00117
2018,03,23,01,30,00,-0.00119
2018,03,23,02,00,00,-0.00149
2018,03,23,02,30,00,-0.00152
2018,03,23,03,00,00,-0.00132
2018,03,23,03,30,00,-0.00143
2018,03,23,04,00,00,-0.00155
2018,03,23,04,30,00,-0.00137
2018,03,23,05,00,00,-0.00145
2018,03,23,05,30,00,-0.00157
2018,03,23,06,00,00,-0.00009
2018,03,23,06,30,00,0.00444
2018,03,23,07,00,00,0.0154
2018,03,23,07,30,00,0.03453
2018,03,23,08,00,00,0.06082
2018,03,23,08,30,00,0.08475
2018,03,23,09,00,00,0.13335
2018,03,23,09,30,00,0.1794
2018,03,23,10,00,00,0.23596
2018,03,23,10,30,00,0.28278
2018,03,23,11,00,00,0.31716
2018,03,23,11,30,00,0.33994
2018,03,23,12,00,00,0.35019
2018,03,23,12,30,00,0.3489
2018,03,23,13,00,00,0.33456
2018,03,23,13,30,00,0.30937
2018,03,23,14,00,00,0.27291
2018,03,23,14,30,00,0.23088
2018,03,23,15,00,00,0.18716
2018,03,23,15,30,00,0.14316
2018,03,23,16,00,00,0.10197
2018,03,23,16,30,00,0.06871
2018,03,23,17,00,00,0.04401
2018,03,23,17,30,00,0.02467
2018,03,23,18,00,00,0.01049
2018,03,23,18,30,00,0.0026
2018,03,23,19,00,00,-0.00028
2018,03,23,19,30,00,-0.00059
2018,03,23,20,00,00,-0.00048
2018,03,23,20,30,00,-0.0004
2018,03,23,21,00,00,-0.00054
2018,03,23,21,30,00,-0.00069
2018,03,23,22,00,00,-0.00072
2018,03,23,22,30,00,-0.00064
2018,03,23,23,00,00,-0.00086
2018,03,23,23,30,00,-0.00107
2018,03,24,00,00,00,-0.00109
2018,03,24,00,30,00,-0.00102
2018,03,24,01,00,00,-0.00131
2018,03,24,01,30,00,-0.00126
2018,03,24,02,00,00,-0.00105
2018,03,24,02,30,00,-0.00125
2018,03,24,03,00,00,-0.00125
2018,03,24,03,30,00,-0.00104
2018,03,24,04,00,00,-0.00108
2018,03,24,04,30,00,-0.00125
2018,03,24,05,00,00,-0.00107
2018,03,24,05,30,00,-0.00084
2018,03,24,06,00,00,0.0009
2018,03,24,06,30,00,0.00848
2018,03,24,07,00,00,0.01567
2018,03,24,07,30,00,0.03136
2018,03,24,08,00,00,0.04897
2018,03,24,08,30,00,0.08871
2018,03,24,09,00,00,0.10035
2018,03,24,09,30,00,0.19758
2018,03,24,10,00,00,0.19863
2018,03,24,10,30,00,0.23401
2018,03,24,11,00,00,0.22433
2018,03,24,11,30,00,0.22368
2018,03,24,12,00,00,0.12896
2018,03,24,12,30,00,0.14455
2018,03,24,13,00,00,0.16079
2018,03,24,13,30,00,0.15654
2018,03,24,14,00,00,0.09602
2018,03,24,14,30,00,0.05597
2018,03,24,15,00,00,0.05595
2018,03,24,15,30,00,0.04037
2018,03,24,16,00,00,0.02365
2018,03,24,16,30,00,0.01368
2018,03,24,17,00,00,0.01043
2018,03,24,17,30,00,0.00645
2018,03,24,18,00,00,0.00383
2018,03,24,18,30,00,0.00132
2018,03,24,19,00,00,-0.00026
2018,03,24,19,30,00,-0.00035
2018,03,24,20,00,00,-0.00031
2018,03,24,20,30,00,-0.00032
2018,03,24,21,00,00,-0.00031
2018,03,24,21,30,00,-0.00028
2018,03,24,22,00,00,-0.00028
2018,03,24,22,30,00,-0.00029
2018,03,24,23,00,00,-0.00028
2018,03,24,23,30,00,-0.00029
2018,03,25,00,00,00,0.00011
2018,03,25,00,30,00,0.0001
2018,03,25,01,00,00,0.0001
2018,03,25,01,30,00,0.00007
2018,03,25,02,00,00,0.00009
2018,03,25,02,30,00,0.00008
2018,03,25,03,00,00,0.00009
2018,03,25,03,30,00,0.00006
2018,03,25,04,00,00,0.0001
2018,03,25,04,30,00,0.00008
2018,03,25,05,00,00,0.00009
2018,03,25,05,30,00,0.00045
2018,03,25,06,00,00,0.00354
2018,03,25,06,30,00,0.00918
2018,03,25,07,00,00,0.02311
2018,03,25,07,30,00,0.0418
2018,03,25,08,00,00,0.06783
2018,03,25,08,30,00,0.10772
2018,03,25,09,00,00,0.11399
2018,03,25,09,30,00,0.13887
2018,03,25,10,00,00,0.16132
2018,03,25,10,30,00,0.16017
2018,03,25,11,00,00,0.26068
2018,03,25,11,30,00,0.28105
2018,03,25,12,00,00,0.33293
2018,03,25,12,30,00,0.33072
2018,03,25,13,00,00,0.28653
2018,03,25,13,30,00,0.14802
2018,03,25,14,00,00,0.11658
2018,03,25,14,30,00,0.0803
2018,03,25,15,00,00,0.06233
2018,03,25,15,30,00,0.0296
2018,03,25,16,00,00,0.05333
2018,03,25,16,30,00,0.04304
2018,03,25,17,00,00,0.02616
2018,03,25,17,30,00,0.02097
2018,03,25,18,00,00,0.00474
2018,03,25,18,30,00,0.00122
2018,03,25,19,00,00,-0.00046
2018,03,25,19,30,00,-0.00048
2018,03,25,20,00,00,-0.00053
2018,03,25,20,30,00,-0.0008
2018,03,25,21,00,00,-0.00068
2018,03,25,21,30,00,-0.00061
2018,03,25,22,00,00,-0.00079
2018,03,25,22,30,00,-0.00107
2018,03,25,23,00,00,-0.00089
2018,03,25,23,30,00,-0.00107
2018,03,26,00,00,00,-0.00103
2018,03,26,00,30,00,-0.00091
2018,03,26,01,00,00,-0.00107
2018,03,26,01,30,00,-0.00152
2018,03,26,02,00,00,-0.00152
2018,03,26,02,30,00,-0.00166
2018,03,26,03,00,00,-0.00206
2018,03,26,03,30,00,-0.00185
2018,03,26,04,00,00,-0.00167
2018,03,26,04,30,00,-0.00188
2018,03,26,05,00,00,-0.00174
2018,03,26,05,30,00,-0.00117
2018,03,26,06,00,00,0.0034
2018,03,26,06,30,00,0.01456
2018,03,26,07,00,00,0.03131
2018,03,26,07,30,00,0.05326
2018,03,26,08,00,00,0.08292
2018,03,26,08,30,00,0.11904
2018,03,26,09,00,00,0.15941
2018,03,26,09,30,00,0.20302
2018,03,26,10,00,00,0.24491
2018,03,26,10,30,00,0.28216
2018,03,26,11,00,00,0.3137
2018,03,26,11,30,00,0.33699
2018,03,26,12,00,00,0.34787
2018,03,26,12,30,00,0.34565
2018,03,26,13,00,00,0.33287
2018,03,26,13,30,00,0.30783
2018,03,26,14,00,00,0.27216
2018,03,26,14,30,00,0.23047
2018,03,26,15,00,00,0.1872
2018,03,26,15,30,00,0.14532
2018,03,26,16,00,00,0.10669
2018,03,26,16,30,00,0.07356
2018,03,26,17,00,00,0.04713
2018,03,26,17,30,00,0.02766
2018,03,26,18,00,00,0.0132
2018,03,26,18,30,00,0.00393
2018,03,26,19,00,00,-0.00025
2018,03,26,19,30,00,-0.0008
2018,03,26,20,00,00,-0.00093
2018,03,26,20,30,00,-0.00098
2018,03,26,21,00,00,-0.00112
2018,03,26,21,30,00,-0.00116
2018,03,26,22,00,00,-0.00131
2018,03,26,22,30,00,-0.00135
2018,03,26,23,00,00,-0.00137
2018,03,26,23,30,00,-0.00144
2018,03,27,00,00,00,-0.00143
2018,03,27,00,30,00,-0.0016
2018,03,27,01,00,00,-0.00161
2018,03,27,01,30,00,-0.00141
2018,03,27,02,00,00,-0.00162
2018,03,27,02,30,00,-0.00164
2018,03,27,03,00,00,-0.0014
2018,03,27,03,30,00,-0.00156
2018,03,27,04,00,00,-0.00166
2018,03,27,04,30,00,-0.0015
2018,03,27,05,00,00,-0.00169
2018,03,27,05,30,00,-0.00102
2018,03,27,06,00,00,0.00411
2018,03,27,06,30,00,0.01401
2018,03,27,07,00,00,0.02857
2018,03,27,07,30,00,0.04815
2018,03,27,08,00,00,0.07286
2018,03,27,08,30,00,0.10076
2018,03,27,09,00,00,0.14537
2018,03,27,09,30,00,0.15206
2018,03,27,10,00,00,0.22548
2018,03,27,10,30,00,0.26169
2018,03,27,11,00,00,0.29149
2018,03,27,11,30,00,0.31391
2018,03,27,12,00,00,0.32571
2018,03,27,12,30,00,0.31972
2018,03,27,13,00,00,0.31347
2018,03,27,13,30,00,0.28337
2018,03,27,14,00,00,0.23436
2018,03,27,14,30,00,0.22384
2018,03,27,15,00,00,0.18241
2018,03,27,15,30,00,0.14233
2018,03,27,16,00,00,0.10417
2018,03,27,16,30,00,0.07216
2018,03,27,17,00,00,0.04675
2018,03,27,17,30,00,0.02798
2018,03,27,18,00,00,0.0139
2018,03,27,18,30,00,0.00464
2018,03,27,19,00,00,0.00041
2018,03,27,19,30,00,-0.00027
2018,03,27,20,00,00,-0.00031
2018,03,27,20,30,00,-0.00034
2018,03,27,21,00,00,-0.00039
2018,03,27,21,30,00,-0.00042
2018,03,27,22,00,00,-0.00042
2018,03,27,22,30,00,-0.00049
2018,03,27,23,00,00,-0.00052
2018,03,27,23,30,00,-0.00045
2018,03,28,00,00,00,-0.00091
2018,03,28,00,30,00,-0.00094
2018,03,28,01,00,00,-0.00099
2018,03,28,01,30,00,-0.00107
2018,03,28,02,00,00,-0.00115
2018,03,28,02,30,00,-0.00105
2018,03,28,03,00,00,-0.00113
2018,03,28,03,30,00,-0.0011
2018,03,28,04,00,00,-0.00107
2018,03,28,04,30,00,-0.001
2018,03,28,05,00,00,-0.00091
2018,03,28,05,30,00,-0.00014
2018,03,28,06,00,00,0.00409
2018,03,28,06,30,00,0.01237
2018,03,28,07,00,00,0.02825
2018,03,28,07,30,00,0.05157
2018,03,28,08,00,00,0.0827
2018,03,28,08,30,00,0.11826
2018,03,28,09,00,00,0.13909
2018,03,28,09,30,00,0.18395
2018,03,28,10,00,00,0.20754
2018,03,28,10,30,00,0.26648
2018,03,28,11,00,00,0.15312
2018,03,28,11,30,00,0.28665
2018,03,28,12,00,00,0.33243
2018,03,28,12,30,00,0.28356
2018,03,28,13,00,00,0.24248
2018,03,28,13,30,00,0.26133
2018,03,28,14,00,00,0.25889
2018,03,28,14,30,00,0.2232
2018,03,28,15,00,00,0.16683
2018,03,28,15,30,00,0.13781
2018,03,28,16,00,00,0.10006
2018,03,28,16,30,00,0.06931
2018,03,28,17,00,00,0.03984
2018,03,28,17,30,00,0.02651
2018,03,28,18,00,00,0.0121
2018,03,28,18,30,00,0.00505
2018,03,28,19,00,00,0.00069
2018,03,28,19,30,00,-0.00013
2018,03,28,20,00,00,-0.00019
2018,03,28,20,30,00,-0.00021
2018,03,28,21,00,00,-0.00021
2018,03,28,21,30,00,-0.00023
2018,03,28,22,00,00,-0.00023
2018,03,28,22,30,00,-0.00029
2018,03,28,23,00,00,-0.00041
2018,03,28,23,30,00,-0.00047
2018,03,29,00,00,00,-0.0007
2018,03,29,00,30,00,-0.00072
2018,03,29,01,00,00,-0.00083
2018,03,29,01,30,00,-0.00089
2018,03,29,02,00,00,-0.0009
2018,03,29,02,30,00,-0.00087
2018,03,29,03,00,00,-0.00086
2018,03,29,03,30,00,-0.00085
2018,03,29,04,00,00,-0.00102
2018,03,29,04,30,00,-0.00089
2018,03,29,05,00,00,-0.00071
2018,03,29,05,30,00,0.00064
2018,03,29,06,00,00,0.00647
2018,03,29,06,30,00,0.01783
2018,03,29,07,00,00,0.03461
2018,03,29,07,30,00,0.05717
2018,03,29,08,00,00,0.08813
2018,03,29,08,30,00,0.12269
2018,03,29,09,00,00,0.16836
2018,03,29,09,30,00,0.21957
2018,03,29,10,00,00,0.26945
2018,03,29,10,30,00,0.30046
2018,03,29,11,00,00,0.34694
2018,03,29,11,30,00,0.36332
2018,03,29,12,00,00,0.33453
2018,03,29,12,30,00,0.33225
2018,03,29,13,00,00,0.338
2018,03,29,13,30,00,0.31804
2018,03,29,14,00,00,0.28297
2018,03,29,14,30,00,0.24343
2018,03,29,15,00,00,0.20117
2018,03,29,15,30,00,0.14677
2018,03,29,16,00,00,0.0996
2018,03,29,16,30,00,0.07671
2018,03,29,17,00,00,0.05088
2018,03,29,17,30,00,0.02982
2018,03,29,18,00,00,0.01461
2018,03,29,18,30,00,0.00535
2018,03,29,19,00,00,0.00071
2018,03,29,19,30,00,-0.00029
2018,03,29,20,00,00,-0.00036
2018,03,29,20,30,00,-0.00036
2018,03,29,21,00,00,-0.00039
2018,03,29,21,30,00,-0.00048
2018,03,29,22,00,00,-0.00051
2018,03,29,22,30,00,-0.00055
2018,03,29,23,00,00,-0.00068
