Year,Month,Day,Hour,Minute,Second,HYY_META.WDU336
2022,04,14,09,30,00,208.17356
2022,04,14,10,00,00,214.12652
2022,04,14,10,30,00,220.95368
2022,04,14,11,00,00,231.63017
2022,04,14,11,30,00,233.69606
2022,04,14,12,00,00,242.47007
2022,04,14,12,30,00,249.87892
2022,04,14,13,00,00,248.23931
2022,04,14,13,30,00,249.84262
2022,04,14,14,00,00,261.05315
2022,04,14,14,30,00,269.2552
2022,04,14,15,00,00,285.15692
2022,04,14,15,30,00,306.90104
2022,04,14,16,00,00,313.31128
2022,04,14,16,30,00,331.03352
2022,04,14,17,00,00,317.56032
2022,04,14,17,30,00,305.25007
2022,04,14,18,00,00,318.74916
2022,04,14,18,30,00,322.01329
2022,04,14,19,00,00,328.7063
2022,04,14,19,30,00,327.99414
2022,04,14,20,00,00,181.1163
2022,04,14,20,30,00,146.93287
2022,04,14,21,00,00,271.06526
2022,04,14,21,30,00,347.41833
2022,04,14,22,00,00,334.84381
2022,04,14,22,30,00,339.2479
2022,04,14,23,00,00,334.82927
2022,04,14,23,30,00,341.63275
2022,04,15,00,00,00,349.23275
2022,04,15,00,30,00,319.21859
2022,04,15,01,00,00,318.37387
2022,04,15,01,30,00,306.25841
2022,04,15,02,00,00,249.23916
2022,04,15,02,30,00,344.23924
2022,04,15,03,00,00,338.1679
2022,04,15,03,30,00,340.24791
2022,04,15,04,00,00,345.32632
2022,04,15,04,30,00,338.27097
2022,04,15,05,00,00,335.82507
2022,04,15,05,30,00,212.79809
2022,04,15,06,00,00,281.52098
2022,04,15,06,30,00,156.4953
2022,04,15,07,00,00,26.06032
2022,04,15,07,30,00,56.25194
2022,04,15,08,00,00,269.72718
2022,04,15,08,30,00,259.78429
2022,04,15,09,00,00,157.75743
2022,04,15,09,30,00,60.24285
2022,04,15,10,00,00,127.98186
2022,04,15,10,30,00,173.79153
2022,04,15,11,00,00,113.77011
2022,04,15,11,30,00,34.91736
2022,04,15,12,00,00,84.33674
2022,04,15,12,30,00,84.19897
2022,04,15,13,00,00,95.03523
2022,04,15,13,30,00,95.7388
2022,04,15,14,00,00,82.46794
2022,04,15,14,30,00,20.28958
2022,04,15,15,00,00,54.89714
2022,04,15,15,30,00,33.64636
2022,04,15,16,00,00,52.72825
2022,04,15,16,30,00,39.11195
2022,04,15,17,00,00,39.30621
2022,04,15,17,30,00,69.93456
2022,04,15,18,00,00,78.3906
2022,04,15,18,30,00,125.90077
2022,04,15,19,00,00,179.76942
2022,04,15,19,30,00,347.63781
2022,04,15,20,00,00,329.91138
2022,04,15,20,30,00,327.92734
2022,04,15,21,00,00,350.23625
2022,04,15,21,30,00,348.2984
2022,04,15,22,00,00,340.90776
2022,04,15,22,30,00,349.86096
2022,04,15,23,00,00,349.04676
2022,04,15,23,30,00,350.51806
2022,04,16,00,00,00,353.42497
2022,04,16,00,30,00,351.49814
2022,04,16,01,00,00,272.65696
2022,04,16,01,30,00,316.07898
2022,04,16,02,00,00,338.2068
2022,04,16,02,30,00,340.47522
2022,04,16,03,00,00,343.91938
2022,04,16,03,30,00,343.39847
2022,04,16,04,00,00,346.68462
2022,04,16,04,30,00,339.81223
2022,04,16,05,00,00,341.0052
2022,04,16,05,30,00,340.8331
2022,04,16,06,00,00,341.0675
2022,04,16,06,30,00,338.31721
2022,04,16,07,00,00,344.11921
2022,04,16,07,30,00,310.35775
2022,04,16,08,00,00,43.72531
2022,04,16,08,30,00,170.0585
2022,04,16,09,00,00,287.53604
2022,04,16,09,30,00,142.80625
2022,04,16,10,00,00,64.82446
2022,04,16,10,30,00,267.44533
2022,04,16,11,00,00,283.70503
2022,04,16,11,30,00,109.11898
2022,04,16,12,00,00,245.31313
2022,04,16,12,30,00,265.95288
2022,04,16,13,00,00,290.91532
2022,04,16,13,30,00,301.64069
2022,04,16,14,00,00,236.85269
2022,04,16,14,30,00,307.14862
2022,04,16,15,00,00,284.3216
2022,04,16,15,30,00,286.72552
2022,04,16,16,00,00,264.36139
2022,04,16,16,30,00,243.6042
2022,04,16,17,00,00,247.60667
2022,04,16,17,30,00,253.31757
2022,04,16,18,00,00,256.575
2022,04,16,18,30,00,257.52109
2022,04,16,19,00,00,249.68173
2022,04,16,19,30,00,238.31646
2022,04,16,20,00,00,235.43737
2022,04,16,20,30,00,239.20307
2022,04,16,21,00,00,243.0529
2022,04,16,21,30,00,258.37254
2022,04,16,22,00,00,264.33679
2022,04,16,22,30,00,269.21417
2022,04,16,23,00,00,272.77926
2022,04,16,23,30,00,263.18834
2022,04,17,00,00,00,247.09331
2022,04,17,00,30,00,238.34698
2022,04,17,01,00,00,246.16848
2022,04,17,01,30,00,251.18939
2022,04,17,02,00,00,251.09487
2022,04,17,02,30,00,241.79399
2022,04,17,03,00,00,232.4278
2022,04,17,03,30,00,229.7392
2022,04,17,04,00,00,235.35278
2022,04,17,04,30,00,234.45079
2022,04,17,05,00,00,238.29273
2022,04,17,05,30,00,246.78105
2022,04,17,06,00,00,254.89396
2022,04,17,06,30,00,258.48485
2022,04,17,07,00,00,256.19684
2022,04,17,07,30,00,248.54023
2022,04,17,08,00,00,258.31936
2022,04,17,08,30,00,247.27513
2022,04,17,09,00,00,237.35996
2022,04,17,09,30,00,249.90594
2022,04,17,10,00,00,264.78063
2022,04,17,10,30,00,271.8189
2022,04,17,11,00,00,263.4954
2022,04,17,11,30,00,248.97889
2022,04,17,12,00,00,256.721
2022,04,17,12,30,00,243.52368
2022,04,17,13,00,00,245.47849
2022,04,17,13,30,00,245.44691
2022,04,17,14,00,00,251.38795
