Year,Month,Day,Hour,Minute,Second,HYY_META.WSU336
2022,03,11,13,30,00,4.15056
2022,03,11,14,00,00,4.33894
2022,03,11,14,30,00,3.80333
2022,03,11,15,00,00,2.93594
2022,03,11,15,30,00,3.19533
2022,03,11,16,00,00,3.26722
2022,03,11,16,30,00,3.11022
2022,03,11,17,00,00,3.3935
2022,03,11,17,30,00,3.42611
2022,03,11,18,00,00,3.20256
2022,03,11,18,30,00,3.5425
2022,03,11,19,00,00,3.55733
2022,03,11,19,30,00,3.36067
2022,03,11,20,00,00,2.99194
2022,03,11,20,30,00,2.94778
2022,03,11,21,00,00,3.01772
2022,03,11,21,30,00,2.86617
2022,03,11,22,00,00,2.85272
2022,03,11,22,30,00,3.39283
2022,03,11,23,00,00,3.32756
2022,03,11,23,30,00,3.33172
2022,03,12,00,00,00,2.87311
2022,03,12,00,30,00,2.6075
2022,03,12,01,00,00,2.31061
2022,03,12,01,30,00,2.11624
2022,03,12,02,00,00,2.16783
2022,03,12,02,30,00,2.57558
2022,03,12,03,00,00,2.53567
2022,03,12,03,30,00,2.7828
2022,03,12,04,00,00,2.02795
2022,03,12,04,30,00,3.08352
2022,03,12,05,00,00,2.76492
2022,03,12,05,30,00,2.50483
2022,03,12,06,00,00,2.45139
2022,03,12,06,30,00,2.09953
2022,03,12,07,00,00,2.52783
2022,03,12,07,30,00,2.16178
2022,03,12,08,00,00,1.87522
2022,03,12,08,30,00,1.0316
2022,03,12,09,00,00,0.78214
2022,03,12,09,30,00,0.43809
2022,03,12,10,00,00,0.83229
2022,03,12,10,30,00,0.7445
2022,03,12,11,00,00,0.90461
2022,03,12,11,30,00,0.84968
2022,03,12,12,00,00,1.28645
2022,03,12,12,30,00,1.66683
2022,03,12,13,00,00,2.05633
2022,03,12,13,30,00,1.49494
2022,03,12,14,00,00,1.32675
2022,03,12,14,30,00,1.60978
2022,03,12,15,00,00,1.71051
2022,03,12,15,30,00,1.87878
2022,03,12,16,00,00,2.13489
2022,03,12,16,30,00,2.59944
2022,03,12,17,00,00,2.33133
2022,03,12,17,30,00,2.06732
2022,03,12,18,00,00,2.53154
2022,03,12,18,30,00,2.75925
2022,03,12,19,00,00,3.27238
2022,03,12,19,30,00,3.28283
2022,03,12,20,00,00,3.18156
2022,03,12,20,30,00,3.19811
2022,03,12,21,00,00,2.97206
2022,03,12,21,30,00,2.97026
2022,03,12,22,00,00,2.94455
2022,03,12,22,30,00,2.76607
2022,03,12,23,00,00,2.98522
2022,03,12,23,30,00,3.09278
2022,03,13,00,00,00,2.71172
2022,03,13,00,30,00,2.60406
2022,03,13,01,00,00,1.96075
2022,03,13,01,30,00,2.04465
2022,03,13,02,00,00,2.68376
2022,03,13,02,30,00,3.27662
2022,03,13,03,00,00,2.64739
2022,03,13,03,30,00,2.62185
2022,03,13,04,00,00,3.05067
2022,03,13,04,30,00,2.83783
2022,03,13,05,00,00,2.67206
2022,03,13,05,30,00,3.3425
2022,03,13,06,00,00,3.49494
2022,03,13,06,30,00,3.17011
2022,03,13,07,00,00,2.87222
2022,03,13,07,30,00,2.50528
2022,03,13,08,00,00,2.04064
2022,03,13,08,30,00,2.67961
2022,03,13,09,00,00,2.77356
2022,03,13,09,30,00,2.44378
2022,03,13,10,00,00,3.0905
2022,03,13,10,30,00,3.025
2022,03,13,11,00,00,2.47256
2022,03,13,11,30,00,2.46761
2022,03,13,12,00,00,2.90944
2022,03,13,12,30,00,2.75744
2022,03,13,13,00,00,2.58717
2022,03,13,13,30,00,2.99433
2022,03,13,14,00,00,3.08561
2022,03,13,14,30,00,3.21367
2022,03,13,15,00,00,3.88406
2022,03,13,15,30,00,3.144
2022,03,13,16,00,00,3.2155
2022,03,13,16,30,00,2.387
2022,03,13,17,00,00,2.68856
2022,03,13,17,30,00,2.95983
2022,03,13,18,00,00,3.19656
2022,03,13,18,30,00,3.58333
2022,03,13,19,00,00,3.68322
2022,03,13,19,30,00,3.65689
2022,03,13,20,00,00,3.84539
2022,03,13,20,30,00,4.01683
2022,03,13,21,00,00,3.09378
2022,03,13,21,30,00,3.34544
2022,03,13,22,00,00,2.93556
2022,03,13,22,30,00,2.38318
2022,03,13,23,00,00,3.10239
2022,03,13,23,30,00,3.36239
2022,03,14,00,00,00,3.24778
2022,03,14,00,30,00,2.85944
2022,03,14,01,00,00,3.23661
2022,03,14,01,30,00,3.52383
2022,03,14,02,00,00,3.78383
2022,03,14,02,30,00,3.90656
2022,03,14,03,00,00,3.56067
2022,03,14,03,30,00,3.52972
2022,03,14,04,00,00,3.73106
2022,03,14,04,30,00,3.40839
2022,03,14,05,00,00,3.37267
2022,03,14,05,30,00,3.40778
2022,03,14,06,00,00,3.37906
2022,03,14,06,30,00,3.62228
2022,03,14,07,00,00,3.73839
2022,03,14,07,30,00,3.77839
2022,03,14,08,00,00,3.00072
2022,03,14,08,30,00,2.60233
2022,03,14,09,00,00,2.41111
2022,03,14,09,30,00,2.04306
2022,03,14,10,00,00,2.54617
2022,03,14,10,30,00,2.691
2022,03,14,11,00,00,2.1695
2022,03,14,11,30,00,2.30983
2022,03,14,12,00,00,2.80961
2022,03,14,12,30,00,3.25261
2022,03,14,13,00,00,4.27644
2022,03,14,13,30,00,4.55756
2022,03,14,14,00,00,3.79444
2022,03,14,14,30,00,3.36861
2022,03,14,15,00,00,3.56617
2022,03,14,15,30,00,3.87244
2022,03,14,16,00,00,3.58033
2022,03,14,16,30,00,3.00328
2022,03,14,17,00,00,2.96494
2022,03,14,17,30,00,2.96756
2022,03,14,18,00,00,2.886
2022,03,14,18,30,00,3.58494
2022,03,14,19,00,00,3.49011
2022,03,14,19,30,00,4.18906
2022,03,14,20,00,00,3.64972
2022,03,14,20,30,00,3.57983
2022,03,14,21,00,00,3.30067
2022,03,14,21,30,00,2.68683
2022,03,14,22,00,00,3.35972
2022,03,14,22,30,00,3.40733
2022,03,14,23,00,00,4.24428
2022,03,14,23,30,00,4.15111
2022,03,15,00,00,00,2.8205
2022,03,15,00,30,00,2.8441
2022,03,15,01,00,00,2.53853
2022,03,15,01,30,00,3.01261
2022,03,15,02,00,00,2.48467
2022,03,15,02,30,00,3.29317
2022,03,15,03,00,00,2.04422
2022,03,15,03,30,00,1.71908
2022,03,15,04,00,00,2.29828
2022,03,15,04,30,00,2.29224
2022,03,15,05,00,00,2.05522
2022,03,15,05,30,00,1.96056
2022,03,15,06,00,00,0.81083
2022,03,15,06,30,00,1.10711
2022,03,15,07,00,00,1.10056
2022,03,15,07,30,00,1.07322
2022,03,15,08,00,00,0.86533
2022,03,15,08,30,00,0.86626
2022,03,15,09,00,00,0.75232
2022,03,15,09,30,00,0.75088
2022,03,15,10,00,00,1.29256
2022,03,15,10,30,00,2.5475
2022,03,15,11,00,00,2.59489
2022,03,15,11,30,00,3.32506
2022,03,15,12,00,00,1.88311
2022,03,15,12,30,00,2.97694
2022,03,15,13,00,00,2.36633
2022,03,15,13,30,00,2.68228
2022,03,15,14,00,00,3.43833
2022,03,15,14,30,00,3.35356
2022,03,15,15,00,00,2.92378
2022,03,15,15,30,00,2.78072
2022,03,15,16,00,00,2.59528
2022,03,15,16,30,00,2.53156
2022,03,15,17,00,00,1.14973
2022,03,15,17,30,00,0.83939
2022,03,15,18,00,00,0.88189
2022,03,15,18,30,00,1.1395
2022,03,15,19,00,00,1.39667
2022,03,15,19,30,00,1.3185
2022,03,15,20,00,00,1.41339
2022,03,15,20,30,00,2.6265
2022,03,15,21,00,00,3.70556
2022,03,15,21,30,00,2.72083
2022,03,15,22,00,00,2.26748
2022,03,15,22,30,00,1.56535
2022,03,15,23,00,00,2.58782
2022,03,15,23,30,00,2.33974
2022,03,16,00,00,00,1.11368
2022,03,16,00,30,00,0.89856
2022,03,16,01,00,00,0.71821
2022,03,16,01,30,00,1.12844
2022,03,16,02,00,00,0.80733
2022,03,16,02,30,00,0.88861
2022,03,16,03,00,00,1.40061
2022,03,16,03,30,00,1.07783
2022,03,16,04,00,00,1.1955
2022,03,16,04,30,00,1.25344
2022,03,16,05,00,00,1.64694
2022,03,16,05,30,00,2.315
2022,03,16,06,00,00,1.83672
2022,03,16,06,30,00,0.95961
2022,03,16,07,00,00,1.4665
2022,03,16,07,30,00,2.16906
2022,03,16,08,00,00,2.34083
2022,03,16,08,30,00,1.55278
2022,03,16,09,00,00,1.49122
2022,03,16,09,30,00,1.29533
2022,03,16,10,00,00,1.50777
2022,03,16,10,30,00,1.45961
2022,03,16,11,00,00,1.78994
2022,03,16,11,30,00,1.44278
2022,03,16,12,00,00,1.67322
2022,03,16,12,30,00,1.51589
2022,03,16,13,00,00,1.61161
2022,03,16,13,30,00,1.8725
2022,03,16,14,00,00,2.14593
2022,03,16,14,30,00,1.91072
2022,03,16,15,00,00,2.13833
2022,03,16,15,30,00,1.46911
2022,03,16,16,00,00,1.42317
2022,03,16,16,30,00,1.20928
2022,03,16,17,00,00,0.96961
2022,03,16,17,30,00,0.84178
2022,03,16,18,00,00,1.06778
2022,03,16,18,30,00,1.26322
2022,03,16,19,00,00,1.23789
2022,03,16,19,30,00,1.0005
2022,03,16,20,00,00,1.15383
2022,03,16,20,30,00,1.50061
2022,03,16,21,00,00,1.30211
2022,03,16,21,30,00,1.38522
2022,03,16,22,00,00,1.57517
2022,03,16,22,30,00,1.12539
2022,03,16,23,00,00,1.2615
2022,03,16,23,30,00,1.65039
2022,03,17,00,00,00,1.18422
2022,03,17,00,30,00,0.99789
2022,03,17,01,00,00,1.65272
2022,03,17,01,30,00,0.91589
2022,03,17,02,00,00,1.30544
2022,03,17,02,30,00,1.28367
2022,03,17,03,00,00,1.58517
2022,03,17,03,30,00,1.75911
2022,03,17,04,00,00,1.38617
2022,03,17,04,30,00,2.27439
2022,03,17,05,00,00,1.65306
2022,03,17,05,30,00,1.14461
2022,03,17,06,00,00,1.08339
2022,03,17,06,30,00,1.19378
2022,03,17,07,00,00,1.41089
2022,03,17,07,30,00,1.24078
2022,03,17,08,00,00,1.05972
2022,03,17,08,30,00,1.05267
2022,03,17,09,00,00,1.40228
2022,03,17,09,30,00,1.46928
2022,03,17,10,00,00,1.58517
2022,03,17,10,30,00,1.60828
2022,03,17,11,00,00,1.75956
2022,03,17,11,30,00,1.46656
2022,03,17,12,00,00,1.54233
2022,03,17,12,30,00,2.38522
2022,03,17,13,00,00,2.68156
2022,03,17,13,30,00,3.49456
2022,03,17,14,00,00,3.52233
2022,03,17,14,30,00,4.61839
2022,03,17,15,00,00,4.95561
2022,03,17,15,30,00,4.10839
2022,03,17,16,00,00,3.76828
2022,03,17,16,30,00,2.7595
2022,03,17,17,00,00,2.73989
2022,03,17,17,30,00,2.16189
2022,03,17,18,00,00,2.79378
2022,03,17,18,30,00,2.94228
2022,03,17,19,00,00,1.92111
2022,03,17,19,30,00,1.43194
2022,03,17,20,00,00,1.65322
2022,03,17,20,30,00,1.79617
2022,03,17,21,00,00,1.86944
2022,03,17,21,30,00,2.28683
2022,03,17,22,00,00,2.15283
2022,03,17,22,30,00,2.28661
2022,03,17,23,00,00,1.77122
2022,03,17,23,30,00,1.49372
2022,03,18,00,00,00,1.44094
2022,03,18,00,30,00,1.71928
2022,03,18,01,00,00,2.03834
2022,03,18,01,30,00,1.8175
2022,03,18,02,00,00,1.68878
2022,03,18,02,30,00,1.96728
2022,03,18,03,00,00,1.99633
2022,03,18,03,30,00,1.66261
2022,03,18,04,00,00,1.69461
2022,03,18,04,30,00,1.97083
2022,03,18,05,00,00,2.01778
2022,03,18,05,30,00,1.98589
2022,03,18,06,00,00,2.03856
2022,03,18,06,30,00,1.87061
2022,03,18,07,00,00,2.08078
2022,03,18,07,30,00,2.03106
2022,03,18,08,00,00,1.98422
2022,03,18,08,30,00,2.22922
2022,03,18,09,00,00,2.3465
2022,03,18,09,30,00,2.11411
2022,03,18,10,00,00,2.37739
2022,03,18,10,30,00,2.43578
2022,03,18,11,00,00,2.90933
2022,03,18,11,30,00,2.70728
2022,03,18,12,00,00,2.73739
2022,03,18,12,30,00,2.47056
2022,03,18,13,00,00,2.46239
2022,03,18,13,30,00,2.6698
2022,03,18,14,00,00,2.74372
2022,03,18,14,30,00,2.95578
2022,03,18,15,00,00,2.63611
2022,03,18,15,30,00,2.54828
2022,03,18,16,00,00,2.98633
2022,03,18,16,30,00,2.41461
2022,03,18,17,00,00,2.06767
2022,03,18,17,30,00,2.31417
2022,03,18,18,00,00,2.09217
2022,03,18,18,30,00,2.47728
2022,03,18,19,00,00,2.54472
2022,03,18,19,30,00,2.54444
2022,03,18,20,00,00,3.0615
2022,03,18,20,30,00,2.86372
2022,03,18,21,00,00,2.4035
2022,03,18,21,30,00,2.49272
2022,03,18,22,00,00,3.01117
2022,03,18,22,30,00,3.00056
2022,03,18,23,00,00,3.51883
2022,03,18,23,30,00,2.61367
2022,03,19,00,00,00,3.5025
2022,03,19,00,30,00,2.60239
2022,03,19,01,00,00,2.92372
2022,03,19,01,30,00,3.42044
2022,03,19,02,00,00,3.01806
2022,03,19,02,30,00,2.80372
2022,03,19,03,00,00,2.24433
2022,03,19,03,30,00,1.85006
2022,03,19,04,00,00,2.2895
2022,03,19,04,30,00,2.36661
2022,03,19,05,00,00,1.832
2022,03,19,05,30,00,1.893
2022,03,19,06,00,00,1.41739
2022,03,19,06,30,00,1.77978
2022,03,19,07,00,00,1.89328
2022,03,19,07,30,00,2.03217
2022,03,19,08,00,00,2.20917
2022,03,19,08,30,00,1.66461
2022,03,19,09,00,00,1.47278
2022,03,19,09,30,00,2.22028
2022,03,19,10,00,00,2.66167
2022,03,19,10,30,00,3.81111
2022,03,19,11,00,00,4.1465
2022,03,19,11,30,00,5.26472
2022,03,19,12,00,00,5.46683
2022,03,19,12,30,00,6.50006
2022,03,19,13,00,00,7.05289
2022,03,19,13,30,00,5.7905
2022,03,19,14,00,00,6.60011
2022,03,19,14,30,00,7.62239
2022,03,19,15,00,00,6.53567
2022,03,19,15,30,00,5.80117
2022,03,19,16,00,00,5.50072
2022,03,19,16,30,00,6.49644
2022,03,19,17,00,00,5.86839
2022,03,19,17,30,00,5.33456
2022,03,19,18,00,00,4.711
2022,03,19,18,30,00,5.09478
2022,03,19,19,00,00,5.63322
2022,03,19,19,30,00,5.18728
2022,03,19,20,00,00,5.23333
2022,03,19,20,30,00,4.50994
2022,03,19,21,00,00,4.41444
2022,03,19,21,30,00,3.99111
2022,03,19,22,00,00,5.1975
2022,03,19,22,30,00,4.79667
2022,03,19,23,00,00,4.83194
2022,03,19,23,30,00,4.68628
2022,03,20,00,00,00,5.47861
2022,03,20,00,30,00,5.21344
2022,03,20,01,00,00,5.08978
2022,03,20,01,30,00,5.02044
2022,03,20,02,00,00,5.04544
2022,03,20,02,30,00,4.84556
2022,03,20,03,00,00,5.1145
2022,03,20,03,30,00,5.19378
2022,03,20,04,00,00,4.56694
2022,03,20,04,30,00,4.308
2022,03,20,05,00,00,4.66844
2022,03,20,05,30,00,4.68583
2022,03,20,06,00,00,4.92561
2022,03,20,06,30,00,5.13617
2022,03,20,07,00,00,4.09406
2022,03,20,07,30,00,3.83367
2022,03,20,08,00,00,4.32656
2022,03,20,08,30,00,4.8715
2022,03,20,09,00,00,4.55589
2022,03,20,09,30,00,3.93172
2022,03,20,10,00,00,4.15611
2022,03,20,10,30,00,3.53517
2022,03,20,11,00,00,3.74622
2022,03,20,11,30,00,3.45044
2022,03,20,12,00,00,4.36467
2022,03,20,12,30,00,3.5985
2022,03,20,13,00,00,3.32178
2022,03,20,13,30,00,2.70461
2022,03,20,14,00,00,2.83767
2022,03,20,14,30,00,3.69811
2022,03,20,15,00,00,3.32967
2022,03,20,15,30,00,3.11306
2022,03,20,16,00,00,3.61494
2022,03,20,16,30,00,3.27317
2022,03,20,17,00,00,3.23939
2022,03,20,17,30,00,3.43178
2022,03,20,18,00,00,3.38089
2022,03,20,18,30,00,3.5325
2022,03,20,19,00,00,3.70356
2022,03,20,19,30,00,4.33483
2022,03,20,20,00,00,4.20133
2022,03,20,20,30,00,4.17506
2022,03,20,21,00,00,3.81967
2022,03,20,21,30,00,3.39844
2022,03,20,22,00,00,3.42106
2022,03,20,22,30,00,3.56294
2022,03,20,23,00,00,3.98589
2022,03,20,23,30,00,4.0645
2022,03,21,00,00,00,3.14872
2022,03,21,00,30,00,3.31222
2022,03,21,01,00,00,3.53056
2022,03,21,01,30,00,3.12483
2022,03,21,02,00,00,3.03089
2022,03,21,02,30,00,2.93711
2022,03,21,03,00,00,3.88067
2022,03,21,03,30,00,4.4035
2022,03,21,04,00,00,4.48672
2022,03,21,04,30,00,4.65778
2022,03,21,05,00,00,4.55894
2022,03,21,05,30,00,3.90444
2022,03,21,06,00,00,3.67856
2022,03,21,06,30,00,3.18839
2022,03,21,07,00,00,3.04339
2022,03,21,07,30,00,3.26256
2022,03,21,08,00,00,3.51561
2022,03,21,08,30,00,3.77906
2022,03,21,09,00,00,3.92639
2022,03,21,09,30,00,4.0485
2022,03,21,10,00,00,4.25056
2022,03,21,10,30,00,4.9765
2022,03,21,11,00,00,4.82144
2022,03,21,11,30,00,4.44867
2022,03,21,12,00,00,5.21428
2022,03,21,12,30,00,6.55456
2022,03,21,13,00,00,6.64261
2022,03,21,13,30,00,6.94072
2022,03,21,14,00,00,6.63122
2022,03,21,14,30,00,6.68106
2022,03,21,15,00,00,5.18256
2022,03,21,15,30,00,6.02967
2022,03,21,16,00,00,6.93556
2022,03,21,16,30,00,5.61089
2022,03,21,17,00,00,4.95667
2022,03,21,17,30,00,5.06728
2022,03,21,18,00,00,4.90744
2022,03,21,18,30,00,4.6215
2022,03,21,19,00,00,4.57039
2022,03,21,19,30,00,4.80561
2022,03,21,20,00,00,4.27161
2022,03,21,20,30,00,4.27322
2022,03,21,21,00,00,4.71489
2022,03,21,21,30,00,5.21961
2022,03,21,22,00,00,4.41639
2022,03,21,22,30,00,3.476
2022,03,21,23,00,00,3.6985
2022,03,21,23,30,00,3.73378
2022,03,22,00,00,00,4.34767
2022,03,22,00,30,00,4.08617
2022,03,22,01,00,00,3.64826
2022,03,22,01,30,00,3.15878
2022,03,22,02,00,00,3.08806
2022,03,22,02,30,00,3.19794
2022,03,22,03,00,00,2.61194
2022,03,22,03,30,00,2.36778
2022,03,22,04,00,00,2.97167
2022,03,22,04,30,00,2.98833
2022,03,22,05,00,00,3.09411
2022,03,22,05,30,00,3.44222
2022,03,22,06,00,00,2.74994
2022,03,22,06,30,00,3.1985
2022,03,22,07,00,00,3.10583
2022,03,22,07,30,00,2.7735
2022,03,22,08,00,00,2.57389
2022,03,22,08,30,00,2.726
2022,03,22,09,00,00,2.47239
2022,03,22,09,30,00,2.71117
2022,03,22,10,00,00,3.65983
2022,03,22,10,30,00,3.72656
2022,03,22,11,00,00,3.93428
2022,03,22,11,30,00,4.76133
2022,03,22,12,00,00,5.04428
2022,03,22,12,30,00,5.16756
2022,03,22,13,00,00,4.89189
2022,03,22,13,30,00,3.9795
2022,03,22,14,00,00,4.97317
2022,03,22,14,30,00,5.09711
2022,03,22,15,00,00,4.54083
2022,03,22,15,30,00,4.52494
2022,03,22,16,00,00,4.1255
2022,03,22,16,30,00,3.92039
2022,03,22,17,00,00,3.78656
2022,03,22,17,30,00,3.597
2022,03,22,18,00,00,3.08511
2022,03,22,18,30,00,3.0354
2022,03,22,19,00,00,3.43506
2022,03,22,19,30,00,3.34583
2022,03,22,20,00,00,2.69356
2022,03,22,20,30,00,2.84039
2022,03,22,21,00,00,3.087
2022,03,22,21,30,00,3.31233
2022,03,22,22,00,00,2.97767
2022,03,22,22,30,00,2.88994
2022,03,22,23,00,00,3.62067
2022,03,22,23,30,00,3.43333
2022,03,23,00,00,00,2.94622
2022,03,23,00,30,00,1.54906
2022,03,23,01,00,00,1.48797
2022,03,23,01,30,00,1.88528
2022,03,23,02,00,00,1.56539
2022,03,23,02,30,00,1.49917
2022,03,23,03,00,00,1.19889
2022,03,23,03,30,00,1.23206
2022,03,23,04,00,00,2.03394
2022,03,23,04,30,00,1.65417
2022,03,23,05,00,00,1.34839
2022,03,23,05,30,00,2.98067
2022,03,23,06,00,00,2.46317
2022,03,23,06,30,00,2.32844
2022,03,23,07,00,00,1.60988
2022,03,23,07,30,00,0.74876
2022,03,23,08,00,00,0.62391
2022,03,23,08,30,00,1.54642
2022,03,23,09,00,00,1.9985
2022,03,23,09,30,00,1.39067
2022,03,23,10,00,00,2.01644
2022,03,23,10,30,00,1.07872
2022,03,23,11,00,00,1.73022
2022,03,23,11,30,00,1.85217
2022,03,23,12,00,00,2.2165
2022,03,23,12,30,00,2.57828
2022,03,23,13,00,00,2.93483
2022,03,23,13,30,00,2.86183
2022,03,23,14,00,00,2.25789
2022,03,23,14,30,00,2.29187
2022,03,23,15,00,00,3.07672
2022,03,23,15,30,00,3.394
2022,03,23,16,00,00,2.89844
2022,03,23,16,30,00,2.02
2022,03,23,17,00,00,2.47967
2022,03,23,17,30,00,2.81333
2022,03,23,18,00,00,2.78439
2022,03,23,18,30,00,3.24644
2022,03,23,19,00,00,3.79544
2022,03,23,19,30,00,4.28006
2022,03,23,20,00,00,4.09972
2022,03,23,20,30,00,4.42156
2022,03,23,21,00,00,3.48833
2022,03,23,21,30,00,3.35522
2022,03,23,22,00,00,3.96083
2022,03,23,22,30,00,4.37706
2022,03,23,23,00,00,3.97083
2022,03,23,23,30,00,4.21106
2022,03,24,00,00,00,4.12856
2022,03,24,00,30,00,3.59778
2022,03,24,01,00,00,3.91544
2022,03,24,01,30,00,3.72361
2022,03,24,02,00,00,3.888
2022,03,24,02,30,00,4.26667
2022,03,24,03,00,00,3.87561
2022,03,24,03,30,00,3.835
2022,03,24,04,00,00,3.54772
2022,03,24,04,30,00,3.61794
2022,03,24,05,00,00,4.29744
2022,03,24,05,30,00,4.70806
2022,03,24,06,00,00,4.67767
2022,03,24,06,30,00,4.72561
2022,03,24,07,00,00,4.71417
2022,03,24,07,30,00,4.71294
2022,03,24,08,00,00,4.55017
2022,03,24,08,30,00,3.83161
2022,03,24,09,00,00,3.92844
2022,03,24,09,30,00,4.18617
2022,03,24,10,00,00,4.17689
2022,03,24,10,30,00,3.87656
2022,03,24,11,00,00,3.88
2022,03,24,11,30,00,3.10778
2022,03,24,12,00,00,2.66333
2022,03,24,12,30,00,3.32811
2022,03,24,13,00,00,3.12689
2022,03,24,13,30,00,2.609
2022,03,24,14,00,00,2.81978
2022,03,24,14,30,00,2.71606
2022,03,24,15,00,00,2.49444
2022,03,24,15,30,00,2.1886
2022,03,24,16,00,00,2.18856
2022,03,24,16,30,00,2.17544
2022,03,24,17,00,00,2.00072
2022,03,24,17,30,00,2.06506
2022,03,24,18,00,00,1.68843
2022,03,24,18,30,00,1.73348
2022,03,24,19,00,00,1.71006
2022,03,24,19,30,00,1.94268
2022,03,24,20,00,00,1.11621
2022,03,24,20,30,00,1.19598
2022,03,24,21,00,00,2.2541
2022,03,24,21,30,00,1.95473
2022,03,24,22,00,00,1.94267
2022,03,24,22,30,00,1.88118
2022,03,24,23,00,00,1.27374
2022,03,24,23,30,00,1.35775
2022,03,25,00,00,00,2.09735
2022,03,25,00,30,00,2.34967
2022,03,25,01,00,00,2.2496
2022,03,25,01,30,00,1.79857
2022,03,25,02,00,00,2.06307
2022,03,25,02,30,00,2.51422
2022,03,25,03,00,00,2.328
2022,03,25,03,30,00,2.68117
2022,03,25,04,00,00,2.50961
2022,03,25,04,30,00,2.25283
2022,03,25,05,00,00,2.14477
2022,03,25,05,30,00,2.67994
2022,03,25,06,00,00,2.59822
2022,03,25,06,30,00,2.0815
2022,03,25,07,00,00,1.6435
2022,03,25,07,30,00,1.70561
2022,03,25,08,00,00,1.83217
2022,03,25,08,30,00,2.808
2022,03,25,09,00,00,3.19928
2022,03,25,09,30,00,3.46411
2022,03,25,10,00,00,4.47844
2022,03,25,10,30,00,4.12244
2022,03,25,11,00,00,3.92133
2022,03,25,11,30,00,4.23344
2022,03,25,12,00,00,4.94906
2022,03,25,12,30,00,6.24222
2022,03,25,13,00,00,6.20928
2022,03,25,13,30,00,6.01517
2022,03,25,14,00,00,5.27567
2022,03,25,14,30,00,4.67428
2022,03,25,15,00,00,5.07428
2022,03,25,15,30,00,5.31794
2022,03,25,16,00,00,6.49989
2022,03,25,16,30,00,5.8655
2022,03,25,17,00,00,5.92106
2022,03,25,17,30,00,5.89956
2022,03,25,18,00,00,7.28517
2022,03,25,18,30,00,7.07472
2022,03,25,19,00,00,6.33589
2022,03,25,19,30,00,6.62406
2022,03,25,20,00,00,5.7925
2022,03,25,20,30,00,6.00594
2022,03,25,21,00,00,6.54161
2022,03,25,21,30,00,6.31594
2022,03,25,22,00,00,6.86989
2022,03,25,22,30,00,7.29278
2022,03,25,23,00,00,7.88789
2022,03,25,23,30,00,7.06244
2022,03,26,00,00,00,7.1965
2022,03,26,00,30,00,7.76828
2022,03,26,01,00,00,7.17809
2022,03,26,01,30,00,6.94633
2022,03,26,02,00,00,7.22283
2022,03,26,02,30,00,6.8875
2022,03,26,03,00,00,6.57072
2022,03,26,03,30,00,7.25394
2022,03,26,04,00,00,6.82872
2022,03,26,04,30,00,7.9405
2022,03,26,05,00,00,7.17411
2022,03,26,05,30,00,7.53067
2022,03,26,06,00,00,8.049
2022,03,26,06,30,00,8.28178
2022,03,26,07,00,00,6.57083
2022,03,26,07,30,00,7.93017
2022,03,26,08,00,00,7.48217
2022,03,26,08,30,00,7.84089
2022,03,26,09,00,00,7.52178
2022,03,26,09,30,00,8.24972
2022,03,26,10,00,00,8.15528
2022,03,26,10,30,00,7.69017
2022,03,26,11,00,00,8.34711
2022,03,26,11,30,00,7.92033
2022,03,26,12,00,00,8.26406
2022,03,26,12,30,00,7.72678
2022,03,26,13,00,00,8.25128
2022,03,26,13,30,00,7.18883
2022,03,26,14,00,00,7.22111
2022,03,26,14,30,00,8.22039
2022,03,26,15,00,00,7.61528
2022,03,26,15,30,00,7.94533
2022,03,26,16,00,00,8.46583
2022,03,26,16,30,00,7.97194
2022,03,26,17,00,00,6.53706
2022,03,26,17,30,00,6.55522
2022,03,26,18,00,00,6.81256
2022,03,26,18,30,00,7.34394
2022,03,26,19,00,00,7.479
2022,03,26,19,30,00,5.65011
2022,03,26,20,00,00,6.12856
2022,03,26,20,30,00,6.23511
2022,03,26,21,00,00,5.84372
2022,03,26,21,30,00,5.392
2022,03,26,22,00,00,4.54561
2022,03,26,22,30,00,4.18983
2022,03,26,23,00,00,4.3605
2022,03,26,23,30,00,4.55789
2022,03,27,00,00,00,4.88644
2022,03,27,00,30,00,4.98
2022,03,27,01,00,00,4.7555
2022,03,27,01,30,00,4.54611
2022,03,27,02,00,00,4.00633
2022,03,27,02,30,00,3.52022
2022,03,27,03,00,00,3.15128
2022,03,27,03,30,00,3.1065
2022,03,27,04,00,00,2.85967
2022,03,27,04,30,00,3.07344
2022,03,27,05,00,00,2.99228
2022,03,27,05,30,00,2.96317
2022,03,27,06,00,00,3.04406
2022,03,27,06,30,00,2.60861
2022,03,27,07,00,00,3.05978
2022,03,27,07,30,00,2.87761
2022,03,27,08,00,00,2.59756
2022,03,27,08,30,00,2.845
2022,03,27,09,00,00,2.97417
2022,03,27,09,30,00,3.23783
2022,03,27,10,00,00,3.25017
2022,03,27,10,30,00,3.6265
2022,03,27,11,00,00,3.575
2022,03,27,11,30,00,3.60094
2022,03,27,12,00,00,3.99356
2022,03,27,12,30,00,4.33233
2022,03,27,13,00,00,3.41644
2022,03,27,13,30,00,4.05511
2022,03,27,14,00,00,3.41484
2022,03,27,14,30,00,3.83928
2022,03,27,15,00,00,3.51911
2022,03,27,15,30,00,4.5355
2022,03,27,16,00,00,4.36183
2022,03,27,16,30,00,3.98228
2022,03,27,17,00,00,3.36789
2022,03,27,17,30,00,3.50967
