Year,Month,Day,Hour,Minute,Second,HYY_META.UV_B
2022,01,01,00,00,00,0.00084
2022,01,01,00,30,00,0.00042
2022,01,01,01,00,00,0.00048
2022,01,01,01,30,00,0.00037
2022,01,01,02,00,00,0.00077
2022,01,01,02,30,00,0.00062
2022,01,01,03,00,00,0.00083
2022,01,01,03,30,00,0.00056
2022,01,01,04,00,00,0.00032
2022,01,01,04,30,00,0.00022
2022,01,01,05,00,00,0.00037
2022,01,01,05,30,00,0.00017
2022,01,01,06,00,00,0.00006
2022,01,01,06,30,00,-0.00062
2022,01,01,07,00,00,-0.00072
2022,01,01,07,30,00,-0.00063
2022,01,01,08,00,00,-0.00094
2022,01,01,08,30,00,-0.00051
2022,01,01,09,00,00,0.00046
2022,01,01,09,30,00,0.00318
2022,01,01,10,00,00,0.00698
2022,01,01,10,30,00,0.01232
2022,01,01,11,00,00,0.01581
2022,01,01,11,30,00,0.01499
2022,01,01,12,00,00,0.01533
2022,01,01,12,30,00,0.01591
2022,01,01,13,00,00,0.01309
2022,01,01,13,30,00,0.01158
2022,01,01,14,00,00,0.00852
2022,01,01,14,30,00,0.00489
2022,01,01,15,00,00,0.00208
2022,01,01,15,30,00,0.00076
2022,01,01,16,00,00,-0.00076
2022,01,01,16,30,00,-0.00041
2022,01,01,17,00,00,0.00001
2022,01,01,17,30,00,-0.00032
2022,01,01,18,00,00,-0.0005
2022,01,01,18,30,00,-0.00004
2022,01,01,19,00,00,-0.00025
2022,01,01,19,30,00,0.00022
2022,01,01,20,00,00,-0.00005
2022,01,01,20,30,00,-0.00048
2022,01,01,21,00,00,-0.00033
2022,01,01,21,30,00,-0.00096
2022,01,01,22,00,00,-0.00057
2022,01,01,22,30,00,-0.00029
2022,01,01,23,00,00,-0.00149
2022,01,01,23,30,00,-0.00121
2022,01,02,00,00,00,-0.00119
2022,01,02,00,30,00,-0.00093
2022,01,02,01,00,00,-0.00076
2022,01,02,01,30,00,-0.00029
2022,01,02,02,00,00,-0.00013
2022,01,02,02,30,00,-0.00002
2022,01,02,03,00,00,-0.00018
2022,01,02,03,30,00,-0.00053
2022,01,02,04,00,00,-0.00044
2022,01,02,04,30,00,-0.00133
2022,01,02,05,00,00,-0.0005
2022,01,02,05,30,00,-0.00112
2022,01,02,06,00,00,-0.00034
2022,01,02,06,30,00,-0.00034
2022,01,02,07,00,00,-0.00024
2022,01,02,07,30,00,-0.00035
2022,01,02,08,00,00,-0.00042
2022,01,02,08,30,00,-0.00028
2022,01,02,09,00,00,0.00027
2022,01,02,09,30,00,0.00132
2022,01,02,10,00,00,0.0033
2022,01,02,10,30,00,0.00609
2022,01,02,11,00,00,0.01081
2022,01,02,11,30,00,0.01587
2022,01,02,12,00,00,0.02122
2022,01,02,12,30,00,0.02163
2022,01,02,13,00,00,0.01702
2022,01,02,13,30,00,0.01057
2022,01,02,14,00,00,0.00791
2022,01,02,14,30,00,0.0048
2022,01,02,15,00,00,0.0016
2022,01,02,15,30,00,0.00113
2022,01,02,16,00,00,-0.00021
2022,01,02,16,30,00,0.0005
2022,01,02,17,00,00,0.00053
2022,01,02,17,30,00,0.00052
2022,01,02,18,00,00,0.00059
2022,01,02,18,30,00,0.00072
2022,01,02,19,00,00,0.00062
2022,01,02,19,30,00,0.00101
2022,01,02,20,00,00,0.00055
2022,01,02,20,30,00,0.00091
2022,01,02,21,00,00,0.00047
2022,01,02,21,30,00,0.0006
2022,01,02,22,00,00,0.00047
2022,01,02,22,30,00,0.00045
2022,01,02,23,00,00,0.00092
2022,01,02,23,30,00,0.00091
2022,01,03,00,00,00,0.00076
2022,01,03,00,30,00,0.00057
2022,01,03,01,00,00,0.00059
2022,01,03,01,30,00,0.00068
2022,01,03,02,00,00,0.00074
2022,01,03,02,30,00,0.00074
2022,01,03,03,00,00,0.00055
2022,01,03,03,30,00,0.00068
2022,01,03,04,00,00,0.00055
2022,01,03,04,30,00,0.00057
2022,01,03,05,00,00,0.00017
2022,01,03,05,30,00,0.00036
2022,01,03,06,00,00,0.00032
2022,01,03,06,30,00,0.00018
2022,01,03,07,00,00,0.00076
2022,01,03,07,30,00,0.00037
2022,01,03,08,00,00,0.00009
2022,01,03,08,30,00,0.00026
2022,01,03,09,00,00,0.00079
2022,01,03,09,30,00,0.0022
2022,01,03,10,00,00,0.00487
2022,01,03,10,30,00,0.00681
2022,01,03,11,00,00,0.01012
2022,01,03,11,30,00,0.01209
2022,01,03,12,00,00,0.01267
2022,01,03,12,30,00,0.01313
2022,01,03,13,00,00,0.0119
2022,01,03,13,30,00,0.00961
2022,01,03,14,00,00,0.00684
2022,01,03,14,30,00,0.00411
2022,01,03,15,00,00,0.00159
2022,01,03,15,30,00,0.00054
2022,01,03,16,00,00,0.00032
2022,01,03,16,30,00,0.00001
2022,01,03,17,00,00,0.00047
2022,01,03,17,30,00,-0.00039
2022,01,03,18,00,00,-0.00009
2022,01,03,18,30,00,-0.00025
2022,01,03,19,00,00,-0.00044
2022,01,03,19,30,00,0.00022
2022,01,03,20,00,00,-0
2022,01,03,20,30,00,-0.00016
2022,01,03,21,00,00,0.00015
2022,01,03,21,30,00,0.00042
2022,01,03,22,00,00,0.00003
2022,01,03,22,30,00,0.00012
2022,01,03,23,00,00,0.00006
2022,01,03,23,30,00,-0.0003
2022,01,04,00,00,00,-0.00082
2022,01,04,00,30,00,-0.00062
2022,01,04,01,00,00,-0.00008
2022,01,04,01,30,00,-0.00003
2022,01,04,02,00,00,-0.00045
2022,01,04,02,30,00,-0.00058
2022,01,04,03,00,00,-0.00036
2022,01,04,03,30,00,-0.00068
2022,01,04,04,00,00,-0.00011
2022,01,04,04,30,00,-0.00055
2022,01,04,05,00,00,-0.00031
2022,01,04,05,30,00,-0.0005
2022,01,04,06,00,00,-0.00085
2022,01,04,06,30,00,-0.0005
2022,01,04,07,00,00,-0.00037
2022,01,04,07,30,00,-0.00053
2022,01,04,08,00,00,-0.00052
2022,01,04,08,30,00,-0.00061
2022,01,04,09,00,00,-0.00004
2022,01,04,09,30,00,0.00202
2022,01,04,10,00,00,0.00391
2022,01,04,10,30,00,0.00689
2022,01,04,11,00,00,0.00923
2022,01,04,11,30,00,0.01297
2022,01,04,12,00,00,0.01348
2022,01,04,12,30,00,0.0119
2022,01,04,13,00,00,0.00947
2022,01,04,13,30,00,0.00842
2022,01,04,14,00,00,0.00707
2022,01,04,14,30,00,0.00476
2022,01,04,15,00,00,0.00255
2022,01,04,15,30,00,0.00093
2022,01,04,16,00,00,0.00026
2022,01,04,16,30,00,0.00063
2022,01,04,17,00,00,0.00077
2022,01,04,17,30,00,0.00063
2022,01,04,18,00,00,0.00068
2022,01,04,18,30,00,0.0008
2022,01,04,19,00,00,0.00096
2022,01,04,19,30,00,0.00054
2022,01,04,20,00,00,0.00097
2022,01,04,20,30,00,0.00106
2022,01,04,21,00,00,0.00077
2022,01,04,21,30,00,0.00089
2022,01,04,22,00,00,0.0007
2022,01,04,22,30,00,0.00097
2022,01,04,23,00,00,0.00123
2022,01,04,23,30,00,0.00108
2022,01,05,00,00,00,0.00216
2022,01,05,00,30,00,0.00196
2022,01,05,01,00,00,0.00201
2022,01,05,01,30,00,0.00178
2022,01,05,02,00,00,0.00189
2022,01,05,02,30,00,0.00207
2022,01,05,03,00,00,0.00208
2022,01,05,03,30,00,0.0021
2022,01,05,04,00,00,0.00224
2022,01,05,04,30,00,0.00234
2022,01,05,05,00,00,0.00204
2022,01,05,05,30,00,0.00199
2022,01,05,06,00,00,0.00192
2022,01,05,06,30,00,0.00198
2022,01,05,07,00,00,0.00205
2022,01,05,07,30,00,0.00189
2022,01,05,08,00,00,0.00193
2022,01,05,08,30,00,0.00216
2022,01,05,09,00,00,0.00261
2022,01,05,09,30,00,0.00456
2022,01,05,10,00,00,0.00766
2022,01,05,10,30,00,0.01317
2022,01,05,11,00,00,0.01806
2022,01,05,11,30,00,0.02249
2022,01,05,12,00,00,0.02199
2022,01,05,12,30,00,0.01898
2022,01,05,13,00,00,0.01496
2022,01,05,13,30,00,0.01247
2022,01,05,14,00,00,0.0099
2022,01,05,14,30,00,0.00717
2022,01,05,15,00,00,0.00312
2022,01,05,15,30,00,0.00148
2022,01,05,16,00,00,0.00134
2022,01,05,16,30,00,0.00112
2022,01,05,17,00,00,0.001
2022,01,05,17,30,00,0.00083
2022,01,05,18,00,00,0.00118
2022,01,05,18,30,00,0.00119
2022,01,05,19,00,00,0.00133
2022,01,05,19,30,00,0.00151
2022,01,05,20,00,00,0.00137
2022,01,05,20,30,00,0.00141
2022,01,05,21,00,00,0.00159
2022,01,05,21,30,00,0.00126
2022,01,05,22,00,00,0.00108
2022,01,05,22,30,00,0.00104
2022,01,05,23,00,00,0.00118
2022,01,05,23,30,00,0.00091
2022,01,06,00,00,00,0.00141
2022,01,06,00,30,00,0.00113
2022,01,06,01,00,00,-0
2022,01,06,01,30,00,-0.00019
2022,01,06,02,00,00,-0.00018
2022,01,06,02,30,00,-0.00042
2022,01,06,03,00,00,-0.00079
2022,01,06,03,30,00,0.00004
2022,01,06,04,00,00,-0.00005
2022,01,06,04,30,00,-0.00042
2022,01,06,05,00,00,-0.0003
2022,01,06,05,30,00,-0.0011
2022,01,06,06,00,00,-0.00076
2022,01,06,06,30,00,-0.00069
2022,01,06,07,00,00,-0.00113
2022,01,06,07,30,00,-0.00076
2022,01,06,08,00,00,-0.00101
2022,01,06,08,30,00,-0.00051
2022,01,06,09,00,00,0.00026
2022,01,06,09,30,00,0.00324
2022,01,06,10,00,00,0.00706
2022,01,06,10,30,00,0.01183
2022,01,06,11,00,00,0.01715
2022,01,06,11,30,00,0.02109
2022,01,06,12,00,00,0.0221
2022,01,06,12,30,00,0.01807
2022,01,06,13,00,00,0.01883
2022,01,06,13,30,00,0.01846
2022,01,06,14,00,00,0.01089
2022,01,06,14,30,00,0.00755
2022,01,06,15,00,00,0.00309
2022,01,06,15,30,00,-0.0003
2022,01,06,16,00,00,-0.00104
2022,01,06,16,30,00,-0.00104
2022,01,06,17,00,00,-0.00137
2022,01,06,17,30,00,-0.00141
2022,01,06,18,00,00,-0.00112
2022,01,06,18,30,00,-0.00109
2022,01,06,19,00,00,-0.00093
2022,01,06,19,30,00,-0.00075
2022,01,06,20,00,00,-0.00047
2022,01,06,20,30,00,-0.0007
2022,01,06,21,00,00,-0.00035
2022,01,06,21,30,00,-0.00013
2022,01,06,22,00,00,-0.00096
2022,01,06,22,30,00,0.00007
2022,01,06,23,00,00,-0.00071
2022,01,06,23,30,00,-0.00052
2022,01,07,00,00,00,-0.00019
2022,01,07,00,30,00,-0.00028
2022,01,07,01,00,00,-0.00039
2022,01,07,01,30,00,0.00005
2022,01,07,02,00,00,-0.0002
2022,01,07,02,30,00,-0.00083
2022,01,07,03,00,00,-0.00039
2022,01,07,03,30,00,-0.00023
2022,01,07,04,00,00,-0.0004
2022,01,07,04,30,00,-0.0006
2022,01,07,05,00,00,-0.00067
2022,01,07,05,30,00,-0.00027
2022,01,07,06,00,00,-0.00085
2022,01,07,06,30,00,-0.00098
2022,01,07,07,00,00,-0.00073
2022,01,07,07,30,00,-0.00062
2022,01,07,08,00,00,-0.00136
2022,01,07,08,30,00,-0.00074
2022,01,07,09,00,00,0.00007
2022,01,07,09,30,00,0.00336
2022,01,07,10,00,00,0.00832
2022,01,07,10,30,00,0.01446
2022,01,07,11,00,00,0.01927
2022,01,07,11,30,00,0.02066
2022,01,07,12,00,00,0.02152
2022,01,07,12,30,00,0.01917
2022,01,07,13,00,00,0.0169
2022,01,07,13,30,00,0.01355
2022,01,07,14,00,00,0.00939
2022,01,07,14,30,00,0.00706
2022,01,07,15,00,00,0.00381
2022,01,07,15,30,00,0.00155
2022,01,07,16,00,00,0.00079
2022,01,07,16,30,00,0.00098
2022,01,07,17,00,00,0.00039
2022,01,07,17,30,00,0.00111
2022,01,07,18,00,00,0.00073
2022,01,07,18,30,00,0.00044
2022,01,07,19,00,00,0.00071
2022,01,07,19,30,00,0.00144
2022,01,07,20,00,00,0.00048
2022,01,07,20,30,00,0.00127
2022,01,07,21,00,00,0.00104
2022,01,07,21,30,00,0.00078
2022,01,07,22,00,00,0.00146
2022,01,07,22,30,00,0.00103
2022,01,07,23,00,00,0.00118
2022,01,07,23,30,00,0.00163
2022,01,08,00,00,00,0.00082
2022,01,08,00,30,00,0.00063
2022,01,08,01,00,00,0.0014
2022,01,08,01,30,00,0.001
2022,01,08,02,00,00,0.00114
2022,01,08,02,30,00,0.00132
2022,01,08,03,00,00,0.00105
2022,01,08,03,30,00,0.00131
2022,01,08,04,00,00,0.00128
2022,01,08,04,30,00,0.00175
2022,01,08,05,00,00,0.0008
2022,01,08,05,30,00,0.00207
2022,01,08,06,00,00,0.002
2022,01,08,06,30,00,0.00173
2022,01,08,07,00,00,0.00094
2022,01,08,07,30,00,0.00151
2022,01,08,08,00,00,0.00145
2022,01,08,08,30,00,0.00096
2022,01,08,09,00,00,0.00123
2022,01,08,09,30,00,0.00433
2022,01,08,10,00,00,0.00788
2022,01,08,10,30,00,0.01166
2022,01,08,11,00,00,0.01748
2022,01,08,11,30,00,0.02338
2022,01,08,12,00,00,0.02479
2022,01,08,12,30,00,0.02441
2022,01,08,13,00,00,0.02271
2022,01,08,13,30,00,0.01736
2022,01,08,14,00,00,0.01142
2022,01,08,14,30,00,0.00688
2022,01,08,15,00,00,0.0031
2022,01,08,15,30,00,0.00049
2022,01,08,16,00,00,-0.0002
2022,01,08,16,30,00,-0.0003
2022,01,08,17,00,00,-0.00011
2022,01,08,17,30,00,-0.00034
2022,01,08,18,00,00,-0.00064
2022,01,08,18,30,00,-0.00075
2022,01,08,19,00,00,-0.00046
2022,01,08,19,30,00,-0
2022,01,08,20,00,00,-0.00025
2022,01,08,20,30,00,-0.00017
2022,01,08,21,00,00,-0.00056
2022,01,08,21,30,00,-0.0004
2022,01,08,22,00,00,0.0003
2022,01,08,22,30,00,-0.00022
2022,01,08,23,00,00,-0.00015
2022,01,08,23,30,00,-0.00054
2022,01,09,00,00,00,0.00021
2022,01,09,00,30,00,-0.00011
2022,01,09,01,00,00,0.00036
2022,01,09,01,30,00,-0.0006
2022,01,09,02,00,00,-0.00032
2022,01,09,02,30,00,0.00017
2022,01,09,03,00,00,0.00014
2022,01,09,03,30,00,-0.00047
2022,01,09,04,00,00,0.00019
2022,01,09,04,30,00,-0.00032
2022,01,09,05,00,00,-0.0002
2022,01,09,05,30,00,-0.00033
2022,01,09,06,00,00,-0.00039
2022,01,09,06,30,00,-0.00042
2022,01,09,07,00,00,-0.00022
2022,01,09,07,30,00,-0.00017
2022,01,09,08,00,00,-0.00033
2022,01,09,08,30,00,-0.00059
2022,01,09,09,00,00,0.00046
2022,01,09,09,30,00,0.00409
2022,01,09,10,00,00,0.00898
2022,01,09,10,30,00,0.01356
2022,01,09,11,00,00,0.01646
2022,01,09,11,30,00,0.01914
2022,01,09,12,00,00,0.02035
2022,01,09,12,30,00,0.01818
2022,01,09,13,00,00,0.01566
2022,01,09,13,30,00,0.0131
2022,01,09,14,00,00,0.00991
2022,01,09,14,30,00,0.00651
2022,01,09,15,00,00,0.00369
2022,01,09,15,30,00,0.00132
2022,01,09,16,00,00,0.00049
2022,01,09,16,30,00,0.00044
2022,01,09,17,00,00,0.00034
2022,01,09,17,30,00,0.00094
2022,01,09,18,00,00,0.00075
2022,01,09,18,30,00,0.00061
2022,01,09,19,00,00,0.00054
2022,01,09,19,30,00,0.00003
2022,01,09,20,00,00,0.00004
2022,01,09,20,30,00,0.00039
2022,01,09,21,00,00,0.00014
2022,01,09,21,30,00,0.00083
2022,01,09,22,00,00,0.00082
2022,01,09,22,30,00,0.00055
2022,01,09,23,00,00,0.00043
2022,01,09,23,30,00,0.00033
2022,01,10,00,00,00,-0.00002
2022,01,10,00,30,00,0.00004
2022,01,10,01,00,00,-0.00056
2022,01,10,01,30,00,-0.00092
2022,01,10,02,00,00,-0.00035
2022,01,10,02,30,00,-0.00065
2022,01,10,03,00,00,-0.00055
2022,01,10,03,30,00,-0.00102
2022,01,10,04,00,00,-0.00085
2022,01,10,04,30,00,-0.0007
2022,01,10,05,00,00,-0.00089
2022,01,10,05,30,00,-0.00061
2022,01,10,06,00,00,-0.00102
2022,01,10,06,30,00,-0.00071
2022,01,10,07,00,00,-0.00065
2022,01,10,07,30,00,-0.00074
2022,01,10,08,00,00,-0.00077
2022,01,10,08,30,00,-0.00035
2022,01,10,09,00,00,0.00088
2022,01,10,09,30,00,0.00521
2022,01,10,10,00,00,0.01081
2022,01,10,10,30,00,0.01795
2022,01,10,11,00,00,0.02449
2022,01,10,11,30,00,0.02907
2022,01,10,12,00,00,0.03173
2022,01,10,12,30,00,0.03233
2022,01,10,13,00,00,0.03063
2022,01,10,13,30,00,0.02566
2022,01,10,14,00,00,0.01866
2022,01,10,14,30,00,0.01128
2022,01,10,15,00,00,0.00501
2022,01,10,15,30,00,0.00111
2022,01,10,16,00,00,-0.00072
2022,01,10,16,30,00,-0.00061
2022,01,10,17,00,00,-0.00014
2022,01,10,17,30,00,0.00051
2022,01,10,18,00,00,0.00022
2022,01,10,18,30,00,0.00042
2022,01,10,19,00,00,0.00019
2022,01,10,19,30,00,-0.00011
2022,01,10,20,00,00,-0.00061
2022,01,10,20,30,00,-0.00052
2022,01,10,21,00,00,-0.00096
2022,01,10,21,30,00,-0.00132
2022,01,10,22,00,00,-0.00124
2022,01,10,22,30,00,-0.00134
2022,01,10,23,00,00,-0.00131
2022,01,10,23,30,00,-0.00144
2022,01,11,00,00,00,-0.00222
2022,01,11,00,30,00,-0.00211
2022,01,11,01,00,00,-0.00218
2022,01,11,01,30,00,-0.00168
2022,01,11,02,00,00,-0.00233
2022,01,11,02,30,00,-0.00231
2022,01,11,03,00,00,-0.00256
2022,01,11,03,30,00,-0.00284
2022,01,11,04,00,00,-0.00287
2022,01,11,04,30,00,-0.00275
2022,01,11,05,00,00,-0.00278
2022,01,11,05,30,00,-0.00237
2022,01,11,06,00,00,-0.00268
2022,01,11,06,30,00,-0.00274
2022,01,11,07,00,00,-0.00268
2022,01,11,07,30,00,-0.00247
2022,01,11,08,00,00,-0.00232
2022,01,11,08,30,00,-0.00221
2022,01,11,09,00,00,-0.00153
2022,01,11,09,30,00,0.00184
2022,01,11,10,00,00,0.00575
2022,01,11,10,30,00,0.01162
2022,01,11,11,00,00,0.02417
2022,01,11,11,30,00,0.03109
2022,01,11,12,00,00,0.02882
2022,01,11,12,30,00,0.0259
2022,01,11,13,00,00,0.02141
2022,01,11,13,30,00,0.01779
2022,01,11,14,00,00,0.01408
2022,01,11,14,30,00,0.00761
2022,01,11,15,00,00,0.00356
2022,01,11,15,30,00,0.00088
2022,01,11,16,00,00,0.00049
2022,01,11,16,30,00,0.00032
2022,01,11,17,00,00,0.00058
2022,01,11,17,30,00,0.00069
2022,01,11,18,00,00,0.00111
2022,01,11,18,30,00,0.00134
2022,01,11,19,00,00,0.00155
2022,01,11,19,30,00,0.00122
2022,01,11,20,00,00,0.00053
2022,01,11,20,30,00,0.0009
2022,01,11,21,00,00,0.00096
2022,01,11,21,30,00,0.00095
2022,01,11,22,00,00,0.00114
2022,01,11,22,30,00,0.00128
2022,01,11,23,00,00,0.00146
2022,01,11,23,30,00,0.00228
2022,01,12,00,00,00,0.00038
2022,01,12,00,30,00,0.00044
2022,01,12,01,00,00,0.00033
2022,01,12,01,30,00,0.00046
2022,01,12,02,00,00,0.00076
2022,01,12,02,30,00,0.00045
2022,01,12,03,00,00,0.00071
2022,01,12,03,30,00,0.00047
2022,01,12,04,00,00,0.00065
2022,01,12,04,30,00,0.00052
2022,01,12,05,00,00,0.00063
2022,01,12,05,30,00,0.00067
2022,01,12,06,00,00,0.00053
2022,01,12,06,30,00,0.0005
2022,01,12,07,00,00,0.00077
2022,01,12,07,30,00,0.00039
2022,01,12,08,00,00,0.00083
2022,01,12,08,30,00,0.00092
2022,01,12,09,00,00,0.00132
2022,01,12,09,30,00,0.0026
2022,01,12,10,00,00,0.00474
2022,01,12,10,30,00,0.00619
2022,01,12,11,00,00,0.00848
2022,01,12,11,30,00,0.01233
2022,01,12,12,00,00,0.01194
2022,01,12,12,30,00,0.00991
2022,01,12,13,00,00,0.02226
2022,01,12,13,30,00,0.01691
2022,01,12,14,00,00,0.01118
2022,01,12,14,30,00,0.00773
2022,01,12,15,00,00,0.00309
2022,01,12,15,30,00,0.00133
2022,01,12,16,00,00,0.00088
2022,01,12,16,30,00,0.0008
2022,01,12,17,00,00,0.00092
2022,01,12,17,30,00,0.00082
2022,01,12,18,00,00,0.00058
2022,01,12,18,30,00,0.00071
2022,01,12,19,00,00,0.00065
2022,01,12,19,30,00,0.00077
2022,01,12,20,00,00,0.00049
2022,01,12,20,30,00,0.00034
2022,01,12,21,00,00,0.00087
2022,01,12,21,30,00,0.00075
2022,01,12,22,00,00,0.00083
2022,01,12,22,30,00,0.0009
2022,01,12,23,00,00,0.00067
2022,01,12,23,30,00,0.00073
2022,01,13,00,00,00,0.00002
2022,01,13,00,30,00,0.00021
2022,01,13,01,00,00,0.0002
2022,01,13,01,30,00,0.00008
2022,01,13,02,00,00,-0.00013
2022,01,13,02,30,00,-0.00001
2022,01,13,03,00,00,0.00004
2022,01,13,03,30,00,0.00022
2022,01,13,04,00,00,-0.00017
2022,01,13,04,30,00,-0.0001
2022,01,13,05,00,00,0.00099
2022,01,13,05,30,00,0.00183
2022,01,13,06,00,00,0.00163
2022,01,13,06,30,00,0.0016
2022,01,13,07,00,00,0.00133
2022,01,13,07,30,00,0.00125
2022,01,13,08,00,00,0.0015
2022,01,13,08,30,00,0.00156
2022,01,13,09,00,00,0.00261
2022,01,13,09,30,00,0.00566
2022,01,13,10,00,00,0.01065
2022,01,13,10,30,00,0.01673
2022,01,13,11,00,00,0.0211
2022,01,13,11,30,00,0.02361
2022,01,13,12,00,00,0.01741
2022,01,13,12,30,00,0.01624
2022,01,13,13,00,00,0.01702
2022,01,13,13,30,00,0.01292
2022,01,13,14,00,00,0.01097
2022,01,13,14,30,00,0.00728
2022,01,13,15,00,00,0.00529
2022,01,13,15,30,00,0.00188
2022,01,13,16,00,00,0.00112
2022,01,13,16,30,00,0.0013
2022,01,13,17,00,00,0.00092
2022,01,13,17,30,00,0.00097
2022,01,13,18,00,00,0.00113
2022,01,13,18,30,00,0.0012
2022,01,13,19,00,00,0.0013
2022,01,13,19,30,00,0.00127
2022,01,13,20,00,00,0.00126
2022,01,13,20,30,00,0.00098
2022,01,13,21,00,00,0.00129
2022,01,13,21,30,00,0.00137
2022,01,13,22,00,00,0.00135
2022,01,13,22,30,00,0.00177
2022,01,13,23,00,00,0.00155
2022,01,13,23,30,00,0.00145
2022,01,14,00,00,00,0.0009
2022,01,14,00,30,00,0.00105
2022,01,14,01,00,00,0.00113
2022,01,14,01,30,00,0.00105
2022,01,14,02,00,00,0.00092
2022,01,14,02,30,00,0.00066
2022,01,14,03,00,00,0.00042
2022,01,14,03,30,00,0.00047
2022,01,14,04,00,00,0.00017
2022,01,14,04,30,00,0.00047
2022,01,14,05,00,00,0.00016
2022,01,14,05,30,00,0.00016
2022,01,14,06,00,00,0.00057
2022,01,14,06,30,00,0.00026
2022,01,14,07,00,00,0.00012
2022,01,14,07,30,00,0.00055
2022,01,14,08,00,00,0.0004
2022,01,14,08,30,00,0.0005
2022,01,14,09,00,00,0.0016
2022,01,14,09,30,00,0.00577
2022,01,14,10,00,00,0.01122
2022,01,14,10,30,00,0.01628
2022,01,14,11,00,00,0.01857
2022,01,14,11,30,00,0.02438
2022,01,14,12,00,00,0.02522
2022,01,14,12,30,00,0.02199
2022,01,14,13,00,00,0.02395
2022,01,14,13,30,00,0.01927
2022,01,14,14,00,00,0.01742
2022,01,14,14,30,00,0.01194
2022,01,14,15,00,00,0.00601
2022,01,14,15,30,00,0.00156
2022,01,14,16,00,00,-0.0005
2022,01,14,16,30,00,-0.0008
2022,01,14,17,00,00,-0.00076
2022,01,14,17,30,00,-0.00097
2022,01,14,18,00,00,-0.00097
2022,01,14,18,30,00,-0.00101
2022,01,14,19,00,00,-0.00068
2022,01,14,19,30,00,-0.00054
2022,01,14,20,00,00,-0.00073
2022,01,14,20,30,00,-0.00069
2022,01,14,21,00,00,-0.00054
2022,01,14,21,30,00,-0.00049
2022,01,14,22,00,00,-0.0003
2022,01,14,22,30,00,-0.00033
2022,01,14,23,00,00,-0.00007
2022,01,14,23,30,00,-0.00025
2022,01,15,00,00,00,0.00022
2022,01,15,00,30,00,-0.00005
2022,01,15,01,00,00,-0.00039
2022,01,15,01,30,00,0.00017
2022,01,15,02,00,00,-0.00007
2022,01,15,02,30,00,0.0001
2022,01,15,03,00,00,0.0001
2022,01,15,03,30,00,-0.00006
2022,01,15,04,00,00,-0.00004
2022,01,15,04,30,00,-0.00032
2022,01,15,05,00,00,-0.00031
2022,01,15,05,30,00,-0.00037
2022,01,15,06,00,00,-0.00003
2022,01,15,06,30,00,-0.00064
2022,01,15,07,00,00,-0.00046
2022,01,15,07,30,00,-0.00059
2022,01,15,08,00,00,-0.00039
2022,01,15,08,30,00,-0.00002
2022,01,15,09,00,00,0.00156
2022,01,15,09,30,00,0.00638
2022,01,15,10,00,00,0.01295
2022,01,15,10,30,00,0.02025
2022,01,15,11,00,00,0.02779
2022,01,15,11,30,00,0.03295
2022,01,15,12,00,00,0.03525
2022,01,15,12,30,00,0.03452
2022,01,15,13,00,00,0.0329
2022,01,15,13,30,00,0.02807
2022,01,15,14,00,00,0.02127
2022,01,15,14,30,00,0.01429
2022,01,15,15,00,00,0.0078
2022,01,15,15,30,00,0.00316
2022,01,15,16,00,00,0.00112
2022,01,15,16,30,00,0.00091
2022,01,15,17,00,00,0.00022
2022,01,15,17,30,00,0.00052
2022,01,15,18,00,00,0.00063
2022,01,15,18,30,00,0.00022
2022,01,15,19,00,00,-0.00001
2022,01,15,19,30,00,-0
2022,01,15,20,00,00,0.0002
2022,01,15,20,30,00,-0.00038
2022,01,15,21,00,00,-0.00042
2022,01,15,21,30,00,0.00004
2022,01,15,22,00,00,0.00011
2022,01,15,22,30,00,-0.00018
2022,01,15,23,00,00,0
2022,01,15,23,30,00,0.00053
2022,01,16,00,00,00,0.00014
2022,01,16,00,30,00,0.00041
2022,01,16,01,00,00,0.00056
2022,01,16,01,30,00,0.00058
2022,01,16,02,00,00,0.00069
2022,01,16,02,30,00,0.00069
2022,01,16,03,00,00,0.00077
2022,01,16,03,30,00,0.00089
2022,01,16,04,00,00,0.00105
2022,01,16,04,30,00,0.00085
2022,01,16,05,00,00,0.00087
2022,01,16,05,30,00,0.00073
2022,01,16,06,00,00,0.00071
2022,01,16,06,30,00,0.00051
2022,01,16,07,00,00,0.00045
2022,01,16,07,30,00,0.00042
2022,01,16,08,00,00,-0.00021
2022,01,16,08,30,00,0.00071
2022,01,16,09,00,00,0.00212
2022,01,16,09,30,00,0.00651
2022,01,16,10,00,00,0.00973
2022,01,16,10,30,00,0.01393
2022,01,16,11,00,00,0.01684
2022,01,16,11,30,00,0.0168
2022,01,16,12,00,00,0.01464
2022,01,16,12,30,00,0.01212
2022,01,16,13,00,00,0.01764
2022,01,16,13,30,00,0.01899
2022,01,16,14,00,00,0.01215
2022,01,16,14,30,00,0.00785
2022,01,16,15,00,00,0.00602
2022,01,16,15,30,00,0.00293
2022,01,16,16,00,00,0.00127
2022,01,16,16,30,00,0.00102
2022,01,16,17,00,00,0.00103
2022,01,16,17,30,00,0.00099
2022,01,16,18,00,00,0.0005
2022,01,16,18,30,00,0.00092
2022,01,16,19,00,00,0.00137
2022,01,16,19,30,00,0.00072
2022,01,16,20,00,00,0.00054
2022,01,16,20,30,00,0.00077
2022,01,16,21,00,00,0.00062
2022,01,16,21,30,00,0.0006
