Year,Month,Day,Hour,Minute,Second,HYY_META.T336
2018,06,19,02,00,00,12.49367
2018,06,19,02,30,00,11.99967
2018,06,19,03,00,00,11.712
2018,06,19,03,30,00,11.679
2018,06,19,04,00,00,11.60167
2018,06,19,04,30,00,11.857
2018,06,19,05,00,00,12.104
2018,06,19,05,30,00,12.426
2018,06,19,06,00,00,12.862
2018,06,19,06,30,00,13.123
2018,06,19,07,00,00,13.40433
2018,06,19,07,30,00,13.476
2018,06,19,08,00,00,13.78933
2018,06,19,08,30,00,14.191
2018,06,19,09,00,00,14.453
2018,06,19,09,30,00,14.08933
2018,06,19,10,00,00,13.323
2018,06,19,10,30,00,12.53633
2018,06,19,11,00,00,12.13867
2018,06,19,11,30,00,11.22867
2018,06,19,12,00,00,10.97
2018,06,19,12,30,00,11.09867
2018,06,19,13,00,00,11.051
2018,06,19,13,30,00,10.91067
2018,06,19,14,00,00,11.26933
2018,06,19,14,30,00,12.16467
2018,06,19,15,00,00,12.32033
2018,06,19,15,30,00,12.78367
2018,06,19,16,00,00,13.066
2018,06,19,16,30,00,12.985
2018,06,19,17,00,00,12.69767
2018,06,19,17,30,00,13.22233
2018,06,19,18,00,00,13.596
2018,06,19,18,30,00,13.55833
2018,06,19,19,00,00,13.38533
2018,06,19,19,30,00,13.39033
2018,06,19,20,00,00,13.18133
2018,06,19,20,30,00,12.99333
2018,06,19,21,00,00,12.56867
2018,06,19,21,30,00,11.983
2018,06,19,22,00,00,11.449
2018,06,19,22,30,00,11.34833
2018,06,19,23,00,00,11.54233
2018,06,19,23,30,00,11.362
2018,06,20,00,00,00,11.13067
2018,06,20,00,30,00,10.98433
2018,06,20,01,00,00,10.98233
2018,06,20,01,30,00,10.48067
2018,06,20,02,00,00,10.35033
2018,06,20,02,30,00,10.27
2018,06,20,03,00,00,10.38667
2018,06,20,03,30,00,10.427
2018,06,20,04,00,00,10.58133
2018,06,20,04,30,00,10.957
2018,06,20,05,00,00,11.52933
2018,06,20,05,30,00,11.93667
2018,06,20,06,00,00,12.391
2018,06,20,06,30,00,12.72633
2018,06,20,07,00,00,13.094
2018,06,20,07,30,00,13.52133
2018,06,20,08,00,00,13.76567
2018,06,20,08,30,00,14.28033
2018,06,20,09,00,00,14.85233
2018,06,20,09,30,00,15.09867
2018,06,20,10,00,00,15.25833
2018,06,20,10,30,00,14.986
2018,06,20,11,00,00,15.437
2018,06,20,11,30,00,16.03
2018,06,20,12,00,00,16.17
2018,06,20,12,30,00,16.35967
2018,06,20,13,00,00,16.841
2018,06,20,13,30,00,17.50933
2018,06,20,14,00,00,16.99467
2018,06,20,14,30,00,17.313
2018,06,20,15,00,00,17.814
2018,06,20,15,30,00,17.749
2018,06,20,16,00,00,17.39533
2018,06,20,16,30,00,17.395
2018,06,20,17,00,00,17.26433
2018,06,20,17,30,00,17.1
2018,06,20,18,00,00,16.75633
2018,06,20,18,30,00,16.21767
2018,06,20,19,00,00,15.77533
2018,06,20,19,30,00,15.115
2018,06,20,20,00,00,14.74833
2018,06,20,20,30,00,14.341
2018,06,20,21,00,00,13.73133
2018,06,20,21,30,00,12.925
2018,06,20,22,00,00,12.298
2018,06,20,22,30,00,11.688
2018,06,20,23,00,00,11.12967
2018,06,20,23,30,00,10.553
2018,06,21,00,00,00,10.341
2018,06,21,00,30,00,10.32033
2018,06,21,01,00,00,10.18533
2018,06,21,01,30,00,10.40833
2018,06,21,02,00,00,10.085
2018,06,21,02,30,00,9.897
2018,06,21,03,00,00,9.366
2018,06,21,03,30,00,8.273
2018,06,21,04,00,00,8.82433
2018,06,21,04,30,00,8.82067
2018,06,21,05,00,00,9.158
2018,06,21,05,30,00,9.62733
2018,06,21,06,00,00,10.891
2018,06,21,06,30,00,12.26067
2018,06,21,07,00,00,13.22
2018,06,21,07,30,00,13.949
2018,06,21,08,00,00,14.46833
2018,06,21,08,30,00,14.90233
2018,06,21,09,00,00,15.31367
2018,06,21,09,30,00,15.868
2018,06,21,10,00,00,15.873
2018,06,21,10,30,00,15.81267
2018,06,21,11,00,00,16.47267
2018,06,21,11,30,00,16.742
2018,06,21,12,00,00,17.20367
2018,06,21,12,30,00,17.033
2018,06,21,13,00,00,16.894
2018,06,21,13,30,00,16.16767
2018,06,21,14,00,00,16.15867
2018,06,21,14,30,00,14.574
2018,06,21,15,00,00,13.13467
2018,06,21,15,30,00,13.296
2018,06,21,16,00,00,13.31067
2018,06,21,16,30,00,12.46333
2018,06,21,17,00,00,11.63433
2018,06,21,17,30,00,11.25167
2018,06,21,18,00,00,11.07133
2018,06,21,18,30,00,10.83333
2018,06,21,19,00,00,10.901
2018,06,21,19,30,00,10.39933
2018,06,21,20,00,00,10.25867
2018,06,21,20,30,00,10.20067
2018,06,21,21,00,00,10.54167
2018,06,21,21,30,00,10.86267
2018,06,21,22,00,00,11.18167
2018,06,21,22,30,00,11.48567
2018,06,21,23,00,00,11.769
2018,06,21,23,30,00,11.913
2018,06,22,00,00,00,11.97767
2018,06,22,00,30,00,11.97167
2018,06,22,01,00,00,11.96267
2018,06,22,01,30,00,11.951
2018,06,22,02,00,00,11.99967
2018,06,22,02,30,00,12.03233
2018,06,22,03,00,00,12.102
2018,06,22,03,30,00,12.09633
2018,06,22,04,00,00,12.133
2018,06,22,04,30,00,11.612
2018,06,22,05,00,00,10.788
2018,06,22,05,30,00,10.74833
2018,06,22,06,00,00,10.67433
2018,06,22,06,30,00,10.54833
2018,06,22,07,00,00,10.51233
2018,06,22,07,30,00,10.65667
2018,06,22,08,00,00,11.079
2018,06,22,08,30,00,11.80067
2018,06,22,09,00,00,12.422
2018,06,22,09,30,00,12.373
2018,06,22,10,00,00,11.39333
2018,06,22,10,30,00,12.04467
2018,06,22,11,00,00,12.027
2018,06,22,11,30,00,11.895
2018,06,22,12,00,00,12.29733
2018,06,22,12,30,00,12.411
2018,06,22,13,00,00,11.919
2018,06,22,13,30,00,11.90267
2018,06,22,14,00,00,11.48333
2018,06,22,14,30,00,12.2
2018,06,22,15,00,00,11.78533
2018,06,22,15,30,00,11.64367
2018,06,22,16,00,00,11.624
2018,06,22,16,30,00,11.48433
2018,06,22,17,00,00,9.572
2018,06,22,17,30,00,9.06933
2018,06,22,18,00,00,8.86467
2018,06,22,18,30,00,8.583
2018,06,22,19,00,00,8.306
2018,06,22,19,30,00,8.243
2018,06,22,20,00,00,8.17167
2018,06,22,20,30,00,8.16367
2018,06,22,21,00,00,8.18167
2018,06,22,21,30,00,8.33933
2018,06,22,22,00,00,8.41933
2018,06,22,22,30,00,8.37467
2018,06,22,23,00,00,8.40967
2018,06,22,23,30,00,8.48567
2018,06,23,00,00,00,8.38333
2018,06,23,00,30,00,8.57133
2018,06,23,01,00,00,8.753
2018,06,23,01,30,00,8.931
2018,06,23,02,00,00,9.14233
2018,06,23,02,30,00,9.227
2018,06,23,03,00,00,9.33867
2018,06,23,03,30,00,9.39767
2018,06,23,04,00,00,9.34567
2018,06,23,04,30,00,9.36667
2018,06,23,05,00,00,9.33333
2018,06,23,05,30,00,9.39367
2018,06,23,06,00,00,9.67267
2018,06,23,06,30,00,10.00267
2018,06,23,07,00,00,10.09767
2018,06,23,07,30,00,10.37267
2018,06,23,08,00,00,10.68567
2018,06,23,08,30,00,11.184
2018,06,23,09,00,00,11.57233
2018,06,23,09,30,00,12.28833
2018,06,23,10,00,00,12.05767
2018,06,23,10,30,00,11.96767
2018,06,23,11,00,00,12.19167
2018,06,23,11,30,00,12.297
2018,06,23,12,00,00,12.20733
2018,06,23,12,30,00,12.60833
2018,06,23,13,00,00,13.42233
2018,06,23,13,30,00,13.565
2018,06,23,14,00,00,13.995
2018,06,23,14,30,00,13.879
2018,06,23,15,00,00,13.87367
2018,06,23,15,30,00,13.69033
2018,06,23,16,00,00,12.996
2018,06,23,16,30,00,12.897
2018,06,23,17,00,00,13.116
2018,06,23,17,30,00,12.98267
2018,06,23,18,00,00,12.687
2018,06,23,18,30,00,12.265
2018,06,23,19,00,00,11.96733
2018,06,23,19,30,00,11.73467
2018,06,23,20,00,00,11.51233
2018,06,23,20,30,00,11.10467
2018,06,23,21,00,00,10.856
2018,06,23,21,30,00,10.736
2018,06,23,22,00,00,10.59767
2018,06,23,22,30,00,10.39333
2018,06,23,23,00,00,9.95167
2018,06,23,23,30,00,9.73733
2018,06,24,00,00,00,9.64767
2018,06,24,00,30,00,9.63667
2018,06,24,01,00,00,9.549
2018,06,24,01,30,00,9.46767
2018,06,24,02,00,00,9.45967
2018,06,24,02,30,00,9.47967
2018,06,24,03,00,00,9.38333
2018,06,24,03,30,00,9.33967
2018,06,24,04,00,00,9.36833
2018,06,24,04,30,00,9.40267
2018,06,24,05,00,00,9.534
2018,06,24,05,30,00,9.78433
2018,06,24,06,00,00,10.52833
2018,06,24,06,30,00,11.47433
2018,06,24,07,00,00,12.21467
2018,06,24,07,30,00,12.91633
2018,06,24,08,00,00,13.623
2018,06,24,08,30,00,14.10667
2018,06,24,09,00,00,14.09033
2018,06,24,09,30,00,14.36533
2018,06,24,10,00,00,14.57433
2018,06,24,10,30,00,14.992
2018,06,24,11,00,00,15.46433
2018,06,24,11,30,00,15.641
2018,06,24,12,00,00,15.96367
2018,06,24,12,30,00,16.30133
2018,06,24,13,00,00,16.52733
2018,06,24,13,30,00,16.80467
2018,06,24,14,00,00,17.311
2018,06,24,14,30,00,17.41633
2018,06,24,15,00,00,17.81833
2018,06,24,15,30,00,17.979
2018,06,24,16,00,00,17.78133
2018,06,24,16,30,00,17.869
2018,06,24,17,00,00,17.66433
2018,06,24,17,30,00,17.167
2018,06,24,18,00,00,17.189
2018,06,24,18,30,00,17.12033
2018,06,24,19,00,00,17.10567
2018,06,24,19,30,00,16.819
2018,06,24,20,00,00,16.374
2018,06,24,20,30,00,16.05667
2018,06,24,21,00,00,15.675
2018,06,24,21,30,00,15.27133
2018,06,24,22,00,00,14.84967
2018,06,24,22,30,00,14.34333
2018,06,24,23,00,00,14.114
2018,06,24,23,30,00,13.90167
2018,06,25,00,00,00,13.36533
2018,06,25,00,30,00,13.53133
2018,06,25,01,00,00,13.318
2018,06,25,01,30,00,13.38067
2018,06,25,02,00,00,13.20733
2018,06,25,02,30,00,13.13533
2018,06,25,03,00,00,12.98167
2018,06,25,03,30,00,12.92433
2018,06,25,04,00,00,12.89467
2018,06,25,04,30,00,12.66567
2018,06,25,05,00,00,12.70167
2018,06,25,05,30,00,12.74333
2018,06,25,06,00,00,12.91467
2018,06,25,06,30,00,13.278
2018,06,25,07,00,00,13.76533
2018,06,25,07,30,00,14.225
2018,06,25,08,00,00,14.66933
2018,06,25,08,30,00,14.94133
2018,06,25,09,00,00,14.81033
2018,06,25,09,30,00,14.92067
2018,06,25,10,00,00,15.023
2018,06,25,10,30,00,15.089
2018,06,25,11,00,00,15.391
2018,06,25,11,30,00,15.57733
2018,06,25,12,00,00,15.46967
2018,06,25,12,30,00,15.59367
2018,06,25,13,00,00,15.94033
2018,06,25,13,30,00,16.13133
2018,06,25,14,00,00,15.98167
2018,06,25,14,30,00,16.13067
2018,06,25,15,00,00,16.32233
2018,06,25,15,30,00,16.47167
2018,06,25,16,00,00,16.84133
2018,06,25,16,30,00,16.884
2018,06,25,17,00,00,16.98833
2018,06,25,17,30,00,16.93033
2018,06,25,18,00,00,16.94067
2018,06,25,18,30,00,16.92933
2018,06,25,19,00,00,17.003
2018,06,25,19,30,00,16.91033
2018,06,25,20,00,00,16.806
2018,06,25,20,30,00,16.68033
2018,06,25,21,00,00,16.443
2018,06,25,21,30,00,16.277
2018,06,25,22,00,00,16.00233
2018,06,25,22,30,00,15.867
2018,06,25,23,00,00,15.632
2018,06,25,23,30,00,15.21667
2018,06,26,00,00,00,14.867
2018,06,26,00,30,00,14.7
2018,06,26,01,00,00,14.24333
2018,06,26,01,30,00,13.91733
2018,06,26,02,00,00,13.67233
2018,06,26,02,30,00,13.37033
2018,06,26,03,00,00,12.939
2018,06,26,03,30,00,12.76533
2018,06,26,04,00,00,12.69433
2018,06,26,04,30,00,12.62167
2018,06,26,05,00,00,12.94233
2018,06,26,05,30,00,13.19367
2018,06,26,06,00,00,13.655
2018,06,26,06,30,00,14.41233
2018,06,26,07,00,00,15.659
2018,06,26,07,30,00,16.74367
2018,06,26,08,00,00,17.70767
2018,06,26,08,30,00,18.31067
2018,06,26,09,00,00,18.85567
2018,06,26,09,30,00,19.34567
2018,06,26,10,00,00,19.86733
2018,06,26,10,30,00,19.77767
2018,06,26,11,00,00,19.76933
2018,06,26,11,30,00,19.852
2018,06,26,12,00,00,19.82033
2018,06,26,12,30,00,19.89333
2018,06,26,13,00,00,19.856
2018,06,26,13,30,00,19.62133
2018,06,26,14,00,00,20.047
2018,06,26,14,30,00,20.19567
2018,06,26,15,00,00,19.89467
2018,06,26,15,30,00,19.768
2018,06,26,16,00,00,19.707
2018,06,26,16,30,00,19.83867
2018,06,26,17,00,00,19.56533
2018,06,26,17,30,00,19.22033
2018,06,26,18,00,00,19.07867
2018,06,26,18,30,00,18.90167
2018,06,26,19,00,00,18.71833
2018,06,26,19,30,00,18.18333
2018,06,26,20,00,00,17.74867
2018,06,26,20,30,00,17.28767
2018,06,26,21,00,00,16.72233
2018,06,26,21,30,00,16.078
2018,06,26,22,00,00,15.28233
2018,06,26,22,30,00,14.56133
2018,06,26,23,00,00,13.80633
2018,06,26,23,30,00,12.967
2018,06,27,00,00,00,12.316
2018,06,27,00,30,00,11.69567
2018,06,27,01,00,00,11.105
2018,06,27,01,30,00,10.556
2018,06,27,02,00,00,10.08133
2018,06,27,02,30,00,9.53333
2018,06,27,03,00,00,9.07833
2018,06,27,03,30,00,8.85067
2018,06,27,04,00,00,8.93533
2018,06,27,04,30,00,9.38133
2018,06,27,05,00,00,10.06333
2018,06,27,05,30,00,10.91933
2018,06,27,06,00,00,11.893
2018,06,27,06,30,00,12.66967
2018,06,27,07,00,00,13.65933
2018,06,27,07,30,00,14.495
2018,06,27,08,00,00,15.04
2018,06,27,08,30,00,15.987
2018,06,27,09,00,00,17.56533
2018,06,27,09,30,00,18.10867
2018,06,27,10,00,00,18.86167
2018,06,27,10,30,00,19.22233
2018,06,27,11,00,00,19.629
2018,06,27,11,30,00,19.79633
2018,06,27,12,00,00,19.85233
2018,06,27,12,30,00,20.47533
2018,06,27,13,00,00,20.711
2018,06,27,13,30,00,21.21167
2018,06,27,14,00,00,21.82333
2018,06,27,14,30,00,22.272
2018,06,27,15,00,00,22.11933
2018,06,27,15,30,00,22.01867
2018,06,27,16,00,00,21.96433
2018,06,27,16,30,00,22.11
2018,06,27,17,00,00,22.05667
2018,06,27,17,30,00,22.09533
2018,06,27,18,00,00,22.25133
2018,06,27,18,30,00,22.19833
2018,06,27,19,00,00,21.97267
2018,06,27,19,30,00,21.76
2018,06,27,20,00,00,21.26767
2018,06,27,20,30,00,20.77667
2018,06,27,21,00,00,20.10833
2018,06,27,21,30,00,18.97933
2018,06,27,22,00,00,18.40033
2018,06,27,22,30,00,17.778
2018,06,27,23,00,00,17.45967
2018,06,27,23,30,00,17.09933
2018,06,28,00,00,00,16.75267
2018,06,28,00,30,00,16.34333
2018,06,28,01,00,00,16.04667
2018,06,28,01,30,00,16.04667
2018,06,28,02,00,00,16.27133
2018,06,28,02,30,00,16.03933
2018,06,28,03,00,00,15.72133
2018,06,28,03,30,00,15.77867
2018,06,28,04,00,00,15.587
2018,06,28,04,30,00,15.17133
2018,06,28,05,00,00,15.21233
2018,06,28,05,30,00,15.25267
2018,06,28,06,00,00,15.835
2018,06,28,06,30,00,16.53767
2018,06,28,07,00,00,17.56767
2018,06,28,07,30,00,18.43833
2018,06,28,08,00,00,18.64833
2018,06,28,08,30,00,19.031
2018,06,28,09,00,00,19.73867
2018,06,28,09,30,00,20.46433
2018,06,28,10,00,00,21.15733
2018,06,28,10,30,00,21.71267
2018,06,28,11,00,00,22.17733
2018,06,28,11,30,00,22.727
2018,06,28,12,00,00,24.149
2018,06,28,12,30,00,24.726
2018,06,28,13,00,00,24.90133
2018,06,28,13,30,00,24.76533
2018,06,28,14,00,00,25.41
2018,06,28,14,30,00,25.49233
2018,06,28,15,00,00,25.64
2018,06,28,15,30,00,25.86567
2018,06,28,16,00,00,25.77433
2018,06,28,16,30,00,25.62033
2018,06,28,17,00,00,25.311
2018,06,28,17,30,00,24.89933
2018,06,28,18,00,00,24.22033
2018,06,28,18,30,00,23.76
2018,06,28,19,00,00,23.449
2018,06,28,19,30,00,23.06833
2018,06,28,20,00,00,22.497
2018,06,28,20,30,00,21.873
2018,06,28,21,00,00,20.853
2018,06,28,21,30,00,17.46633
2018,06,28,22,00,00,15.66567
2018,06,28,22,30,00,14.31
2018,06,28,23,00,00,12.70033
2018,06,28,23,30,00,11.951
2018,06,29,00,00,00,11.69733
2018,06,29,00,30,00,11.65867
2018,06,29,01,00,00,11.52
2018,06,29,01,30,00,11.43467
2018,06,29,02,00,00,11.402
2018,06,29,02,30,00,11.287
2018,06,29,03,00,00,11.162
2018,06,29,03,30,00,11.14467
2018,06,29,04,00,00,11.12733
2018,06,29,04,30,00,11.131
2018,06,29,05,00,00,10.91133
2018,06,29,05,30,00,10.65633
2018,06,29,06,00,00,10.62233
2018,06,29,06,30,00,10.64167
2018,06,29,07,00,00,10.561
2018,06,29,07,30,00,10.523
2018,06,29,08,00,00,10.56133
2018,06,29,08,30,00,10.581
2018,06,29,09,00,00,10.21533
2018,06,29,09,30,00,9.82267
2018,06,29,10,00,00,9.74567
2018,06,29,10,30,00,9.81067
2018,06,29,11,00,00,9.907
2018,06,29,11,30,00,10.5
2018,06,29,12,00,00,11.21633
2018,06,29,12,30,00,11.46233
2018,06,29,13,00,00,10.69833
2018,06,29,13,30,00,11.992
2018,06,29,14,00,00,12.02767
2018,06,29,14,30,00,11.79867
2018,06,29,15,00,00,11.57767
2018,06,29,15,30,00,11.569
2018,06,29,16,00,00,11.46233
2018,06,29,16,30,00,11.699
2018,06,29,17,00,00,11.808
2018,06,29,17,30,00,11.78467
2018,06,29,18,00,00,11.591
2018,06,29,18,30,00,11.409
2018,06,29,19,00,00,11.39833
2018,06,29,19,30,00,11.447
2018,06,29,20,00,00,11.64567
2018,06,29,20,30,00,10.83833
2018,06,29,21,00,00,8.76233
2018,06,29,21,30,00,8.74267
2018,06,29,22,00,00,8.67367
2018,06,29,22,30,00,8.87133
2018,06,29,23,00,00,9.244
2018,06,29,23,30,00,9.41967
2018,06,30,00,00,00,9.47767
2018,06,30,00,30,00,9.253
2018,06,30,01,00,00,8.73667
2018,06,30,01,30,00,8.44467
2018,06,30,02,00,00,8.19767
2018,06,30,02,30,00,8.06367
2018,06,30,03,00,00,7.92833
2018,06,30,03,30,00,7.90667
2018,06,30,04,00,00,8.075
2018,06,30,04,30,00,8.36867
2018,06,30,05,00,00,8.63233
2018,06,30,05,30,00,9.03467
2018,06,30,06,00,00,9.61267
2018,06,30,06,30,00,10.32233
2018,06,30,07,00,00,10.99433
2018,06,30,07,30,00,11.56767
2018,06,30,08,00,00,11.858
2018,06,30,08,30,00,12.15633
2018,06,30,09,00,00,12.20367
2018,06,30,09,30,00,12.79267
2018,06,30,10,00,00,12.90833
2018,06,30,10,30,00,12.47933
2018,06,30,11,00,00,13.12933
2018,06,30,11,30,00,13.53133
2018,06,30,12,00,00,13.26167
2018,06,30,12,30,00,13.78
2018,06,30,13,00,00,13.665
2018,06,30,13,30,00,13.70133
2018,06,30,14,00,00,13.76367
2018,06,30,14,30,00,13.89433
2018,06,30,15,00,00,14.23867
2018,06,30,15,30,00,13.89367
2018,06,30,16,00,00,13.91267
2018,06,30,16,30,00,13.84467
2018,06,30,17,00,00,13.98167
2018,06,30,17,30,00,13.60433
2018,06,30,18,00,00,13.94967
2018,06,30,18,30,00,14.15767
2018,06,30,19,00,00,13.81067
2018,06,30,19,30,00,13.23867
2018,06,30,20,00,00,13.15967
2018,06,30,20,30,00,12.81033
2018,06,30,21,00,00,12.338
2018,06,30,21,30,00,11.857
2018,06,30,22,00,00,11.39233
2018,06,30,22,30,00,10.74833
2018,06,30,23,00,00,10.18633
2018,06,30,23,30,00,9.901
2018,07,01,00,00,00,9.623
2018,07,01,00,30,00,9.334
2018,07,01,01,00,00,9.00067
2018,07,01,01,30,00,8.74633
2018,07,01,02,00,00,8.50367
2018,07,01,02,30,00,8.23933
2018,07,01,03,00,00,8.05
2018,07,01,03,30,00,7.849
2018,07,01,04,00,00,7.85067
2018,07,01,04,30,00,8.11633
2018,07,01,05,00,00,8.70767
2018,07,01,05,30,00,9.46633
2018,07,01,06,00,00,10.17633
2018,07,01,06,30,00,10.81833
2018,07,01,07,00,00,11.482
2018,07,01,07,30,00,12.09433
2018,07,01,08,00,00,12.60833
2018,07,01,08,30,00,12.641
2018,07,01,09,00,00,13.06633
2018,07,01,09,30,00,13.54533
2018,07,01,10,00,00,13.795
2018,07,01,10,30,00,14.21133
2018,07,01,11,00,00,14.645
2018,07,01,11,30,00,15.12867
2018,07,01,12,00,00,15.34333
2018,07,01,12,30,00,15.70733
2018,07,01,13,00,00,16.14733
2018,07,01,13,30,00,16.56167
2018,07,01,14,00,00,16.97133
2018,07,01,14,30,00,17.28867
2018,07,01,15,00,00,17.25767
2018,07,01,15,30,00,17.51833
2018,07,01,16,00,00,17.745
2018,07,01,16,30,00,17.819
2018,07,01,17,00,00,17.79467
2018,07,01,17,30,00,17.708
2018,07,01,18,00,00,17.628
2018,07,01,18,30,00,17.456
2018,07,01,19,00,00,17.17267
2018,07,01,19,30,00,16.92167
2018,07,01,20,00,00,16.569
2018,07,01,20,30,00,16.12067
2018,07,01,21,00,00,15.58433
2018,07,01,21,30,00,15.01833
2018,07,01,22,00,00,14.52233
2018,07,01,22,30,00,13.93467
2018,07,01,23,00,00,13.40867
2018,07,01,23,30,00,12.928
2018,07,02,00,00,00,12.56133
2018,07,02,00,30,00,11.93
2018,07,02,01,00,00,11.54233
2018,07,02,01,30,00,11.287
2018,07,02,02,00,00,10.84933
2018,07,02,02,30,00,10.45667
2018,07,02,03,00,00,10.12967
2018,07,02,03,30,00,9.817
2018,07,02,04,00,00,9.788
2018,07,02,04,30,00,9.95867
2018,07,02,05,00,00,10.17833
2018,07,02,05,30,00,10.53867
2018,07,02,06,00,00,10.99367
2018,07,02,06,30,00,11.565
2018,07,02,07,00,00,12.23433
2018,07,02,07,30,00,12.89333
2018,07,02,08,00,00,13.45
2018,07,02,08,30,00,14.05067
2018,07,02,09,00,00,14.49167
2018,07,02,09,30,00,14.791
2018,07,02,10,00,00,15.70267
2018,07,02,10,30,00,15.979
2018,07,02,11,00,00,15.20567
2018,07,02,11,30,00,13.99067
2018,07,02,12,00,00,13.57767
2018,07,02,12,30,00,13.925
2018,07,02,13,00,00,13.69467
2018,07,02,13,30,00,13.63533
2018,07,02,14,00,00,14.12767
2018,07,02,14,30,00,14.25133
2018,07,02,15,00,00,14.39333
2018,07,02,15,30,00,13.994
2018,07,02,16,00,00,13.94967
2018,07,02,16,30,00,14.16467
2018,07,02,17,00,00,14.17933
2018,07,02,17,30,00,14.04367
2018,07,02,18,00,00,14.00367
2018,07,02,18,30,00,13.897
2018,07,02,19,00,00,14.00433
2018,07,02,19,30,00,13.917
2018,07,02,20,00,00,13.80167
2018,07,02,20,30,00,13.87767
2018,07,02,21,00,00,13.89433
2018,07,02,21,30,00,13.86433
2018,07,02,22,00,00,13.84633
2018,07,02,22,30,00,13.66
2018,07,02,23,00,00,13.52267
2018,07,02,23,30,00,13.415
2018,07,03,00,00,00,13.338
2018,07,03,00,30,00,13.26167
2018,07,03,01,00,00,13.25233
2018,07,03,01,30,00,13.163
2018,07,03,02,00,00,13.15467
2018,07,03,02,30,00,13.122
2018,07,03,03,00,00,13.14267
2018,07,03,03,30,00,13.17267
2018,07,03,04,00,00,13.23033
2018,07,03,04,30,00,13.286
2018,07,03,05,00,00,13.32167
2018,07,03,05,30,00,13.40333
2018,07,03,06,00,00,13.45633
2018,07,03,06,30,00,13.633
2018,07,03,07,00,00,13.743
2018,07,03,07,30,00,13.865
2018,07,03,08,00,00,13.895
2018,07,03,08,30,00,14.09967
2018,07,03,09,00,00,14.30633
2018,07,03,09,30,00,14.49633
2018,07,03,10,00,00,14.55933
2018,07,03,10,30,00,14.53933
2018,07,03,11,00,00,14.46067
2018,07,03,11,30,00,14.36667
2018,07,03,12,00,00,14.188
2018,07,03,12,30,00,14.09233
2018,07,03,13,00,00,13.996
2018,07,03,13,30,00,13.889
2018,07,03,14,00,00,13.567
2018,07,03,14,30,00,12.78267
2018,07,03,15,00,00,12.28367
2018,07,03,15,30,00,12.24667
2018,07,03,16,00,00,12.316
2018,07,03,16,30,00,12.26833
2018,07,03,17,00,00,12.1
2018,07,03,17,30,00,12.065
2018,07,03,18,00,00,12.077
2018,07,03,18,30,00,12.12667
2018,07,03,19,00,00,12.103
2018,07,03,19,30,00,12.15733
2018,07,03,20,00,00,12.214
2018,07,03,20,30,00,12.241
2018,07,03,21,00,00,12.229
2018,07,03,21,30,00,12.249
2018,07,03,22,00,00,12.226
2018,07,03,22,30,00,12.21833
2018,07,03,23,00,00,12.25467
2018,07,03,23,30,00,12.18667
2018,07,04,00,00,00,12.14733
2018,07,04,00,30,00,12.16533
2018,07,04,01,00,00,12.16667
2018,07,04,01,30,00,12.14133
2018,07,04,02,00,00,12.134
2018,07,04,02,30,00,12.13167
2018,07,04,03,00,00,12.131
2018,07,04,03,30,00,12.15167
2018,07,04,04,00,00,12.10233
2018,07,04,04,30,00,12.00633
2018,07,04,05,00,00,11.922
2018,07,04,05,30,00,11.93567
2018,07,04,06,00,00,12.002
2018,07,04,06,30,00,11.99533
2018,07,04,07,00,00,12.049
2018,07,04,07,30,00,12.223
2018,07,04,08,00,00,12.35633
2018,07,04,08,30,00,12.50633
2018,07,04,09,00,00,12.67367
2018,07,04,09,30,00,12.85867
2018,07,04,10,00,00,12.99633
2018,07,04,10,30,00,13.24667
2018,07,04,11,00,00,13.096
2018,07,04,11,30,00,13.19667
2018,07,04,12,00,00,13.334
2018,07,04,12,30,00,13.76467
2018,07,04,13,00,00,13.76633
2018,07,04,13,30,00,13.95233
2018,07,04,14,00,00,14.09567
2018,07,04,14,30,00,14.21933
2018,07,04,15,00,00,15.05967
2018,07,04,15,30,00,15.35633
2018,07,04,16,00,00,14.968
2018,07,04,16,30,00,13.97967
2018,07,04,17,00,00,13.90567
2018,07,04,17,30,00,13.78833
2018,07,04,18,00,00,13.71233
2018,07,04,18,30,00,13.63767
2018,07,04,19,00,00,13.38567
2018,07,04,19,30,00,13.31867
2018,07,04,20,00,00,13.174
2018,07,04,20,30,00,13.15967
2018,07,04,21,00,00,12.953
2018,07,04,21,30,00,12.78833
2018,07,04,22,00,00,12.60333
2018,07,04,22,30,00,12.46867
2018,07,04,23,00,00,12.328
2018,07,04,23,30,00,12.19233
2018,07,05,00,00,00,12.081
2018,07,05,00,30,00,11.951
2018,07,05,01,00,00,11.916
2018,07,05,01,30,00,11.88433
2018,07,05,02,00,00,11.881
2018,07,05,02,30,00,11.75567
2018,07,05,03,00,00,11.62933
2018,07,05,03,30,00,11.50533
2018,07,05,04,00,00,11.42433
2018,07,05,04,30,00,11.256
2018,07,05,05,00,00,11.272
2018,07,05,05,30,00,11.52333
2018,07,05,06,00,00,11.719
2018,07,05,06,30,00,11.88633
2018,07,05,07,00,00,12.015
2018,07,05,07,30,00,12.22967
2018,07,05,08,00,00,12.51267
2018,07,05,08,30,00,12.99467
2018,07,05,09,00,00,13.67533
2018,07,05,09,30,00,14.15767
2018,07,05,10,00,00,14.65233
2018,07,05,10,30,00,15.959
2018,07,05,11,00,00,16.69767
2018,07,05,11,30,00,16.88933
2018,07,05,12,00,00,17.33467
2018,07,05,12,30,00,18.34567
