Year,Month,Day,Hour,Minute,Second,HYY_META.RHTd
2018,07,23,20,30,00,43.90867
2018,07,23,21,00,00,44.99633
2018,07,23,21,30,00,46.05467
2018,07,23,22,00,00,49.71067
2018,07,23,22,30,00,49.35867
2018,07,23,23,00,00,48.81267
2018,07,23,23,30,00,47.81367
2018,07,24,00,00,00,48.697
2018,07,24,00,30,00,50.23367
2018,07,24,01,00,00,53.97931
2018,07,24,01,30,00,55.84172
2018,07,24,02,00,00,57.15267
2018,07,24,02,30,00,60.893
2018,07,24,03,00,00,64.56967
2018,07,24,03,30,00,69.955
2018,07,24,04,00,00,77.335
2018,07,24,04,30,00,80.74233
2018,07,24,05,00,00,78.813
2018,07,24,05,30,00,75.94533
2018,07,24,06,00,00,72.12767
2018,07,24,06,30,00,66.80833
2018,07,24,07,00,00,63.63333
2018,07,24,07,30,00,58.61733
2018,07,24,08,00,00,56.18833
2018,07,24,08,30,00,51.93633
2018,07,24,09,00,00,46.545
2018,07,24,09,30,00,43.846
2018,07,24,10,00,00,39.83367
2018,07,24,10,30,00,38.826
2018,07,24,11,00,00,37.23533
2018,07,24,11,30,00,36.6
2018,07,24,12,00,00,34.943
2018,07,24,12,30,00,34.43767
2018,07,24,13,00,00,35.18133
2018,07,24,13,30,00,32.11433
2018,07,24,14,00,00,31.99933
2018,07,24,14,30,00,30.871
2018,07,24,15,00,00,28.51367
2018,07,24,15,30,00,30.16033
2018,07,24,16,00,00,30.628
2018,07,24,16,30,00,29.41533
2018,07,24,17,00,00,31.25167
2018,07,24,17,30,00,33.01333
2018,07,24,18,00,00,32.41667
2018,07,24,18,30,00,32.66733
2018,07,24,19,00,00,32.71067
2018,07,24,19,30,00,34.032
2018,07,24,20,00,00,35.491
2018,07,24,20,30,00,48.459
2018,07,24,21,00,00,57.26
2018,07,24,21,30,00,60.917
2018,07,24,22,00,00,64.005
2018,07,24,22,30,00,67.19933
2018,07,24,23,00,00,70.26833
2018,07,24,23,30,00,72.60067
2018,07,25,00,00,00,74.779
2018,07,25,00,30,00,77.12833
2018,07,25,01,00,00,79.51567
2018,07,25,01,30,00,81.64833
2018,07,25,02,00,00,83.67333
2018,07,25,02,30,00,84.51833
2018,07,25,03,00,00,86.38467
2018,07,25,03,30,00,88.27633
2018,07,25,04,00,00,89.48267
2018,07,25,04,30,00,89.78767
2018,07,25,05,00,00,89.20167
2018,07,25,05,30,00,87.83633
2018,07,25,06,00,00,86.16
2018,07,25,06,30,00,83
2018,07,25,07,00,00,78.72967
2018,07,25,07,30,00,72.90467
2018,07,25,08,00,00,68.24533
2018,07,25,08,30,00,65.305
2018,07,25,09,00,00,59.826
2018,07,25,09,30,00,52.89533
2018,07,25,10,00,00,54.40867
2018,07,25,10,30,00,51.998
2018,07,25,11,00,00,52.817
2018,07,25,11,30,00,48.64633
2018,07,25,12,00,00,44.99
2018,07,25,12,30,00,44.001
2018,07,25,13,00,00,43.71467
2018,07,25,13,30,00,46.20267
2018,07,25,14,00,00,41.827
2018,07,25,14,30,00,41.57633
2018,07,25,15,00,00,41.772
2018,07,25,15,30,00,39.37167
2018,07,25,16,00,00,40.64367
2018,07,25,16,30,00,40.487
2018,07,25,17,00,00,37.952
2018,07,25,17,30,00,37.32867
2018,07,25,18,00,00,37.73
2018,07,25,18,30,00,38.63667
2018,07,25,19,00,00,40.72533
2018,07,25,19,30,00,40.778
2018,07,25,20,00,00,43.47533
2018,07,25,20,30,00,49.24933
2018,07,25,21,00,00,57.52567
2018,07,25,21,30,00,61.69
2018,07,25,22,00,00,65.02667
2018,07,25,22,30,00,64.427
2018,07,25,23,00,00,62.86433
2018,07,25,23,30,00,62.497
2018,07,26,00,00,00,62.44167
2018,07,26,00,30,00,61.71
2018,07,26,01,00,00,64.696
2018,07,26,01,30,00,62.991
2018,07,26,02,00,00,58.38862
2018,07,26,02,30,00,57.91767
2018,07,26,03,00,00,63.995
2018,07,26,03,30,00,69.912
2018,07,26,04,00,00,75.43867
2018,07,26,04,30,00,71.05467
2018,07,26,05,00,00,72.57567
2018,07,26,05,30,00,73.751
2018,07,26,06,00,00,74.884
2018,07,26,06,30,00,72.93833
2018,07,26,07,00,00,67.231
2018,07,26,07,30,00,62.64167
2018,07,26,08,00,00,60.909
2018,07,26,08,30,00,57.12467
2018,07,26,09,00,00,50.92567
2018,07,26,09,30,00,47.06967
2018,07,26,10,00,00,43.62633
2018,07,26,10,30,00,43.85367
2018,07,26,11,00,00,45.143
2018,07,26,11,30,00,44.04633
2018,07,26,12,00,00,41.991
2018,07,26,12,30,00,38.57067
2018,07,26,13,00,00,39.47967
2018,07,26,13,30,00,39.53633
2018,07,26,14,00,00,36.98233
2018,07,26,14,30,00,36.49
2018,07,26,15,00,00,35.34667
2018,07,26,15,30,00,34.356
2018,07,26,16,00,00,33.71733
2018,07,26,16,30,00,33.61833
2018,07,26,17,00,00,31.52367
2018,07,26,17,30,00,31.30867
2018,07,26,18,00,00,32.40567
2018,07,26,18,30,00,33.34633
2018,07,26,19,00,00,35.35133
2018,07,26,19,30,00,36.48567
2018,07,26,20,00,00,40.74367
2018,07,26,20,30,00,47.42533
2018,07,26,21,00,00,50.412
2018,07,26,21,30,00,52.35367
2018,07,26,22,00,00,55.364
2018,07,26,22,30,00,58.078
2018,07,26,23,00,00,57.96533
2018,07,26,23,30,00,60.42367
2018,07,27,00,00,00,62.717
2018,07,27,00,30,00,64.842
2018,07,27,01,00,00,67.83567
2018,07,27,01,30,00,69.82633
2018,07,27,02,00,00,74.50533
2018,07,27,02,30,00,77.90367
2018,07,27,03,00,00,81.58167
2018,07,27,03,30,00,80.089
2018,07,27,04,00,00,78.329
2018,07,27,04,30,00,77.66467
2018,07,27,05,00,00,83.01767
2018,07,27,05,30,00,81.87767
2018,07,27,06,00,00,77.09733
2018,07,27,06,30,00,70.42833
2018,07,27,07,00,00,66.642
2018,07,27,07,30,00,65.56567
2018,07,27,08,00,00,62.93133
2018,07,27,08,30,00,57.47067
2018,07,27,09,00,00,53.076
2018,07,27,09,30,00,50.176
2018,07,27,10,00,00,47.97533
2018,07,27,10,30,00,45.74267
2018,07,27,11,00,00,43.144
2018,07,27,11,30,00,42.12933
2018,07,27,12,00,00,41.88833
2018,07,27,12,30,00,43.28633
2018,07,27,13,00,00,39.08433
2018,07,27,13,30,00,37.277
2018,07,27,14,00,00,35.12133
2018,07,27,14,30,00,34.44767
2018,07,27,15,00,00,34.08967
2018,07,27,15,30,00,35.671
2018,07,27,16,00,00,37.851
2018,07,27,16,30,00,36.52567
2018,07,27,17,00,00,43.602
2018,07,27,17,30,00,43.99
2018,07,27,18,00,00,41.82233
2018,07,27,18,30,00,42.72467
2018,07,27,19,00,00,45.613
2018,07,27,19,30,00,46.92567
2018,07,27,20,00,00,49.705
2018,07,27,20,30,00,50.675
2018,07,27,21,00,00,52.534
2018,07,27,21,30,00,54.46
2018,07,27,22,00,00,57.62733
2018,07,27,22,30,00,60.76
2018,07,27,23,00,00,64.82833
2018,07,27,23,30,00,67.80133
2018,07,28,00,00,00,69.50167
2018,07,28,00,30,00,71.42867
2018,07,28,01,00,00,73.627
2018,07,28,01,30,00,76.08767
2018,07,28,02,00,00,78.07867
2018,07,28,02,30,00,80.54533
2018,07,28,03,00,00,83.39467
2018,07,28,03,30,00,85.71633
2018,07,28,04,00,00,87.29767
2018,07,28,04,30,00,88.199
2018,07,28,05,00,00,87.86533
2018,07,28,05,30,00,86.59167
2018,07,28,06,00,00,84.65133
2018,07,28,06,30,00,81.86367
2018,07,28,07,00,00,79.187
2018,07,28,07,30,00,76.85467
2018,07,28,08,00,00,74.40667
2018,07,28,08,30,00,72.21333
2018,07,28,09,00,00,69.50333
2018,07,28,09,30,00,66.47633
2018,07,28,10,00,00,64.10133
2018,07,28,10,30,00,60.52533
2018,07,28,11,00,00,55.34067
2018,07,28,11,30,00,54.118
2018,07,28,12,00,00,54.67467
2018,07,28,12,30,00,54.285
2018,07,28,13,00,00,54.97
2018,07,28,13,30,00,51.558
2018,07,28,14,00,00,52.32933
2018,07,28,14,30,00,53.56667
2018,07,28,15,00,00,54.22667
2018,07,28,15,30,00,55.554
2018,07,28,16,00,00,58.60733
2018,07,28,16,30,00,59.58733
2018,07,28,17,00,00,61.60667
2018,07,28,17,30,00,63.922
2018,07,28,18,00,00,64.57167
2018,07,28,18,30,00,64.96567
2018,07,28,19,00,00,67.314
2018,07,28,19,30,00,68.89867
2018,07,28,20,00,00,71.244
2018,07,28,20,30,00,74.47733
2018,07,28,21,00,00,77.41433
2018,07,28,21,30,00,79.76833
2018,07,28,22,00,00,82.072
2018,07,28,22,30,00,84.29667
2018,07,28,23,00,00,85.944
2018,07,28,23,30,00,87.199
2018,07,29,00,00,00,87.63967
2018,07,29,00,30,00,87.671
2018,07,29,01,00,00,87.35633
2018,07,29,01,30,00,86.336
2018,07,29,02,00,00,85.092
2018,07,29,02,30,00,83.479
2018,07,29,03,00,00,82.00067
2018,07,29,03,30,00,81.88333
2018,07,29,04,00,00,81.84533
2018,07,29,04,30,00,81.58833
2018,07,29,05,00,00,81.76767
2018,07,29,05,30,00,81.214
2018,07,29,06,00,00,80.57433
2018,07,29,06,30,00,78.343
2018,07,29,07,00,00,75.855
2018,07,29,07,30,00,74.20533
2018,07,29,08,00,00,71.16167
2018,07,29,08,30,00,70.42333
2018,07,29,09,00,00,69.075
2018,07,29,09,30,00,65.56067
2018,07,29,10,00,00,62.46067
2018,07,29,10,30,00,63.537
2018,07,29,11,00,00,61.662
2018,07,29,11,30,00,59.09833
2018,07,29,12,00,00,56.36133
2018,07,29,12,30,00,56.99033
2018,07,29,13,00,00,55.07233
2018,07,29,13,30,00,53.56533
2018,07,29,14,00,00,52.796
2018,07,29,14,30,00,52.80533
2018,07,29,15,00,00,51.619
2018,07,29,15,30,00,51.24333
2018,07,29,16,00,00,51.01267
2018,07,29,16,30,00,50.48367
2018,07,29,17,00,00,49.88833
2018,07,29,17,30,00,49.76633
2018,07,29,18,00,00,50.86667
2018,07,29,18,30,00,53.584
2018,07,29,19,00,00,57.864
2018,07,29,19,30,00,62.20967
2018,07,29,20,00,00,64.41533
2018,07,29,20,30,00,66.813
2018,07,29,21,00,00,69.104
2018,07,29,21,30,00,71.447
2018,07,29,22,00,00,72.818
2018,07,29,22,30,00,74.59133
2018,07,29,23,00,00,74.828
2018,07,29,23,30,00,74.29267
2018,07,30,00,00,00,75.28933
2018,07,30,00,30,00,76.65367
2018,07,30,01,00,00,78.04267
2018,07,30,01,30,00,79.00733
2018,07,30,02,00,00,80.46633
2018,07,30,02,30,00,82.21433
2018,07,30,03,00,00,84.023
2018,07,30,03,30,00,85.28933
2018,07,30,04,00,00,86.88333
2018,07,30,04,30,00,88.03733
2018,07,30,05,00,00,87.80233
2018,07,30,05,30,00,86.879
2018,07,30,06,00,00,85.071
2018,07,30,06,30,00,82.691
2018,07,30,07,00,00,81.04433
2018,07,30,07,30,00,78.732
2018,07,30,08,00,00,75.26233
2018,07,30,08,30,00,70.93867
2018,07,30,09,00,00,66.083
2018,07,30,09,30,00,64.15767
2018,07,30,10,00,00,62.059
2018,07,30,10,30,00,59.252
2018,07,30,11,00,00,57.88233
2018,07,30,11,30,00,58.01233
2018,07,30,12,00,00,55.553
2018,07,30,12,30,00,54.11967
2018,07,30,13,00,00,52.441
2018,07,30,13,30,00,51.47633
2018,07,30,14,00,00,48.80167
2018,07,30,14,30,00,47.63233
2018,07,30,15,00,00,49.815
2018,07,30,15,30,00,48.08067
2018,07,30,16,00,00,46.985
2018,07,30,16,30,00,44.946
2018,07,30,17,00,00,44.99167
2018,07,30,17,30,00,44.95267
2018,07,30,18,00,00,45.402
2018,07,30,18,30,00,45.664
2018,07,30,19,00,00,45.26267
2018,07,30,19,30,00,44.95333
2018,07,30,20,00,00,45.76067
2018,07,30,20,30,00,47.17467
2018,07,30,21,00,00,47.96367
2018,07,30,21,30,00,49.342
2018,07,30,22,00,00,49.17333
2018,07,30,22,30,00,51.537
2018,07,30,23,00,00,53.09833
2018,07,30,23,30,00,55.29667
2018,07,31,00,00,00,55.697
2018,07,31,00,30,00,58.15133
2018,07,31,01,00,00,55.31633
2018,07,31,01,30,00,56.48167
2018,07,31,02,00,00,57.28933
2018,07,31,02,30,00,58.951
2018,07,31,03,00,00,59.97967
2018,07,31,03,30,00,61.91767
2018,07,31,04,00,00,63.57133
2018,07,31,04,30,00,65.19767
2018,07,31,05,00,00,66.707
2018,07,31,05,30,00,67.36933
2018,07,31,06,00,00,67.30367
2018,07,31,06,30,00,66.287
2018,07,31,07,00,00,65.68767
2018,07,31,07,30,00,65.221
2018,07,31,08,00,00,63.998
2018,07,31,08,30,00,62.67533
2018,07,31,09,00,00,62.99767
2018,07,31,09,30,00,61.67033
2018,07,31,10,00,00,59.27833
2018,07,31,10,30,00,57.501
2018,07,31,11,00,00,56.92533
2018,07,31,11,30,00,56.77267
2018,07,31,12,00,00,55.00167
2018,07,31,12,30,00,53.51267
2018,07,31,13,00,00,49.69233
2018,07,31,13,30,00,46.185
2018,07,31,14,00,00,42.93667
2018,07,31,14,30,00,40.22567
2018,07,31,15,00,00,38.88133
2018,07,31,15,30,00,36.65433
2018,07,31,16,00,00,34.64767
2018,07,31,16,30,00,33.13067
2018,07,31,17,00,00,36.49667
2018,07,31,17,30,00,38.554
2018,07,31,18,00,00,52.85929
2018,07,31,18,30,00,61.00333
2018,07,31,19,00,00,62.691
2018,07,31,19,30,00,64.36667
2018,07,31,20,00,00,66.21967
2018,07,31,20,30,00,65.22
2018,07,31,21,00,00,67.01433
2018,07,31,21,30,00,68.99167
2018,07,31,22,00,00,70.335
2018,07,31,22,30,00,70.843
2018,07,31,23,00,00,68.41267
2018,07,31,23,30,00,68.01333
2018,08,01,00,00,00,70.33967
2018,08,01,00,30,00,71.55667
2018,08,01,01,00,00,72.25233
2018,08,01,01,30,00,73.29967
2018,08,01,02,00,00,74.48133
2018,08,01,02,30,00,75.61333
2018,08,01,03,00,00,77.01567
2018,08,01,03,30,00,78.07167
2018,08,01,04,00,00,78.375
2018,08,01,04,30,00,78.44067
2018,08,01,05,00,00,79.54267
2018,08,01,05,30,00,76.54267
2018,08,01,06,00,00,73.876
2018,08,01,06,30,00,71.184
2018,08,01,07,00,00,68.96267
2018,08,01,07,30,00,67.932
2018,08,01,08,00,00,65.269
2018,08,01,08,30,00,62.76967
2018,08,01,09,00,00,59.428
2018,08,01,09,30,00,57.535
2018,08,01,10,00,00,54.68933
2018,08,01,10,30,00,53.39667
2018,08,01,11,00,00,51.292
2018,08,01,11,30,00,49.26567
2018,08,01,12,00,00,48.392
2018,08,01,12,30,00,48.729
2018,08,01,13,00,00,47.31967
2018,08,01,13,30,00,44.21533
2018,08,01,14,00,00,46.24967
2018,08,01,14,30,00,44.84433
2018,08,01,15,00,00,44.731
2018,08,01,15,30,00,45.554
2018,08,01,16,00,00,45.77833
2018,08,01,16,30,00,43.51833
2018,08,01,17,00,00,43.685
2018,08,01,17,30,00,42.91
2018,08,01,18,00,00,44.84133
2018,08,01,18,30,00,47.51833
2018,08,01,19,00,00,50.193
2018,08,01,19,30,00,52.47967
2018,08,01,20,00,00,53.21433
2018,08,01,20,30,00,54.66967
2018,08,01,21,00,00,55.698
2018,08,01,21,30,00,58.45933
2018,08,01,22,00,00,61.93033
2018,08,01,22,30,00,65.06867
2018,08,01,23,00,00,68.05633
2018,08,01,23,30,00,70.50233
2018,08,02,00,00,00,71.40733
2018,08,02,00,30,00,72.45
2018,08,02,01,00,00,74.417
2018,08,02,01,30,00,78.02667
2018,08,02,02,00,00,79.44633
2018,08,02,02,30,00,80.24633
2018,08,02,03,00,00,81.279
2018,08,02,03,30,00,84.58133
2018,08,02,04,00,00,86.596
2018,08,02,04,30,00,86.9
2018,08,02,05,00,00,85.63967
2018,08,02,05,30,00,86.75267
2018,08,02,06,00,00,85.88333
2018,08,02,06,30,00,84.881
2018,08,02,07,00,00,78.90733
2018,08,02,07,30,00,70.001
2018,08,02,08,00,00,64.274
2018,08,02,08,30,00,57.60533
2018,08,02,09,00,00,55.74733
2018,08,02,09,30,00,55.507
2018,08,02,10,00,00,54.80667
2018,08,02,10,30,00,49.67133
2018,08,02,11,00,00,49.779
2018,08,02,11,30,00,51.60733
2018,08,02,12,00,00,48.54567
2018,08,02,12,30,00,49.46667
2018,08,02,13,00,00,48.4
2018,08,02,13,30,00,45.89267
2018,08,02,14,00,00,46.882
2018,08,02,14,30,00,49.56833
2018,08,02,15,00,00,43.22767
2018,08,02,15,30,00,44.72633
2018,08,02,16,00,00,50.80467
2018,08,02,16,30,00,59.87138
2018,08,02,17,00,00,66.53933
2018,08,02,17,30,00,83.70958
2018,08,02,18,00,00,88.08862
2018,08,02,18,30,00,92.283
2018,08,02,19,00,00,87.53233
2018,08,02,19,30,00,87.56933
2018,08,02,20,00,00,90.715
2018,08,02,20,30,00,91.34133
2018,08,02,21,00,00,89.10276
2018,08,02,21,30,00,92.57033
2018,08,02,22,00,00,93.927
2018,08,02,22,30,00,93.46567
2018,08,02,23,00,00,92.10367
2018,08,02,23,30,00,88.19533
2018,08,03,00,00,00,85.68133
2018,08,03,00,30,00,82.71733
2018,08,03,01,00,00,82.12167
2018,08,03,01,30,00,86.90867
2018,08,03,02,00,00,93.15567
2018,08,03,02,30,00,91.28533
2018,08,03,03,00,00,91.063
2018,08,03,03,30,00,93.23567
2018,08,03,04,00,00,96.667
2018,08,03,04,30,00,95.00767
2018,08,03,05,00,00,94.52533
2018,08,03,05,30,00,95.09267
2018,08,03,06,00,00,95.54133
2018,08,03,06,30,00,94.537
2018,08,03,07,00,00,92.60133
2018,08,03,07,30,00,89.53033
2018,08,03,08,00,00,86.46533
2018,08,03,08,30,00,84.57267
2018,08,03,09,00,00,81.25833
2018,08,03,09,30,00,77.378
2018,08,03,10,00,00,72.76567
2018,08,03,10,30,00,71.739
2018,08,03,11,00,00,64.90933
2018,08,03,11,30,00,62.05767
2018,08,03,12,00,00,56.388
2018,08,03,12,30,00,49.397
2018,08,03,13,00,00,44.669
2018,08,03,13,30,00,44.88133
2018,08,03,14,00,00,42.06233
2018,08,03,14,30,00,42.05867
2018,08,03,15,00,00,41.81567
2018,08,03,15,30,00,38.03
2018,08,03,16,00,00,38.20967
2018,08,03,16,30,00,45.06067
2018,08,03,17,00,00,49.415
2018,08,03,17,30,00,52.77933
2018,08,03,18,00,00,53.73933
2018,08,03,18,30,00,59.12133
2018,08,03,19,00,00,65.20167
2018,08,03,19,30,00,68.166
2018,08,03,20,00,00,70.68367
2018,08,03,20,30,00,72.78033
2018,08,03,21,00,00,74.32167
2018,08,03,21,30,00,75.232
2018,08,03,22,00,00,76.075
2018,08,03,22,30,00,77.51167
2018,08,03,23,00,00,79.07733
2018,08,03,23,30,00,80.80867
2018,08,04,00,00,00,82.37467
2018,08,04,00,30,00,83.72633
2018,08,04,01,00,00,84.71533
2018,08,04,01,30,00,84.86733
2018,08,04,02,00,00,85.81933
2018,08,04,02,30,00,87.48533
2018,08,04,03,00,00,89.15433
2018,08,04,03,30,00,90.39
2018,08,04,04,00,00,92.26833
2018,08,04,04,30,00,92.58767
2018,08,04,05,00,00,92.41667
2018,08,04,05,30,00,90.83567
2018,08,04,06,00,00,89.31567
2018,08,04,06,30,00,88.16833
2018,08,04,07,00,00,86.18967
2018,08,04,07,30,00,83.185
2018,08,04,08,00,00,78.36667
2018,08,04,08,30,00,76.12
2018,08,04,09,00,00,71.64267
2018,08,04,09,30,00,66.31833
2018,08,04,10,00,00,62.66333
2018,08,04,10,30,00,58.03333
2018,08,04,11,00,00,52.96133
2018,08,04,11,30,00,49.444
2018,08,04,12,00,00,50.24333
2018,08,04,12,30,00,47.78333
2018,08,04,13,00,00,43.15867
2018,08,04,13,30,00,42.10533
2018,08,04,14,00,00,41.76433
2018,08,04,14,30,00,40.038
2018,08,04,15,00,00,43.00233
2018,08,04,15,30,00,46.36333
2018,08,04,16,00,00,54.09733
2018,08,04,16,30,00,64.226
2018,08,04,17,00,00,66.21533
2018,08,04,17,30,00,68.22233
2018,08,04,18,00,00,68.137
2018,08,04,18,30,00,68.561
2018,08,04,19,00,00,69.97633
2018,08,04,19,30,00,70.41133
2018,08,04,20,00,00,67.10633
2018,08,04,20,30,00,67.09233
2018,08,04,21,00,00,75.871
2018,08,04,21,30,00,79.778
2018,08,04,22,00,00,81.37867
2018,08,04,22,30,00,84.644
2018,08,04,23,00,00,85.29067
2018,08,04,23,30,00,83.71133
2018,08,05,00,00,00,85.75533
2018,08,05,00,30,00,86.248
2018,08,05,01,00,00,89.10833
2018,08,05,01,30,00,91.25733
2018,08,05,02,00,00,91.402
2018,08,05,02,30,00,91.881
2018,08,05,03,00,00,92.175
2018,08,05,03,30,00,92.81833
2018,08,05,04,00,00,92.18
2018,08,05,04,30,00,94.399
2018,08,05,05,00,00,93.43467
2018,08,05,05,30,00,92.738
2018,08,05,06,00,00,88.77833
2018,08,05,06,30,00,86.61967
2018,08,05,07,00,00,87.227
2018,08,05,07,30,00,84.08267
2018,08,05,08,00,00,71.22897
2018,08,05,08,30,00,65.112
2018,08,05,09,00,00,62.615
2018,08,05,09,30,00,62.544
2018,08,05,10,00,00,57.67897
2018,08,05,10,30,00,52.18267
2018,08,05,11,00,00,52.76067
2018,08,05,11,30,00,51.02533
2018,08,05,12,00,00,45.72767
2018,08,05,12,30,00,47.57517
2018,08,05,13,00,00,56.78433
2018,08,05,13,30,00,57.566
2018,08,05,14,00,00,56.33233
2018,08,05,14,30,00,54.459
2018,08,05,15,00,00,61.0472
2018,08,05,15,30,00,58.54517
2018,08,05,16,00,00,64.49259
2018,08,05,16,30,00,62.17033
2018,08,05,17,00,00,45.48962
2018,08,05,17,30,00,41.29233
2018,08,05,18,00,00,44.32767
2018,08,05,18,30,00,51.54767
2018,08,05,19,00,00,68.56417
2018,08,05,19,30,00,67.3264
2018,08,05,20,00,00,72.552
2018,08,05,20,30,00,74.141
2018,08,05,21,00,00,75.29
2018,08,05,21,30,00,72.59867
2018,08,05,22,00,00,74.05733
2018,08,05,22,30,00,74.50067
2018,08,05,23,00,00,77.00233
2018,08,05,23,30,00,78.43367
2018,08,06,00,00,00,81.36033
2018,08,06,00,30,00,82.76533
2018,08,06,01,00,00,85.71233
2018,08,06,01,30,00,88.11333
2018,08,06,02,00,00,89.4
2018,08,06,02,30,00,89.82833
2018,08,06,03,00,00,90.366
2018,08,06,03,30,00,89.25467
2018,08,06,04,00,00,90.02367
2018,08,06,04,30,00,89.98267
2018,08,06,05,00,00,89.04833
2018,08,06,05,30,00,84.852
2018,08,06,06,00,00,78.16033
2018,08,06,06,30,00,73.596
2018,08,06,07,00,00,69.981
2018,08,06,07,30,00,70.02367
2018,08,06,08,00,00,66.71167
2018,08,06,08,30,00,63.199
2018,08,06,09,00,00,60.77333
2018,08,06,09,30,00,66.52724
2018,08,06,10,00,00,64.858
2018,08,06,10,30,00,67.07034
2018,08,06,11,00,00,63.96867
2018,08,06,11,30,00,59.718
2018,08,06,12,00,00,55.46167
2018,08,06,12,30,00,57.66967
2018,08,06,13,00,00,74.20828
2018,08,06,13,30,00,77.55667
2018,08,06,14,00,00,78.851
2018,08,06,14,30,00,72.93333
2018,08,06,15,00,00,72.94433
2018,08,06,15,30,00,75.175
2018,08,06,16,00,00,74.29967
2018,08,06,16,30,00,74.81467
2018,08,06,17,00,00,75.59267
2018,08,06,17,30,00,70.89833
2018,08,06,18,00,00,76.45633
2018,08,06,18,30,00,78.836
2018,08,06,19,00,00,78.35
2018,08,06,19,30,00,75.252
2018,08,06,20,00,00,75.15533
2018,08,06,20,30,00,79.2
2018,08,06,21,00,00,80.99267
2018,08,06,21,30,00,82.973
2018,08,06,22,00,00,85.18633
2018,08,06,22,30,00,87.72633
2018,08,06,23,00,00,86.97967
2018,08,06,23,30,00,84.34967
2018,08,07,00,00,00,82.59967
2018,08,07,00,30,00,84.274
2018,08,07,01,00,00,85.391
2018,08,07,01,30,00,86.89133
2018,08,07,02,00,00,88.10933
2018,08,07,02,30,00,88.149
2018,08,07,03,00,00,87.951
2018,08,07,03,30,00,89.493
2018,08,07,04,00,00,90.49767
2018,08,07,04,30,00,91.67233
2018,08,07,05,00,00,91.078
2018,08,07,05,30,00,89.23933
2018,08,07,06,00,00,89.316
2018,08,07,06,30,00,88.77833
2018,08,07,07,00,00,88.487
2018,08,07,07,30,00,81.572
2018,08,07,08,00,00,68.66333
2018,08,07,08,30,00,64.42733
2018,08,07,09,00,00,59.10267
2018,08,07,09,30,00,57.62867
2018,08,07,10,00,00,54.73533
2018,08,07,10,30,00,53.07533
2018,08,07,11,00,00,51.94033
2018,08,07,11,30,00,52.092
2018,08,07,12,00,00,51.57867
2018,08,07,12,30,00,49.84133
2018,08,07,13,00,00,47.01033
2018,08,07,13,30,00,42.82467
2018,08,07,14,00,00,43.894
2018,08,07,14,30,00,43.50933
2018,08,07,15,00,00,41.94267
2018,08,07,15,30,00,39.909
2018,08,07,16,00,00,40.59033
2018,08,07,16,30,00,38.561
2018,08,07,17,00,00,37.33267
2018,08,07,17,30,00,38.61367
2018,08,07,18,00,00,40.24933
2018,08,07,18,30,00,41.969
2018,08,07,19,00,00,41.42767
2018,08,07,19,30,00,44.91833
2018,08,07,20,00,00,48.79133
2018,08,07,20,30,00,51.19967
2018,08,07,21,00,00,50.64333
2018,08,07,21,30,00,50.81867
2018,08,07,22,00,00,52.626
2018,08,07,22,30,00,57.07433
2018,08,07,23,00,00,60.262
2018,08,07,23,30,00,62.091
2018,08,08,00,00,00,62.211
2018,08,08,00,30,00,63.37533
2018,08,08,01,00,00,65.23467
2018,08,08,01,30,00,64.34433
2018,08,08,02,00,00,65.42667
2018,08,08,02,30,00,72.222
2018,08,08,03,00,00,72.427
2018,08,08,03,30,00,69.86967
2018,08,08,04,00,00,74.2031
2018,08,08,04,30,00,74.106
2018,08,08,05,00,00,70.56167
2018,08,08,05,30,00,69.96867
2018,08,08,06,00,00,68.03367
2018,08,08,06,30,00,67.53233
2018,08,08,07,00,00,68.23
2018,08,08,07,30,00,66.71833
2018,08,08,08,00,00,67.37167
2018,08,08,08,30,00,66.89467
2018,08,08,09,00,00,63.419
2018,08,08,09,30,00,57.42633
2018,08,08,10,00,00,54.368
2018,08,08,10,30,00,54.55267
2018,08,08,11,00,00,55.477
2018,08,08,11,30,00,57.28033
2018,08,08,12,00,00,52.927
2018,08,08,12,30,00,47.60138
2018,08,08,13,00,00,46.16931
2018,08,08,13,30,00,44.511
2018,08,08,14,00,00,43.43733
2018,08,08,14,30,00,44.39333
2018,08,08,15,00,00,44.82833
2018,08,08,15,30,00,42.037
2018,08,08,16,00,00,43.72667
2018,08,08,16,30,00,44.89433
2018,08,08,17,00,00,43.407
2018,08,08,17,30,00,43.80367
2018,08,08,18,00,00,45.83333
2018,08,08,18,30,00,46.978
2018,08,08,19,00,00,48.56
2018,08,08,19,30,00,49.06867
2018,08,08,20,00,00,52.116
2018,08,08,20,30,00,55.21833
2018,08,08,21,00,00,55.84467
2018,08,08,21,30,00,57.62533
2018,08,08,22,00,00,59.42267
2018,08,08,22,30,00,60.996
2018,08,08,23,00,00,62.91833
2018,08,08,23,30,00,65.06967
2018,08,09,00,00,00,66.949
2018,08,09,00,30,00,69.06167
2018,08,09,01,00,00,71.66667
2018,08,09,01,30,00,74.58433
2018,08,09,02,00,00,76.79467
2018,08,09,02,30,00,76.55533
2018,08,09,03,00,00,76.15133
2018,08,09,03,30,00,77.574
2018,08,09,04,00,00,78.59467
2018,08,09,04,30,00,78.617
2018,08,09,05,00,00,77.98467
2018,08,09,05,30,00,75.51767
2018,08,09,06,00,00,72.009
2018,08,09,06,30,00,68.60833
2018,08,09,07,00,00,64.61833
