Year,Month,Day,Hour,Minute,Second,HYY_META.WSU336
2018,03,10,17,00,00,2.029
2018,03,10,17,30,00,2.65467
2018,03,10,18,00,00,2.60767
2018,03,10,18,30,00,2.876
2018,03,10,19,00,00,2.38033
2018,03,10,19,30,00,2.54933
2018,03,10,20,00,00,2.24267
2018,03,10,20,30,00,1.91433
2018,03,10,21,00,00,2.41033
2018,03,10,21,30,00,2.632
2018,03,10,22,00,00,2.12
2018,03,10,22,30,00,1.69467
2018,03,10,23,00,00,1.58533
2018,03,10,23,30,00,1.56167
2018,03,11,00,00,00,1.44567
2018,03,11,00,30,00,1.46933
2018,03,11,01,00,00,1.16933
2018,03,11,01,30,00,1.107
2018,03,11,02,00,00,1.27033
2018,03,11,02,30,00,1.482
2018,03,11,03,00,00,1.22733
2018,03,11,03,30,00,1.22767
2018,03,11,04,00,00,1.07967
2018,03,11,04,30,00,1.34467
2018,03,11,05,00,00,1.22867
2018,03,11,05,30,00,1.21667
2018,03,11,06,00,00,1.09867
2018,03,11,06,30,00,1.318
2018,03,11,07,00,00,1.23033
2018,03,11,07,30,00,1.22667
2018,03,11,08,00,00,1.04433
2018,03,11,08,30,00,1.12067
2018,03,11,09,00,00,1.06167
2018,03,11,09,30,00,1.04433
2018,03,11,10,00,00,1.328
2018,03,11,10,30,00,1.23667
2018,03,11,11,00,00,1.28467
2018,03,11,11,30,00,1.61767
2018,03,11,12,00,00,2.02533
2018,03,11,12,30,00,1.60267
2018,03,11,13,00,00,1.77267
2018,03,11,13,30,00,1.44133
2018,03,11,14,00,00,1.267
2018,03,11,14,30,00,1.193
2018,03,11,15,00,00,1.22967
2018,03,11,15,30,00,1.01767
2018,03,11,16,00,00,1.068
2018,03,11,16,30,00,1.233
2018,03,11,17,00,00,1.143
2018,03,11,17,30,00,0.95967
2018,03,11,18,00,00,0.84833
2018,03,11,18,30,00,0.83533
2018,03,11,19,00,00,1.034
2018,03,11,19,30,00,1.159
2018,03,11,20,00,00,0.90633
2018,03,11,20,30,00,0.963
2018,03,11,21,00,00,0.97667
2018,03,11,21,30,00,1.07733
2018,03,11,22,00,00,0.91167
2018,03,11,22,30,00,0.872
2018,03,11,23,00,00,1.72533
2018,03,11,23,30,00,1.67033
2018,03,12,00,00,00,1.323
2018,03,12,00,30,00,0.863
2018,03,12,01,00,00,0.78467
2018,03,12,01,30,00,1.18733
2018,03,12,02,00,00,0.941
2018,03,12,02,30,00,1.20133
2018,03,12,03,00,00,1.957
2018,03,12,03,30,00,1.48667
2018,03,12,04,00,00,1.78233
2018,03,12,04,30,00,1.916
2018,03,12,05,00,00,2.312
2018,03,12,05,30,00,2.48467
2018,03,12,06,00,00,2.61967
2018,03,12,06,30,00,3.29067
2018,03,12,07,00,00,3.13633
2018,03,12,07,30,00,3.94733
2018,03,12,08,00,00,3.75667
2018,03,12,08,30,00,3.682
2018,03,12,09,00,00,3.71467
2018,03,12,09,30,00,4.092
2018,03,12,10,00,00,3.91567
2018,03,12,10,30,00,4.08067
2018,03,12,11,00,00,3.72667
2018,03,12,11,30,00,3.29633
2018,03,12,12,00,00,3.63
2018,03,12,12,30,00,4.59933
2018,03,12,13,00,00,4.49367
2018,03,12,13,30,00,4.63433
2018,03,12,14,00,00,5.52767
2018,03,12,14,30,00,5.797
2018,03,12,15,00,00,5.20067
2018,03,12,15,30,00,5.39267
2018,03,12,16,00,00,4.67767
2018,03,12,16,30,00,4.87967
2018,03,12,17,00,00,5.685
2018,03,12,17,30,00,5.42267
2018,03,12,18,00,00,6.10167
2018,03,12,18,30,00,5.72133
2018,03,12,19,00,00,6.42633
2018,03,12,19,30,00,5.592
2018,03,12,20,00,00,5.45367
2018,03,12,20,30,00,4.94367
2018,03,12,21,00,00,4.814
2018,03,12,21,30,00,4.329
2018,03,12,22,00,00,3.96667
2018,03,12,22,30,00,3.96367
2018,03,12,23,00,00,3.92867
2018,03,12,23,30,00,3.77867
2018,03,13,00,00,00,3.38967
2018,03,13,00,30,00,3.32267
2018,03,13,01,00,00,2.91
2018,03,13,01,30,00,2.962
2018,03,13,02,00,00,3.073
2018,03,13,02,30,00,3.16633
2018,03,13,03,00,00,2.775
2018,03,13,03,30,00,2.87933
2018,03,13,04,00,00,2.584
2018,03,13,04,30,00,2.21967
2018,03,13,05,00,00,1.954
2018,03,13,05,30,00,1.97333
2018,03,13,06,00,00,2.07767
2018,03,13,06,30,00,1.96433
2018,03,13,07,00,00,2.324
2018,03,13,07,30,00,1.98533
2018,03,13,08,00,00,1.91933
2018,03,13,08,30,00,1.57633
2018,03,13,09,00,00,1.376
2018,03,13,09,30,00,1.27367
2018,03,13,10,00,00,1.19833
2018,03,13,10,30,00,1.20167
2018,03,13,11,00,00,1.333
2018,03,13,11,30,00,1.06667
2018,03,13,12,00,00,1.327
2018,03,13,12,30,00,1.302
2018,03,13,13,00,00,1.26133
2018,03,13,13,30,00,1.83133
2018,03,13,14,00,00,1.84
2018,03,13,14,30,00,2.045
2018,03,13,15,00,00,2.08367
2018,03,13,15,30,00,2.05433
2018,03,13,16,00,00,2.31833
2018,03,13,16,30,00,2.36667
2018,03,13,17,00,00,2.62333
2018,03,13,17,30,00,2.96433
2018,03,13,18,00,00,3.431
2018,03,13,18,30,00,3.50967
2018,03,13,19,00,00,4.07233
2018,03,13,19,30,00,3.86533
2018,03,13,20,00,00,3.62867
2018,03,13,20,30,00,3.82567
2018,03,13,21,00,00,3.397
2018,03,13,21,30,00,3.85633
2018,03,13,22,00,00,4.10233
2018,03,13,22,30,00,3.934
2018,03,13,23,00,00,3.734
2018,03,13,23,30,00,4.00267
2018,03,14,00,00,00,4.32867
2018,03,14,00,30,00,4.42467
2018,03,14,01,00,00,4.97233
2018,03,14,01,30,00,4.71333
2018,03,14,02,00,00,5.12233
2018,03,14,02,30,00,4.741
2018,03,14,03,00,00,5.24733
2018,03,14,03,30,00,5.02267
2018,03,14,04,00,00,4.68233
2018,03,14,04,30,00,5.07133
2018,03,14,05,00,00,4.493
2018,03,14,05,30,00,4.15067
2018,03,14,06,00,00,5.179
2018,03,14,06,30,00,4.143
2018,03,14,07,00,00,4.63533
2018,03,14,07,30,00,4.696
2018,03,14,08,00,00,5.178
2018,03,14,08,30,00,5.37567
2018,03,14,09,00,00,5.00167
2018,03,14,09,30,00,5.02233
2018,03,14,10,00,00,5.589
2018,03,14,10,30,00,6.11733
2018,03,14,11,00,00,6.50833
2018,03,14,11,30,00,4.816
2018,03,14,12,00,00,4.597
2018,03,14,12,30,00,4.74033
2018,03,14,13,00,00,4.98
2018,03,14,13,30,00,5.546
2018,03,14,14,00,00,6.183
2018,03,14,14,30,00,5.141
2018,03,14,15,00,00,4.891
2018,03,14,15,30,00,4.705
2018,03,14,16,00,00,4.57067
2018,03,14,16,30,00,4.953
2018,03,14,17,00,00,5.00967
2018,03,14,17,30,00,4.30567
2018,03,14,18,00,00,3.85167
2018,03,14,18,30,00,3.83033
2018,03,14,19,00,00,3.80133
2018,03,14,19,30,00,3.521
2018,03,14,20,00,00,3.615
2018,03,14,20,30,00,3.48433
2018,03,14,21,00,00,3.70567
2018,03,14,21,30,00,3.64933
2018,03,14,22,00,00,3.72
2018,03,14,22,30,00,3.77567
2018,03,14,23,00,00,3.87933
2018,03,14,23,30,00,3.73633
2018,03,15,00,00,00,3.882
2018,03,15,00,30,00,3.951
2018,03,15,01,00,00,4.08567
2018,03,15,01,30,00,4.11467
2018,03,15,02,00,00,4.13467
2018,03,15,02,30,00,3.967
2018,03,15,03,00,00,3.57467
2018,03,15,03,30,00,3.41667
2018,03,15,04,00,00,3.776
2018,03,15,04,30,00,4.04867
2018,03,15,05,00,00,4.13133
2018,03,15,05,30,00,4.14733
2018,03,15,06,00,00,4.49667
2018,03,15,06,30,00,4.426
2018,03,15,07,00,00,3.93233
2018,03,15,07,30,00,3.70833
2018,03,15,08,00,00,3.94367
2018,03,15,08,30,00,3.72467
2018,03,15,09,00,00,3.516
2018,03,15,09,30,00,3.33433
2018,03,15,10,00,00,3.80167
2018,03,15,10,30,00,3.65467
2018,03,15,11,00,00,4.09967
2018,03,15,11,30,00,3.751
2018,03,15,12,00,00,3.88367
2018,03,15,12,30,00,3.486
2018,03,15,13,00,00,4.265
2018,03,15,13,30,00,5.21067
2018,03,15,14,00,00,4.53667
2018,03,15,14,30,00,3.754
2018,03,15,15,00,00,3.65367
2018,03,15,15,30,00,3.20767
2018,03,15,16,00,00,2.86233
2018,03,15,16,30,00,2.39367
2018,03,15,17,00,00,2.58467
2018,03,15,17,30,00,2.73433
2018,03,15,18,00,00,3.16833
2018,03,15,18,30,00,3.51533
2018,03,15,19,00,00,3.58867
2018,03,15,19,30,00,3.77733
2018,03,15,20,00,00,3.92167
2018,03,15,20,30,00,4.07767
2018,03,15,21,00,00,4.06567
2018,03,15,21,30,00,3.892
2018,03,15,22,00,00,4.00367
2018,03,15,22,30,00,3.79133
2018,03,15,23,00,00,3.90833
2018,03,15,23,30,00,3.775
2018,03,16,00,00,00,3.50267
2018,03,16,00,30,00,3.68167
2018,03,16,01,00,00,3.754
2018,03,16,01,30,00,3.78533
2018,03,16,02,00,00,3.90467
2018,03,16,02,30,00,3.89933
2018,03,16,03,00,00,3.67967
2018,03,16,03,30,00,4.036
2018,03,16,04,00,00,3.61233
2018,03,16,04,30,00,3.782
2018,03,16,05,00,00,3.976
2018,03,16,05,30,00,3.663
2018,03,16,06,00,00,3.80067
2018,03,16,06,30,00,3.94033
2018,03,16,07,00,00,4.11333
2018,03,16,07,30,00,3.52133
2018,03,16,08,00,00,3.60867
2018,03,16,08,30,00,3.46133
2018,03,16,09,00,00,2.61433
2018,03,16,09,30,00,3.415
2018,03,16,10,00,00,2.77433
2018,03,16,10,30,00,2.64533
2018,03,16,11,00,00,2.80867
2018,03,16,11,30,00,3.264
2018,03,16,12,00,00,3.001
2018,03,16,12,30,00,3.058
2018,03,16,13,00,00,2.217
2018,03,16,13,30,00,2.85233
2018,03,16,14,00,00,3.01167
2018,03,16,14,30,00,3.28967
2018,03,16,15,00,00,3.62467
2018,03,16,15,30,00,3.89667
2018,03,16,16,00,00,3.724
2018,03,16,16,30,00,3.52733
2018,03,16,17,00,00,2.949
2018,03,16,17,30,00,3.32933
2018,03,16,18,00,00,3.31133
2018,03,16,18,30,00,3.54167
2018,03,16,19,00,00,3.61167
2018,03,16,19,30,00,3.73233
2018,03,16,20,00,00,4.08733
2018,03,16,20,30,00,4.15533
2018,03,16,21,00,00,3.98233
2018,03,16,21,30,00,3.66567
2018,03,16,22,00,00,3.90267
2018,03,16,22,30,00,3.73567
2018,03,16,23,00,00,3.812
2018,03,16,23,30,00,3.72967
2018,03,17,00,00,00,3.87033
2018,03,17,00,30,00,3.68967
2018,03,17,01,00,00,3.601
2018,03,17,01,30,00,3.68933
2018,03,17,02,00,00,3.60833
2018,03,17,02,30,00,3.69433
2018,03,17,03,00,00,3.919
2018,03,17,03,30,00,3.97567
2018,03,17,04,00,00,3.93667
2018,03,17,04,30,00,3.92
2018,03,17,05,00,00,4.26267
2018,03,17,05,30,00,3.96433
2018,03,17,06,00,00,4.07133
2018,03,17,06,30,00,4.10033
2018,03,17,07,00,00,3.91267
2018,03,17,07,30,00,3.57667
2018,03,17,08,00,00,3.21833
2018,03,17,08,30,00,2.85767
2018,03,17,09,00,00,2.878
2018,03,17,09,30,00,2.73167
2018,03,17,10,00,00,2.991
2018,03,17,10,30,00,3.519
2018,03,17,11,00,00,3.491
2018,03,17,11,30,00,3.01733
2018,03,17,12,00,00,2.843
2018,03,17,12,30,00,2.639
2018,03,17,13,00,00,3.14233
2018,03,17,13,30,00,3.90167
2018,03,17,14,00,00,3.95667
2018,03,17,14,30,00,4.42867
2018,03,17,15,00,00,4.39433
2018,03,17,15,30,00,4.13133
2018,03,17,16,00,00,4.57333
2018,03,17,16,30,00,4.31267
2018,03,17,17,00,00,3.839
2018,03,17,17,30,00,4.31933
2018,03,17,18,00,00,4.76967
2018,03,17,18,30,00,4.63333
2018,03,17,19,00,00,4.58867
2018,03,17,19,30,00,5.086
2018,03,17,20,00,00,5.41667
2018,03,17,20,30,00,4.823
2018,03,17,21,00,00,4.56333
2018,03,17,21,30,00,4.04833
2018,03,17,22,00,00,4.27567
2018,03,17,22,30,00,3.92333
2018,03,17,23,00,00,3.69667
2018,03,17,23,30,00,3.95567
2018,03,18,00,00,00,4.233
2018,03,18,00,30,00,4.02833
2018,03,18,01,00,00,3.863
2018,03,18,01,30,00,3.70133
2018,03,18,02,00,00,3.74033
2018,03,18,02,30,00,3.71
2018,03,18,03,00,00,4.25333
2018,03,18,03,30,00,4.36133
2018,03,18,04,00,00,4.741
2018,03,18,04,30,00,4.71133
2018,03,18,05,00,00,4.54667
2018,03,18,05,30,00,4.38567
2018,03,18,06,00,00,4.577
2018,03,18,06,30,00,5.008
2018,03,18,07,00,00,4.528
2018,03,18,07,30,00,4.33567
2018,03,18,08,00,00,4.72233
2018,03,18,08,30,00,4.039
2018,03,18,09,00,00,4.041
2018,03,18,09,30,00,3.95367
2018,03,18,10,00,00,4.51433
2018,03,18,10,30,00,4.28833
2018,03,18,11,00,00,4.756
2018,03,18,11,30,00,4.206
2018,03,18,12,00,00,4.977
2018,03,18,12,30,00,4.035
2018,03,18,13,00,00,4.99767
2018,03,18,13,30,00,5.92033
2018,03,18,14,00,00,6.01
2018,03,18,14,30,00,6.52933
2018,03,18,15,00,00,5.956
2018,03,18,15,30,00,6.99833
2018,03,18,16,00,00,6.79133
2018,03,18,16,30,00,5.423
2018,03,18,17,00,00,5.30733
2018,03,18,17,30,00,5.26433
2018,03,18,18,00,00,5.29833
2018,03,18,18,30,00,5.957
2018,03,18,19,00,00,6.028
2018,03,18,19,30,00,5.821
2018,03,18,20,00,00,5.542
2018,03,18,20,30,00,4.921
2018,03,18,21,00,00,5.343
2018,03,18,21,30,00,5.64367
2018,03,18,22,00,00,5.05767
2018,03,18,22,30,00,5.117
2018,03,18,23,00,00,4.90933
2018,03,18,23,30,00,4.23333
2018,03,19,00,00,00,4.07567
2018,03,19,00,30,00,4.09867
2018,03,19,01,00,00,3.93467
2018,03,19,01,30,00,3.765
2018,03,19,02,00,00,3.15867
2018,03,19,02,30,00,3.52967
2018,03,19,03,00,00,3.544
2018,03,19,03,30,00,3.77233
2018,03,19,04,00,00,3.51167
2018,03,19,04,30,00,3.809
2018,03,19,05,00,00,4.11633
2018,03,19,05,30,00,4.25833
2018,03,19,06,00,00,4.05033
2018,03,19,06,30,00,3.941
2018,03,19,07,00,00,4.03267
2018,03,19,07,30,00,3.628
2018,03,19,08,00,00,3.715
2018,03,19,08,30,00,3.63133
2018,03,19,09,00,00,4.38033
2018,03,19,09,30,00,4.04567
2018,03,19,10,00,00,3.74167
2018,03,19,10,30,00,3.60833
2018,03,19,11,00,00,3.909
2018,03,19,11,30,00,3.183
2018,03,19,12,00,00,3.275
2018,03,19,12,30,00,2.479
2018,03,19,13,00,00,5.13667
2018,03,19,13,30,00,4.007
2018,03,19,14,00,00,2.941
2018,03,19,14,30,00,2.781
2018,03,19,15,00,00,2.45633
2018,03,19,15,30,00,2.33
2018,03,19,16,00,00,2.37433
2018,03,19,16,30,00,1.848
2018,03,19,17,00,00,2.074
2018,03,19,17,30,00,2.386
2018,03,19,18,00,00,3.417
2018,03,19,18,30,00,3.16733
2018,03,19,19,00,00,3.50333
2018,03,19,19,30,00,2.80967
2018,03,19,20,00,00,2.20367
2018,03,19,20,30,00,2.881
2018,03,19,21,00,00,2.542
2018,03,19,21,30,00,2.127
2018,03,19,22,00,00,2.835
2018,03,19,22,30,00,3.25367
2018,03,19,23,00,00,3.33667
2018,03,19,23,30,00,2.64533
2018,03,20,00,00,00,3.393
2018,03,20,00,30,00,3.41067
2018,03,20,01,00,00,3.49633
2018,03,20,01,30,00,3.219
2018,03,20,02,00,00,3.95733
2018,03,20,02,30,00,4.28433
2018,03,20,03,00,00,3.855
2018,03,20,03,30,00,3.83933
2018,03,20,04,00,00,3.293
2018,03,20,04,30,00,3.82667
2018,03,20,05,00,00,3.35333
2018,03,20,05,30,00,3.17567
2018,03,20,06,00,00,3.392
2018,03,20,06,30,00,4.379
2018,03,20,07,00,00,4.992
2018,03,20,07,30,00,4.27467
2018,03,20,08,00,00,4.921
2018,03,20,08,30,00,4.84233
2018,03,20,09,00,00,4.637
2018,03,20,09,30,00,4.25767
2018,03,20,10,00,00,4.666
2018,03,20,10,30,00,5.674
2018,03,20,11,00,00,5.425
2018,03,20,11,30,00,5.36733
2018,03,20,12,00,00,4.77167
2018,03,20,12,30,00,4.929
2018,03,20,13,00,00,4.86667
2018,03,20,13,30,00,4.989
2018,03,20,14,00,00,6.08833
2018,03,20,14,30,00,4.627
2018,03,20,15,00,00,3.72533
2018,03,20,15,30,00,4.705
2018,03,20,16,00,00,4.695
2018,03,20,16,30,00,5.26933
2018,03,20,17,00,00,3.964
2018,03,20,17,30,00,4.032
2018,03,20,18,00,00,2.83467
2018,03,20,18,30,00,3.10767
2018,03,20,19,00,00,3.025
2018,03,20,19,30,00,3.222
2018,03,20,20,00,00,3.07467
2018,03,20,20,30,00,3.43733
2018,03,20,21,00,00,3.02867
2018,03,20,21,30,00,3.384
2018,03,20,22,00,00,3.351
2018,03,20,22,30,00,3.25767
2018,03,20,23,00,00,3.332
2018,03,20,23,30,00,3.324
2018,03,21,00,00,00,2.966
2018,03,21,00,30,00,2.48467
2018,03,21,01,00,00,1.59867
2018,03,21,01,30,00,1.01833
2018,03,21,02,00,00,0.866
2018,03,21,02,30,00,1.75067
2018,03,21,03,00,00,1.89333
2018,03,21,03,30,00,2.13467
2018,03,21,04,00,00,2.35933
2018,03,21,04,30,00,1.972
2018,03,21,05,00,00,1.85167
2018,03,21,05,30,00,1.877
2018,03,21,06,00,00,2.36733
2018,03,21,06,30,00,2.29233
2018,03,21,07,00,00,2.15733
2018,03,21,07,30,00,2.31567
2018,03,21,08,00,00,2.19533
2018,03,21,08,30,00,3.16167
2018,03,21,09,00,00,3.769
2018,03,21,09,30,00,3.51167
2018,03,21,10,00,00,3.57233
2018,03,21,10,30,00,3.371
2018,03,21,11,00,00,2.61833
2018,03,21,11,30,00,2.96133
2018,03,21,12,00,00,4.18633
2018,03,21,12,30,00,5.292
2018,03,21,13,00,00,5.74467
2018,03,21,13,30,00,6.079
2018,03,21,14,00,00,5.207
2018,03,21,14,30,00,4.48167
2018,03,21,15,00,00,5.07133
2018,03,21,15,30,00,3.788
2018,03,21,16,00,00,3.397
2018,03,21,16,30,00,3.12767
2018,03,21,17,00,00,3.49633
2018,03,21,17,30,00,3.542
2018,03,21,18,00,00,3.00767
2018,03,21,18,30,00,2.856
2018,03,21,19,00,00,3.565
2018,03,21,19,30,00,3.92633
2018,03,21,20,00,00,4.122
2018,03,21,20,30,00,4.032
2018,03,21,21,00,00,4.34767
2018,03,21,21,30,00,4.38167
2018,03,21,22,00,00,4.43567
2018,03,21,22,30,00,4.546
2018,03,21,23,00,00,4.31467
2018,03,21,23,30,00,3.88833
2018,03,22,00,00,00,3.79267
2018,03,22,00,30,00,3.615
2018,03,22,01,00,00,3.48467
2018,03,22,01,30,00,3.22433
2018,03,22,02,00,00,3.53267
2018,03,22,02,30,00,2.86933
2018,03,22,03,00,00,3.36833
2018,03,22,03,30,00,3.84
2018,03,22,04,00,00,4.05467
2018,03,22,04,30,00,3.31867
2018,03,22,05,00,00,3.84733
2018,03,22,05,30,00,3.80367
2018,03,22,06,00,00,3.76867
2018,03,22,06,30,00,3.82533
2018,03,22,07,00,00,3.869
2018,03,22,07,30,00,4.09333
2018,03,22,08,00,00,4.64733
2018,03,22,08,30,00,5.28067
2018,03,22,09,00,00,5.33367
2018,03,22,09,30,00,4.57067
2018,03,22,10,00,00,4.73333
2018,03,22,10,30,00,4.878
2018,03,22,11,00,00,5.04767
2018,03,22,11,30,00,4.29033
2018,03,22,12,00,00,4.44133
2018,03,22,12,30,00,4.241
2018,03,22,13,00,00,3.67233
2018,03,22,13,30,00,4.85567
2018,03,22,14,00,00,4.582
2018,03,22,14,30,00,4.582
2018,03,22,15,00,00,6.23667
2018,03,22,15,30,00,5.25767
2018,03,22,16,00,00,6.97233
2018,03,22,16,30,00,6.23733
2018,03,22,17,00,00,5.82767
2018,03,22,17,30,00,6.04233
2018,03,22,18,00,00,5.09033
2018,03,22,18,30,00,4.80133
2018,03,22,19,00,00,6.396
2018,03,22,19,30,00,6.45367
2018,03,22,20,00,00,5.6
2018,03,22,20,30,00,5.19067
2018,03,22,21,00,00,5.15967
2018,03,22,21,30,00,5.12567
2018,03,22,22,00,00,5.405
2018,03,22,22,30,00,5.28833
2018,03,22,23,00,00,4.162
2018,03,22,23,30,00,4.01833
2018,03,23,00,00,00,4.64467
2018,03,23,00,30,00,4.783
2018,03,23,01,00,00,4.31767
2018,03,23,01,30,00,4.16833
2018,03,23,02,00,00,3.79633
2018,03,23,02,30,00,4.067
2018,03,23,03,00,00,3.664
2018,03,23,03,30,00,3.33967
2018,03,23,04,00,00,2.97733
2018,03,23,04,30,00,3.11367
2018,03,23,05,00,00,3.42967
2018,03,23,05,30,00,3.26933
2018,03,23,06,00,00,3.396
2018,03,23,06,30,00,2.967
2018,03,23,07,00,00,3.12633
2018,03,23,07,30,00,2.912
2018,03,23,08,00,00,3.42967
2018,03,23,08,30,00,3.544
2018,03,23,09,00,00,3.106
2018,03,23,09,30,00,3.378
2018,03,23,10,00,00,3.28267
2018,03,23,10,30,00,3.53067
2018,03,23,11,00,00,2.85633
2018,03,23,11,30,00,2.44667
2018,03,23,12,00,00,2.31767
2018,03,23,12,30,00,2.072
2018,03,23,13,00,00,1.84967
2018,03,23,13,30,00,2.23233
2018,03,23,14,00,00,2.05367
2018,03,23,14,30,00,1.97067
2018,03,23,15,00,00,1.68567
2018,03,23,15,30,00,1.91567
2018,03,23,16,00,00,1.65833
2018,03,23,16,30,00,1.10233
2018,03,23,17,00,00,1.126
2018,03,23,17,30,00,1.052
2018,03,23,18,00,00,1.457
2018,03,23,18,30,00,1.565
2018,03,23,19,00,00,1.06333
2018,03,23,19,30,00,0.59833
2018,03,23,20,00,00,1.46633
2018,03,23,20,30,00,1.873
2018,03,23,21,00,00,1.596
2018,03,23,21,30,00,2.73633
2018,03,23,22,00,00,3.13133
2018,03,23,22,30,00,2.79967
2018,03,23,23,00,00,3.091
2018,03,23,23,30,00,3.72133
2018,03,24,00,00,00,2.17467
2018,03,24,00,30,00,2.33433
2018,03,24,01,00,00,1.388
2018,03,24,01,30,00,1.65433
2018,03,24,02,00,00,1.31733
2018,03,24,02,30,00,1.84533
2018,03,24,03,00,00,3.17967
2018,03,24,03,30,00,3.39567
2018,03,24,04,00,00,2.66433
2018,03,24,04,30,00,2.35867
2018,03,24,05,00,00,1.30467
2018,03,24,05,30,00,1.471
2018,03,24,06,00,00,1.63233
2018,03,24,06,30,00,1.891
2018,03,24,07,00,00,2.60233
2018,03,24,07,30,00,3.047
2018,03,24,08,00,00,3.04667
2018,03,24,08,30,00,3.07767
2018,03,24,09,00,00,2.99567
2018,03,24,09,30,00,4.31233
2018,03,24,10,00,00,5.02533
2018,03,24,10,30,00,5.21467
2018,03,24,11,00,00,5.922
2018,03,24,11,30,00,5.60133
2018,03,24,12,00,00,5.938
2018,03,24,12,30,00,5.03033
2018,03,24,13,00,00,4.801
2018,03,24,13,30,00,5.85133
2018,03,24,14,00,00,5.70233
2018,03,24,14,30,00,5.78433
2018,03,24,15,00,00,6.822
2018,03,24,15,30,00,6.42267
2018,03,24,16,00,00,7.77367
2018,03,24,16,30,00,8.34433
2018,03,24,17,00,00,6.728
2018,03,24,17,30,00,6.62933
2018,03,24,18,00,00,6.167
2018,03,24,18,30,00,5.995
2018,03,24,19,00,00,6.52767
2018,03,24,19,30,00,6.47033
2018,03,24,20,00,00,6.31733
2018,03,24,20,30,00,6.57467
2018,03,24,21,00,00,7.00667
2018,03,24,21,30,00,6.59467
2018,03,24,22,00,00,6.45733
2018,03,24,22,30,00,5.938
2018,03,24,23,00,00,6.127
2018,03,24,23,30,00,5.179
2018,03,25,00,00,00,4.85667
2018,03,25,00,30,00,4.51967
2018,03,25,01,00,00,5.25733
2018,03,25,01,30,00,4.89667
2018,03,25,02,00,00,4.093
2018,03,25,02,30,00,4.969
2018,03,25,03,00,00,4.25767
2018,03,25,03,30,00,4.66033
2018,03,25,04,00,00,4.61367
2018,03,25,04,30,00,4.65767
2018,03,25,05,00,00,4.763
2018,03,25,05,30,00,4.34267
2018,03,25,06,00,00,3.845
2018,03,25,06,30,00,4.03733
2018,03,25,07,00,00,4.00767
2018,03,25,07,30,00,4.41333
2018,03,25,08,00,00,4.385
2018,03,25,08,30,00,4.53567
2018,03,25,09,00,00,4.93633
2018,03,25,09,30,00,4.97367
2018,03,25,10,00,00,5.44833
2018,03,25,10,30,00,5.754
2018,03,25,11,00,00,5.92867
2018,03,25,11,30,00,5.836
2018,03,25,12,00,00,5.50633
2018,03,25,12,30,00,5.08867
2018,03,25,13,00,00,4.815
2018,03,25,13,30,00,4.02733
2018,03,25,14,00,00,3.89
2018,03,25,14,30,00,4.472
2018,03,25,15,00,00,4.47333
2018,03,25,15,30,00,4.412
2018,03,25,16,00,00,4.329
2018,03,25,16,30,00,4.08733
2018,03,25,17,00,00,4.218
2018,03,25,17,30,00,3.72433
2018,03,25,18,00,00,3.81367
2018,03,25,18,30,00,3.51233
2018,03,25,19,00,00,4.092
2018,03,25,19,30,00,3.78033
2018,03,25,20,00,00,4.28467
2018,03,25,20,30,00,3.364
2018,03,25,21,00,00,3.397
2018,03,25,21,30,00,4.108
2018,03,25,22,00,00,3.72667
2018,03,25,22,30,00,3.87
2018,03,25,23,00,00,3.53267
2018,03,25,23,30,00,3.399
2018,03,26,00,00,00,2.956
2018,03,26,00,30,00,3.06433
2018,03,26,01,00,00,3.19133
2018,03,26,01,30,00,2.99967
2018,03,26,02,00,00,3.20467
2018,03,26,02,30,00,3.418
2018,03,26,03,00,00,3.40533
2018,03,26,03,30,00,3.48167
2018,03,26,04,00,00,3.80133
2018,03,26,04,30,00,3.75
2018,03,26,05,00,00,3.74867
2018,03,26,05,30,00,3.70767
2018,03,26,06,00,00,3.76533
2018,03,26,06,30,00,2.98067
2018,03,26,07,00,00,2.917
2018,03,26,07,30,00,2.80867
2018,03,26,08,00,00,3.001
2018,03,26,08,30,00,3.46733
2018,03,26,09,00,00,2.56767
2018,03,26,09,30,00,2.59167
2018,03,26,10,00,00,3.35833
2018,03,26,10,30,00,4.62567
2018,03,26,11,00,00,4.64533
2018,03,26,11,30,00,4.13367
2018,03,26,12,00,00,4.196
2018,03,26,12,30,00,4.223
2018,03,26,13,00,00,4.06767
2018,03,26,13,30,00,5.19367
2018,03,26,14,00,00,4.268
2018,03,26,14,30,00,4.69967
2018,03,26,15,00,00,4.47333
2018,03,26,15,30,00,3.858
2018,03,26,16,00,00,4.366
2018,03,26,16,30,00,3.62567
2018,03,26,17,00,00,3.963
2018,03,26,17,30,00,4.11767
2018,03,26,18,00,00,3.882
2018,03,26,18,30,00,3.28067
2018,03,26,19,00,00,3.17167
2018,03,26,19,30,00,3.35333
2018,03,26,20,00,00,3.543
2018,03,26,20,30,00,3.316
2018,03,26,21,00,00,3.33767
2018,03,26,21,30,00,3.511
2018,03,26,22,00,00,4.11533
2018,03,26,22,30,00,3.96
2018,03,26,23,00,00,3.814
2018,03,26,23,30,00,3.802
2018,03,27,00,00,00,3.631
2018,03,27,00,30,00,3.309
2018,03,27,01,00,00,3.433
2018,03,27,01,30,00,3.59433
2018,03,27,02,00,00,3.512
2018,03,27,02,30,00,3.18667
2018,03,27,03,00,00,3.09067
2018,03,27,03,30,00,3.33067
2018,03,27,04,00,00,3.68867
