Year,Month,Day,Hour,Minute,Second,HYY_META.UV_B
2013,05,24,09,30,00,0.13611
2013,05,24,10,00,00,0.13887
2013,05,24,10,30,00,0.20744
2013,05,24,11,00,00,0.29419
2013,05,24,11,30,00,0.24921
2013,05,24,12,00,00,0.23386
2013,05,24,12,30,00,0.23787
2013,05,24,13,00,00,0.24135
2013,05,24,13,30,00,0.18746
2013,05,24,14,00,00,0.17602
2013,05,24,14,30,00,0.18226
2013,05,24,15,00,00,0.31667
2013,05,24,15,30,00,0.23793
2013,05,24,16,00,00,0.14866
2013,05,24,16,30,00,0.18596
2013,05,24,17,00,00,0.13741
2013,05,24,17,30,00,0.09103
2013,05,24,18,00,00,0.03931
2013,05,24,18,30,00,0.05334
2013,05,24,19,00,00,0.03631
2013,05,24,19,30,00,0.02685
2013,05,24,20,00,00,0.01605
2013,05,24,20,30,00,0.00817
2013,05,24,21,00,00,0.0035
2013,05,24,21,30,00,0.00131
2013,05,24,22,00,00,0.00051
2013,05,24,22,30,00,0.00034
2013,05,24,23,00,00,0.00027
2013,05,24,23,30,00,0.00029
2013,05,25,00,00,00,0.00028
2013,05,25,00,30,00,0.00023
2013,05,25,01,00,00,0.00028
2013,05,25,01,30,00,0.00032
2013,05,25,02,00,00,0.00045
2013,05,25,02,30,00,0.00102
2013,05,25,03,00,00,0.00284
2013,05,25,03,30,00,0.00708
2013,05,25,04,00,00,0.01465
2013,05,25,04,30,00,0.02597
2013,05,25,05,00,00,0.04293
2013,05,25,05,30,00,0.06789
2013,05,25,06,00,00,0.10287
2013,05,25,06,30,00,0.14963
2013,05,25,07,00,00,0.21017
2013,05,25,07,30,00,0.28245
2013,05,25,08,00,00,0.36944
2013,05,25,08,30,00,0.45737
2013,05,25,09,00,00,0.54945
2013,05,25,09,30,00,0.63839
2013,05,25,10,00,00,0.7323
2013,05,25,10,30,00,0.77274
2013,05,25,11,00,00,0.6812
2013,05,25,11,30,00,0.77892
2013,05,25,12,00,00,0.66722
2013,05,25,12,30,00,0.86542
2013,05,25,13,00,00,0.82377
2013,05,25,13,30,00,0.77499
2013,05,25,14,00,00,0.70355
2013,05,25,14,30,00,0.61737
2013,05,25,15,00,00,0.52207
2013,05,25,15,30,00,0.4432
2013,05,25,16,00,00,0.35703
2013,05,25,16,30,00,0.27455
2013,05,25,17,00,00,0.2044
2013,05,25,17,30,00,0.14738
2013,05,25,18,00,00,0.09692
2013,05,25,18,30,00,0.06621
2013,05,25,19,00,00,0.04191
2013,05,25,19,30,00,0.02554
2013,05,25,20,00,00,0.01475
2013,05,25,20,30,00,0.00758
2013,05,25,21,00,00,0.00327
2013,05,25,21,30,00,0.00123
2013,05,25,22,00,00,0.0005
2013,05,25,22,30,00,0.00027
2013,05,25,23,00,00,0.00022
2013,05,25,23,30,00,0.0002
