Year,Month,Day,Hour,Minute,Second,HYY_META.WDU336
2011,12,19,04,00,00,117.36667
2011,12,19,04,30,00,114.2
2011,12,19,05,00,00,117.4
2011,12,19,05,30,00,118.63333
2011,12,19,06,00,00,117.4
2011,12,19,06,30,00,117.86667
2011,12,19,07,00,00,117.63333
2011,12,19,07,30,00,123.93333
2011,12,19,08,00,00,118.4
2011,12,19,08,30,00,114.66667
2011,12,19,09,00,00,115.06667
2011,12,19,09,30,00,119.06667
2011,12,19,10,00,00,119.73333
2011,12,19,10,30,00,120.46667
2011,12,19,11,00,00,124.6
2011,12,19,11,30,00,147.03448
2011,12,19,12,00,00,166.39286
2011,12,19,12,30,00,168.30769
2011,12,19,13,00,00,168.32
2011,12,19,13,30,00,160.96
2011,12,19,14,00,00,150.83333
2011,12,19,14,30,00,154.5
2011,12,19,15,00,00,151.32143
2011,12,19,15,30,00,157.7037
2011,12,19,16,00,00,162.72
2011,12,19,16,30,00,159.32
2011,12,19,17,00,00,156.33333
2011,12,19,17,30,00,153.67857
2011,12,19,18,00,00,147.32143
2011,12,19,18,30,00,147.82143
2011,12,19,19,00,00,151.89655
2011,12,19,19,30,00,146.6
2011,12,19,20,00,00,140.06897
2011,12,19,20,30,00,139.93333
2011,12,19,21,00,00,132
2011,12,19,21,30,00,134.4
2011,12,19,22,00,00,132.9
2011,12,19,22,30,00,135.2
2011,12,19,23,00,00,138.7
2011,12,19,23,30,00,143.06897
2011,12,20,00,00,00,148.58621
2011,12,20,00,30,00,150.10345
2011,12,20,01,00,00,151.31034
2011,12,20,01,30,00,157.13793
2011,12,20,02,00,00,161.2
2011,12,20,02,30,00,164.03448
2011,12,20,03,00,00,181.24138
2011,12,20,03,30,00,191.63333
2011,12,20,04,00,00,191.86667
2011,12,20,04,30,00,195.4
2011,12,20,05,00,00,196.83333
2011,12,20,05,30,00,209.6
2011,12,20,06,00,00,206.33333
2011,12,20,06,30,00,215.76667
2011,12,20,07,00,00,216.63333
2011,12,20,07,30,00,220.93333
2011,12,20,08,00,00,222.86667
2011,12,20,08,30,00,209.93333
2011,12,20,09,00,00,196.06667
2011,12,20,09,30,00,205.06667
2011,12,20,10,00,00,205.16667
2011,12,20,10,30,00,199.83333
2011,12,20,11,00,00,206.93333
2011,12,20,11,30,00,209.9
2011,12,20,12,00,00,208.53333
2011,12,20,12,30,00,211.96667
2011,12,20,13,00,00,215.13333
2011,12,20,13,30,00,212.48276
2011,12,20,14,00,00,211.1
2011,12,20,14,30,00,213.46667
2011,12,20,15,00,00,215.7
2011,12,20,15,30,00,216.03333
2011,12,20,16,00,00,210.66667
2011,12,20,16,30,00,210.23333
2011,12,20,17,00,00,213.16667
2011,12,20,17,30,00,206.2
2011,12,20,18,00,00,196.66667
2011,12,20,18,30,00,189.7
2011,12,20,19,00,00,183
2011,12,20,19,30,00,174.88462
2011,12,20,20,00,00,181.2963
2011,12,20,20,30,00,190.37037
2011,12,20,21,00,00,195.2
2011,12,20,21,30,00,199.73333
2011,12,20,22,00,00,202.03333
2011,12,20,22,30,00,205.13333
2011,12,20,23,00,00,201.7
2011,12,20,23,30,00,204.86667
2011,12,21,00,00,00,203.26667
2011,12,21,00,30,00,195.5
2011,12,21,01,00,00,201.9
2011,12,21,01,30,00,201.9
2011,12,21,02,00,00,203.2069
2011,12,21,02,30,00,203.1
2011,12,21,03,00,00,204.56667
2011,12,21,03,30,00,203.83333
2011,12,21,04,00,00,199.65517
2011,12,21,04,30,00,191.63333
2011,12,21,05,00,00,188.03333
2011,12,21,05,30,00,184.60714
2011,12,21,06,00,00,188.93103
2011,12,21,06,30,00,187.56667
2011,12,21,07,00,00,194.9
2011,12,21,07,30,00,193.66667
2011,12,21,08,00,00,200.73333
2011,12,21,08,30,00,202.43333
2011,12,21,09,00,00,195
2011,12,21,09,30,00,193.23333
2011,12,21,10,00,00,193.36667
2011,12,21,10,30,00,193.18519
2011,12,21,11,00,00,188.82759
2011,12,21,11,30,00,177.82759
2011,12,21,12,00,00,180.26731
2011,12,21,12,30,00,195.72414
2011,12,21,13,00,00,186.72414
2011,12,21,13,30,00,184.71429
2011,12,21,14,00,00,181.37931
2011,12,21,14,30,00,179.17857
2011,12,21,15,00,00,165.13793
2011,12,21,15,30,00,161.59259
2011,12,21,16,00,00,187.88889
2011,12,21,16,30,00,192.43333
2011,12,21,17,00,00,187.36667
2011,12,21,17,30,00,191.23333
2011,12,21,18,00,00,185.10345
2011,12,21,18,30,00,173.96429
2011,12,21,19,00,00,182.03448
2011,12,21,19,30,00,175.41379
2011,12,21,20,00,00,169.51852
2011,12,21,20,30,00,175.88462
2011,12,21,21,00,00,181.92857
2011,12,21,21,30,00,186.35714
2011,12,21,22,00,00,184.4
2011,12,21,22,30,00,184.86207
2011,12,21,23,00,00,183
2011,12,21,23,30,00,184.51724
2011,12,22,00,00,00,176.2963
2011,12,22,00,30,00,184.11111
2011,12,22,01,00,00,189.68966
2011,12,22,01,30,00,189.26667
2011,12,22,02,00,00,195.06667
2011,12,22,02,30,00,187.96429
2011,12,22,03,00,00,189.03333
2011,12,22,03,30,00,182.44444
2011,12,22,04,00,00,181.59259
2011,12,22,04,30,00,184.44444
2011,12,22,05,00,00,191.13333
2011,12,22,05,30,00,190.4
2011,12,22,06,00,00,192.33333
2011,12,22,06,30,00,186.82759
2011,12,22,07,00,00,180.51724
2011,12,22,07,30,00,190.23333
2011,12,22,08,00,00,192.92857
2011,12,22,08,30,00,196.93333
2011,12,22,09,00,00,198.63333
2011,12,22,09,30,00,198.06667
2011,12,22,10,00,00,195.23333
2011,12,22,10,30,00,198.37931
2011,12,22,11,00,00,201.93333
2011,12,22,11,30,00,202.3
2011,12,22,12,00,00,198.1
2011,12,22,12,30,00,201.66667
2011,12,22,13,00,00,207.96667
2011,12,22,13,30,00,209.63333
2011,12,22,14,00,00,214.10345
2011,12,22,14,30,00,210.23333
2011,12,22,15,00,00,203.43333
2011,12,22,15,30,00,203.63333
2011,12,22,16,00,00,204.36667
2011,12,22,16,30,00,201.4
2011,12,22,17,00,00,197.6
2011,12,22,17,30,00,204.93333
2011,12,22,18,00,00,197.86667
2011,12,22,18,30,00,189.23333
2011,12,22,19,00,00,184.55172
2011,12,22,19,30,00,187.3
2011,12,22,20,00,00,190.76667
2011,12,22,20,30,00,183.53333
2011,12,22,21,00,00,172.93333
2011,12,22,21,30,00,168.6
2011,12,22,22,00,00,178.23077
2011,12,22,22,30,00,168.89655
2011,12,22,23,00,00,187.93103
2011,12,22,23,30,00,189.43333
2011,12,23,00,00,00,178.16667
2011,12,23,00,30,00,151.14815
2011,12,23,01,00,00,163.69231
2011,12,23,01,30,00,148.96552
2011,12,23,02,00,00,156.85714
2011,12,23,02,30,00,159.28571
2011,12,23,03,00,00,182.65517
2011,12,23,03,30,00,186.85185
2011,12,23,04,00,00,174.74074
2011,12,23,04,30,00,173.07407
2011,12,23,05,00,00,171.17241
2011,12,23,05,30,00,171.46154
2011,12,23,06,00,00,172.22222
2011,12,23,06,30,00,170.65385
2011,12,23,07,00,00,182.83333
2011,12,23,07,30,00,183.60714
2011,12,23,08,00,00,179.24138
2011,12,23,08,30,00,176.69231
2011,12,23,09,00,00,179.71429
2011,12,23,09,30,00,183.93333
2011,12,23,10,00,00,184.28
2011,12,23,10,30,00,180.5
2011,12,23,11,00,00,185.29167
2011,12,23,11,30,00,188.46667
2011,12,23,12,00,00,183
2011,12,23,12,30,00,183.16667
2011,12,23,13,00,00,183.58333
2011,12,23,13,30,00,185.28
2011,12,23,14,00,00,181
2011,12,23,14,30,00,182.10345
2011,12,23,15,00,00,183.96296
2011,12,23,15,30,00,188.77778
2011,12,23,16,00,00,188.39286
2011,12,23,16,30,00,185.69231
2011,12,23,17,00,00,184.88462
2011,12,23,17,30,00,186.71429
2011,12,23,18,00,00,185.56522
2011,12,23,18,30,00,182.46429
2011,12,23,19,00,00,180.78261
2011,12,23,19,30,00,184.875
2011,12,23,20,00,00,183.5
2011,12,23,20,30,00,185.8
2011,12,23,21,00,00,187.76923
2011,12,23,21,30,00,187.07143
2011,12,23,22,00,00,189.34483
2011,12,23,22,30,00,191.59259
2011,12,23,23,00,00,190.10345
2011,12,23,23,30,00,192.78571
2011,12,24,00,00,00,194.13793
2011,12,24,00,30,00,192.17857
2011,12,24,01,00,00,191.57143
2011,12,24,01,30,00,194.31034
2011,12,24,02,00,00,195.06667
2011,12,24,02,30,00,193.83333
2011,12,24,03,00,00,201.93333
2011,12,24,03,30,00,198.63333
2011,12,24,04,00,00,195.06667
2011,12,24,04,30,00,194.43333
2011,12,24,05,00,00,196.75862
2011,12,24,05,30,00,199.1
2011,12,24,06,00,00,194.34483
2011,12,24,06,30,00,204.8
2011,12,24,07,00,00,211.56667
2011,12,24,07,30,00,224.8
2011,12,24,08,00,00,207.36667
2011,12,24,08,30,00,196.66667
2011,12,24,09,00,00,202.1
2011,12,24,09,30,00,209.46667
2011,12,24,10,00,00,218.6
2011,12,24,10,30,00,228.1
2011,12,24,11,00,00,242.76667
2011,12,24,11,30,00,269.53333
2011,12,24,12,00,00,271.9
2011,12,24,12,30,00,265.03333
2011,12,24,13,00,00,262.1
2011,12,24,13,30,00,286.86667
2011,12,24,14,00,00,286.16667
2011,12,24,14,30,00,263.66667
2011,12,24,15,00,00,254.53333
2011,12,24,15,30,00,256.06667
2011,12,24,16,00,00,243.46667
2011,12,24,16,30,00,250.7
2011,12,24,17,00,00,247.36667
2011,12,24,17,30,00,263.5
2011,12,24,18,00,00,260.83333
2011,12,24,18,30,00,255.66667
2011,12,24,19,00,00,260.83333
2011,12,24,19,30,00,256.73333
2011,12,24,20,00,00,265.5
2011,12,24,20,30,00,260.48276
2011,12,24,21,00,00,259.93333
2011,12,24,21,30,00,258.56667
2011,12,24,22,00,00,258.33333
2011,12,24,22,30,00,257.26667
2011,12,24,23,00,00,255
2011,12,24,23,30,00,249.8
2011,12,25,00,00,00,244.93333
2011,12,25,00,30,00,239.1
2011,12,25,01,00,00,240.43333
2011,12,25,01,30,00,234.76667
2011,12,25,02,00,00,228.66667
2011,12,25,02,30,00,227.5
2011,12,25,03,00,00,221.86667
2011,12,25,03,30,00,209.83333
2011,12,25,04,00,00,202.43333
2011,12,25,04,30,00,200.53333
2011,12,25,05,00,00,191.2
2011,12,25,05,30,00,189.63333
2011,12,25,06,00,00,186.41379
2011,12,25,06,30,00,180.78571
2011,12,25,07,00,00,184.33333
2011,12,25,07,30,00,190.23333
2011,12,25,08,00,00,190.32143
2011,12,25,08,30,00,194.24138
2011,12,25,09,00,00,190.56667
2011,12,25,09,30,00,196.34483
2011,12,25,10,00,00,190.56667
2011,12,25,10,30,00,193.17241
2011,12,25,11,00,00,194.46667
2011,12,25,11,30,00,200.46667
2011,12,25,12,00,00,200
2011,12,25,12,30,00,206.9
2011,12,25,13,00,00,212.8
2011,12,25,13,30,00,213.9
2011,12,25,14,00,00,218.16667
2011,12,25,14,30,00,219.13333
2011,12,25,15,00,00,219.53333
2011,12,25,15,30,00,222.7
2011,12,25,16,00,00,226.53333
2011,12,25,16,30,00,225.43333
2011,12,25,17,00,00,225.33333
2011,12,25,17,30,00,221.6
2011,12,25,18,00,00,221.76667
2011,12,25,18,30,00,217.8
2011,12,25,19,00,00,213.63333
2011,12,25,19,30,00,212.66667
2011,12,25,20,00,00,210.8
2011,12,25,20,30,00,208.93333
2011,12,25,21,00,00,200.78571
2011,12,25,21,30,00,197.03448
2011,12,25,22,00,00,192.6
2011,12,25,22,30,00,195.35714
2011,12,25,23,00,00,196.5
2011,12,25,23,30,00,197.36667
2011,12,26,00,00,00,196.57143
2011,12,26,00,30,00,198.7
2011,12,26,01,00,00,197
2011,12,26,01,30,00,198.33333
2011,12,26,02,00,00,203.03333
2011,12,26,02,30,00,203
2011,12,26,03,00,00,210.9
2011,12,26,03,30,00,230.3
2011,12,26,04,00,00,244.2
2011,12,26,04,30,00,246.4
2011,12,26,05,00,00,247.93333
2011,12,26,05,30,00,240.73333
2011,12,26,06,00,00,239.56667
2011,12,26,06,30,00,243.56667
2011,12,26,07,00,00,237.63333
2011,12,26,07,30,00,247.2
2011,12,26,08,00,00,257.06667
2011,12,26,08,30,00,263.96667
2011,12,26,09,00,00,269.86667
2011,12,26,09,30,00,271.2
2011,12,26,10,00,00,275.43333
2011,12,26,10,30,00,283.43333
2011,12,26,11,00,00,279.93103
2011,12,26,11,30,00,277.93333
2011,12,26,12,00,00,274.86667
2011,12,26,12,30,00,272.03333
2011,12,26,13,00,00,272.33333
2011,12,26,13,30,00,276.16667
2011,12,26,14,00,00,275.9
2011,12,26,14,30,00,275.2
2011,12,26,15,00,00,272.93333
2011,12,26,15,30,00,273.03333
2011,12,26,16,00,00,266.63333
2011,12,26,16,30,00,270.06667
2011,12,26,17,00,00,269.8
2011,12,26,17,30,00,263.86667
2011,12,26,18,00,00,262.63333
2011,12,26,18,30,00,260.3
2011,12,26,19,00,00,253.7
2011,12,26,19,30,00,251.1
2011,12,26,20,00,00,250.13333
2011,12,26,20,30,00,248.33333
2011,12,26,21,00,00,246.56667
2011,12,26,21,30,00,237.6
2011,12,26,22,00,00,228.96667
2011,12,26,22,30,00,210.36667
2011,12,26,23,00,00,200.56667
2011,12,26,23,30,00,191.82759
2011,12,27,00,00,00,175.42857
2011,12,27,00,30,00,168
2011,12,27,01,00,00,174.73077
2011,12,27,01,30,00,190.33333
2011,12,27,02,00,00,194.7
2011,12,27,02,30,00,200.7
2011,12,27,03,00,00,209.8
2011,12,27,03,30,00,221.63333
2011,12,27,04,00,00,228.66667
2011,12,27,04,30,00,234
2011,12,27,05,00,00,241.73333
2011,12,27,05,30,00,242.9
2011,12,27,06,00,00,246
2011,12,27,06,30,00,251.53333
2011,12,27,07,00,00,252.1
2011,12,27,07,30,00,274.8
2011,12,27,08,00,00,259.73333
2011,12,27,08,30,00,251.06667
2011,12,27,09,00,00,255.13333
2011,12,27,09,30,00,262.36667
2011,12,27,10,00,00,265.93333
2011,12,27,10,30,00,263.23333
2011,12,27,11,00,00,264.9
2011,12,27,11,30,00,262.33333
2011,12,27,12,00,00,256.13333
2011,12,27,12,30,00,258.86667
2011,12,27,13,00,00,267.43333
2011,12,27,13,30,00,260.93333
2011,12,27,14,00,00,262.5
2011,12,27,14,30,00,270.43333
2011,12,27,15,00,00,270.43333
2011,12,27,15,30,00,268.23333
2011,12,27,16,00,00,267.3
2011,12,27,16,30,00,265.89655
2011,12,27,17,00,00,276
2011,12,27,17,30,00,272.3
2011,12,27,18,00,00,276.23333
2011,12,27,18,30,00,278.1
2011,12,27,19,00,00,276.6
2011,12,27,19,30,00,277.83333
2011,12,27,20,00,00,276.93333
2011,12,27,20,30,00,274.7
2011,12,27,21,00,00,276.86667
2011,12,27,21,30,00,276.06667
2011,12,27,22,00,00,275.73333
2011,12,27,22,30,00,277.76667
2011,12,27,23,00,00,278.76667
2011,12,27,23,30,00,279.7
2011,12,28,00,00,00,272.73333
2011,12,28,00,30,00,270.6
2011,12,28,01,00,00,274.9
2011,12,28,01,30,00,276.73333
2011,12,28,02,00,00,278.3
2011,12,28,02,30,00,277.83333
2011,12,28,03,00,00,279.76667
2011,12,28,03,30,00,276.56667
2011,12,28,04,00,00,277.93333
2011,12,28,04,30,00,272.66667
2011,12,28,05,00,00,274.43333
2011,12,28,05,30,00,272.16667
2011,12,28,06,00,00,269.2
2011,12,28,06,30,00,263.83333
2011,12,28,07,00,00,261.13333
2011,12,28,07,30,00,258.4
2011,12,28,08,00,00,256.6
2011,12,28,08,30,00,262.5
2011,12,28,09,00,00,259.76667
2011,12,28,09,30,00,257.1
2011,12,28,10,00,00,257.33333
2011,12,28,10,30,00,254.86667
2011,12,28,11,00,00,255.96667
2011,12,28,11,30,00,249.9
2011,12,28,12,00,00,255.83333
2011,12,28,12,30,00,246.4
2011,12,28,13,00,00,247.16667
2011,12,28,13,30,00,242.8
2011,12,28,14,00,00,248.56667
2011,12,28,14,30,00,248.6
2011,12,28,15,00,00,237.6
2011,12,28,15,30,00,223.56667
2011,12,28,16,00,00,226.03333
2011,12,28,16,30,00,218.93333
2011,12,28,17,00,00,219.33333
2011,12,28,17,30,00,216.33333
2011,12,28,18,00,00,210.9
2011,12,28,18,30,00,203.53333
2011,12,28,19,00,00,184.39286
2011,12,28,19,30,00,167.78571
2011,12,28,20,00,00,163.61538
2011,12,28,20,30,00,166.7037
2011,12,28,21,00,00,160.92857
2011,12,28,21,30,00,163.83333
2011,12,28,22,00,00,154.7931
2011,12,28,22,30,00,150.31034
2011,12,28,23,00,00,156.59259
2011,12,28,23,30,00,172.27273
2011,12,29,00,00,00,170.6
2011,12,29,00,30,00,157
2011,12,29,01,00,00,161.73077
2011,12,29,01,30,00,161.73077
2011,12,29,02,00,00,163.04167
2011,12,29,02,30,00,179.03704
2011,12,29,03,00,00,181.31818
2011,12,29,03,30,00,178.07407
2011,12,29,04,00,00,181.57143
2011,12,29,04,30,00,188.7931
2011,12,29,05,00,00,200.06667
2011,12,29,05,30,00,203.36667
2011,12,29,06,00,00,203.43333
2011,12,29,06,30,00,206.9
2011,12,29,07,00,00,207.26667
2011,12,29,07,30,00,207.73333
2011,12,29,08,00,00,206.93333
2011,12,29,08,30,00,211.36667
2011,12,29,09,00,00,211.33333
2011,12,29,09,30,00,209.83333
2011,12,29,10,00,00,209.23333
2011,12,29,10,30,00,204
2011,12,29,11,00,00,201.93333
2011,12,29,11,30,00,198.9
2011,12,29,12,00,00,194.9
2011,12,29,12,30,00,199.7
2011,12,29,13,00,00,205.1
2011,12,29,13,30,00,201.86667
2011,12,29,14,00,00,191.88462
2011,12,29,14,30,00,175.23077
2011,12,29,15,00,00,159.46429
2011,12,29,15,30,00,158
2011,12,29,16,00,00,153.66667
2011,12,29,16,30,00,146.35714
2011,12,29,17,00,00,154.75
2011,12,29,17,30,00,163.39286
2011,12,29,18,00,00,176.12
2011,12,29,18,30,00,186.55556
2011,12,29,19,00,00,185.46154
2011,12,29,19,30,00,181.44
2011,12,29,20,00,00,180.62963
2011,12,29,20,30,00,179.07407
2011,12,29,21,00,00,167.34615
2011,12,29,21,30,00,170.375
2011,12,29,22,00,00,165.35714
2011,12,29,22,30,00,159.2963
2011,12,29,23,00,00,162.86207
2011,12,29,23,30,00,157.53333
2011,12,30,00,00,00,151.03571
2011,12,30,00,30,00,147.14286
2011,12,30,01,00,00,145.03333
2011,12,30,01,30,00,137.73333
2011,12,30,02,00,00,133.2
2011,12,30,02,30,00,135.16667
2011,12,30,03,00,00,129.5
2011,12,30,03,30,00,128.66667
2011,12,30,04,00,00,128.93333
2011,12,30,04,30,00,137.43333
2011,12,30,05,00,00,140.73333
2011,12,30,05,30,00,138.13333
2011,12,30,06,00,00,149.96552
2011,12,30,06,30,00,162.26667
2011,12,30,07,00,00,177.75862
2011,12,30,07,30,00,207.4
2011,12,30,08,00,00,256.96667
2011,12,30,08,30,00,290.23333
2011,12,30,09,00,00,300.56667
2011,12,30,09,30,00,307.16667
2011,12,30,10,00,00,309.76667
2011,12,30,10,30,00,313.56667
2011,12,30,11,00,00,297.93333
2011,12,30,11,30,00,290.66667
2011,12,30,12,00,00,296.76667
2011,12,30,12,30,00,296.76667
2011,12,30,13,00,00,298.8
2011,12,30,13,30,00,299.73333
2011,12,30,14,00,00,291.7
2011,12,30,14,30,00,293.13333
2011,12,30,15,00,00,292.5
2011,12,30,15,30,00,290.03333
2011,12,30,16,00,00,291.9
2011,12,30,16,30,00,296.9
2011,12,30,17,00,00,294.7
2011,12,30,17,30,00,301.5
2011,12,30,18,00,00,293.1
2011,12,30,18,30,00,296.36667
2011,12,30,19,00,00,294.73333
2011,12,30,19,30,00,279.73333
2011,12,30,20,00,00,286.36667
2011,12,30,20,30,00,279
2011,12,30,21,00,00,281.8
2011,12,30,21,30,00,282.53333
2011,12,30,22,00,00,271.3
2011,12,30,22,30,00,276.96667
2011,12,30,23,00,00,278.5
2011,12,30,23,30,00,287.33333
2011,12,31,00,00,00,291.73333
2011,12,31,00,30,00,280.13333
2011,12,31,01,00,00,276.33333
2011,12,31,01,30,00,271.76667
2011,12,31,02,00,00,267.76667
2011,12,31,02,30,00,268.6
2011,12,31,03,00,00,266.63333
2011,12,31,03,30,00,262.06667
2011,12,31,04,00,00,266.86667
2011,12,31,04,30,00,262.46667
2011,12,31,05,00,00,270.83333
2011,12,31,05,30,00,272.5
2011,12,31,06,00,00,254.7
2011,12,31,06,30,00,267.66667
2011,12,31,07,00,00,262.93333
2011,12,31,07,30,00,259.96667
2011,12,31,08,00,00,252.93333
2011,12,31,08,30,00,258.4
2011,12,31,09,00,00,252.93333
2011,12,31,09,30,00,261.2
2011,12,31,10,00,00,258
2011,12,31,10,30,00,261.9
2011,12,31,11,00,00,251.6
2011,12,31,11,30,00,242.56667
2011,12,31,12,00,00,230.26667
2011,12,31,12,30,00,224.1
2011,12,31,13,00,00,233.23333
2011,12,31,13,30,00,217.26667
2011,12,31,14,00,00,203.73333
2011,12,31,14,30,00,207.46667
2011,12,31,15,00,00,197.33333
2011,12,31,15,30,00,200.26667
2011,12,31,16,00,00,201.4
2011,12,31,16,30,00,249
2011,12,31,17,00,00,172.63333
2011,12,31,17,30,00,156.4
2011,12,31,18,00,00,74.93333
2011,12,31,18,30,00,172.96667
2011,12,31,19,00,00,213.86667
2011,12,31,19,30,00,255.9
2011,12,31,20,00,00,266.53333
2011,12,31,20,30,00,271.36667
2011,12,31,21,00,00,276.53333
2011,12,31,21,30,00,254.96667
2011,12,31,22,00,00,222.36667
2011,12,31,22,30,00,215.16667
2011,12,31,23,00,00,226.86667
2011,12,31,23,30,00,213.7
2012,01,01,00,00,00,201.93333
2012,01,01,00,30,00,204.06667
2012,01,01,01,00,00,191.66667
2012,01,01,01,30,00,203.83333
2012,01,01,02,00,00,201.06667
2012,01,01,02,30,00,178.53571
2012,01,01,03,00,00,186.96667
2012,01,01,03,30,00,181.86667
2012,01,01,04,00,00,172.03333
2012,01,01,04,30,00,181.7
2012,01,01,05,00,00,143.6
2012,01,01,05,30,00,181.46667
2012,01,01,06,00,00,162.2
2012,01,01,06,30,00,131.23333
2012,01,01,07,00,00,137.86207
2012,01,01,07,30,00,153.03333
2012,01,01,08,00,00,161.2069
2012,01,01,08,30,00,159.16667
2012,01,01,09,00,00,125.26667
2012,01,01,09,30,00,120.3
2012,01,01,10,00,00,145.32143
2012,01,01,10,30,00,143.46429
2012,01,01,11,00,00,133.13333
2012,01,01,11,30,00,115.33333
2012,01,01,12,00,00,120.93333
2012,01,01,12,30,00,126.2
2012,01,01,13,00,00,116.86667
2012,01,01,13,30,00,120.73333
2012,01,01,14,00,00,128.06667
2012,01,01,14,30,00,134.58621
2012,01,01,15,00,00,137.7931
2012,01,01,15,30,00,132.33333
2012,01,01,16,00,00,132.46667
2012,01,01,16,30,00,135.23333
2012,01,01,17,00,00,128.43333
2012,01,01,17,30,00,129.86667
2012,01,01,18,00,00,136.03333
2012,01,01,18,30,00,130.4
2012,01,01,19,00,00,133.56667
2012,01,01,19,30,00,126.43333
2012,01,01,20,00,00,125.4
2012,01,01,20,30,00,133.3
2012,01,01,21,00,00,133.73333
2012,01,01,21,30,00,134.46667
2012,01,01,22,00,00,132.26667
2012,01,01,22,30,00,125.93333
2012,01,01,23,00,00,124.9
2012,01,01,23,30,00,132.76667
2012,01,02,00,00,00,132.06667
2012,01,02,00,30,00,132.06667
2012,01,02,01,00,00,133.7
2012,01,02,01,30,00,135.2
2012,01,02,02,00,00,131.46667
2012,01,02,02,30,00,128.46667
2012,01,02,03,00,00,130.7
2012,01,02,03,30,00,134.46667
2012,01,02,04,00,00,131.56667
2012,01,02,04,30,00,130.16667
2012,01,02,05,00,00,131.66667
2012,01,02,05,30,00,133.93333
2012,01,02,06,00,00,131.9
2012,01,02,06,30,00,134.03448
2012,01,02,07,00,00,133.4
2012,01,02,07,30,00,131.8
2012,01,02,08,00,00,133.16667
2012,01,02,08,30,00,131.5
2012,01,02,09,00,00,129.76667
2012,01,02,09,30,00,132.13333
2012,01,02,10,00,00,135.06667
2012,01,02,10,30,00,132.06667
2012,01,02,11,00,00,132.36667
2012,01,02,11,30,00,132.62069
2012,01,02,12,00,00,130.3
2012,01,02,12,30,00,129.03333
2012,01,02,13,00,00,129
2012,01,02,13,30,00,130.23333
2012,01,02,14,00,00,131.5
2012,01,02,14,30,00,129.4
2012,01,02,15,00,00,124.63333
2012,01,02,15,30,00,122.96667
2012,01,02,16,00,00,126
2012,01,02,16,30,00,123.03333
2012,01,02,17,00,00,121.1
2012,01,02,17,30,00,122.76667
2012,01,02,18,00,00,123.66667
2012,01,02,18,30,00,125.56667
2012,01,02,19,00,00,124.76667
2012,01,02,19,30,00,126
2012,01,02,20,00,00,126.33333
2012,01,02,20,30,00,126
2012,01,02,21,00,00,131.16667
2012,01,02,21,30,00,133.33333
2012,01,02,22,00,00,132.73333
2012,01,02,22,30,00,129.36667
2012,01,02,23,00,00,129.93333
2012,01,02,23,30,00,132.53333
2012,01,03,00,00,00,131.03333
2012,01,03,00,30,00,133.6
2012,01,03,01,00,00,136.86667
2012,01,03,01,30,00,136.96667
2012,01,03,02,00,00,137.2
2012,01,03,02,30,00,144.96552
2012,01,03,03,00,00,143.36667
2012,01,03,03,30,00,156.11538
2012,01,03,04,00,00,157.48276
2012,01,03,04,30,00,154.92
2012,01,03,05,00,00,179.48148
2012,01,03,05,30,00,170.3
2012,01,03,06,00,00,167.57143
2012,01,03,06,30,00,171.2069
2012,01,03,07,00,00,184.75
2012,01,03,07,30,00,171.76
2012,01,03,08,00,00,175.03333
2012,01,03,08,30,00,168.21429
2012,01,03,09,00,00,175.76
2012,01,03,09,30,00,182.9
2012,01,03,10,00,00,186.1
2012,01,03,10,30,00,191.7931
2012,01,03,11,00,00,192.31034
2012,01,03,11,30,00,190.7
2012,01,03,12,00,00,190.32143
2012,01,03,12,30,00,189.4
2012,01,03,13,00,00,193.6
2012,01,03,13,30,00,191.86667
2012,01,03,14,00,00,192.43333
2012,01,03,14,30,00,191.96667
2012,01,03,15,00,00,189.46667
2012,01,03,15,30,00,189.76667
2012,01,03,16,00,00,190.66667
2012,01,03,16,30,00,188.21429
2012,01,03,17,00,00,183.33333
2012,01,03,17,30,00,188.10714
2012,01,03,18,00,00,187.23333
2012,01,03,18,30,00,191.03333
2012,01,03,19,00,00,183.30769
2012,01,03,19,30,00,185.5
2012,01,03,20,00,00,188.65385
2012,01,03,20,30,00,177.42857
2012,01,03,21,00,00,165.37037
2012,01,03,21,30,00,167.25926
2012,01,03,22,00,00,157.82143
2012,01,03,22,30,00,147.60714
2012,01,03,23,00,00,143
2012,01,03,23,30,00,142.03448
2012,01,04,00,00,00,156.35714
2012,01,04,00,30,00,155.81481
2012,01,04,01,00,00,148.03846
2012,01,04,01,30,00,141.53333
2012,01,04,02,00,00,132.53333
2012,01,04,02,30,00,134.26667
2012,01,04,03,00,00,130.37931
2012,01,04,03,30,00,122.86667
2012,01,04,04,00,00,126
2012,01,04,04,30,00,127.83333
2012,01,04,05,00,00,129.33333
2012,01,04,05,30,00,129.03333
2012,01,04,06,00,00,126.24138
2012,01,04,06,30,00,124.66667
2012,01,04,07,00,00,122.73333
2012,01,04,07,30,00,120.7
2012,01,04,08,00,00,121
2012,01,04,08,30,00,122.2
2012,01,04,09,00,00,122.03333
2012,01,04,09,30,00,122.86667
2012,01,04,10,00,00,126.33333
2012,01,04,10,30,00,128.23333
2012,01,04,11,00,00,131.53333
2012,01,04,11,30,00,131
2012,01,04,12,00,00,125.83333
2012,01,04,12,30,00,122.46667
2012,01,04,13,00,00,120.23333
2012,01,04,13,30,00,122.63333
2012,01,04,14,00,00,120.46667
2012,01,04,14,30,00,118.16667
